<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,105.6,105.6,105.28,105.28,5415
20200804,94400,105.28,105.28,105.209,105.209,110
20200804,94500,105.249,105.5,105.249,105.5,340
20200804,94600,105.26,105.48,105.26,105.48,200
20200804,94700,105.267,105.267,105.262,105.262,20
20200804,94800,105.262,105.479,105.262,105.479,350
20200804,94900,105.479,105.479,105.275,105.275,510
20200804,95000,105.275,105.448,105.275,105.275,470
20200804,95100,105.48,105.5,105.48,105.5,820
20200804,95200,105.5,105.5,105.5,105.5,60
20200804,95300,105.31,105.31,105.3,105.3,560
20200804,95400,105.3,105.3,105.3,105.3,0
20200804,95500,105.3,105.488,105.3,105.4,70
20200804,95600,105.4,105.487,105.4,105.487,60
20200804,95700,105.485,105.485,105.485,105.485,10
20200804,95800,105.48,105.48,105.331,105.48,210
20200804,95900,105.48,105.48,105.331,105.331,10
20200804,100000,105.331,105.485,105.331,105.485,660
20200804,100100,105.353,105.385,105.353,105.385,80
20200804,100200,105.385,105.485,105.385,105.482,1120
20200804,100300,105.357,105.357,105.315,105.355,3570
20200804,100400,105.275,105.275,105.275,105.275,480
20200804,100500,105.2,105.2,105.1,105.1,1460
20200804,100600,105.02,105.2,105.02,105.2,2450
20200804,100700,105.2,105.47,105.2,105.47,2380
20200804,100800,105.47,105.47,105.47,105.47,50
20200804,100900,105.47,105.47,105.47,105.47,0
20200804,101000,105.2,105.2,105.2,105.2,40
20200804,101100,105.2,105.2,105.002,105.002,790
20200804,101200,105.002,105.002,105.002,105.002,0
20200804,101300,105.002,105.002,105.002,105.002,0
20200804,101400,105.002,105.35,105.002,105.338,2400
20200804,101500,105.338,105.38,105.338,105.38,1690
20200804,101600,105.38,105.44,105.38,105.44,2510
20200804,101700,105.44,105.44,105.099,105.099,1390
20200804,101800,105.1,105.1,105.1,105.1,1000
20200804,101900,105.1,105.1,105.1,105.1,670
20200804,102000,105.1,105.1,105.09,105.09,10
20200804,102100,105.09,105.187,105.09,105.09,2130
20200804,102200,105.09,105.3,105.09,105.3,420
20200804,102300,105.297,105.297,105.297,105.297,760
20200804,102400,105.297,105.44,105.297,105.44,1860
