<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,147.477,147.513,147.001,147.251,8480
20200804,94400,147.251,147.391,147.163,147.262,3170
20200804,94500,147.369,147.369,147.201,147.345,4100
20200804,94600,147.345,147.345,146.814,146.887,10300
20200804,94700,146.7,147.108,146.7,146.97,16080
20200804,94800,147.104,147.2,146.99,147.179,6700
20200804,94900,147.179,147.29,147.083,147.084,3080
20200804,95000,147.083,147.233,147.023,147.231,2540
20200804,95100,147.233,147.233,147.02,147.1,4000
20200804,95200,147.047,147.097,146.766,146.918,5790
20200804,95300,146.822,146.918,146.799,146.8,9880
20200804,95400,146.918,146.99,146.805,146.959,2730
20200804,95500,146.959,146.986,146.83,146.966,5300
20200804,95600,146.884,146.884,146.82,146.821,5510
20200804,95700,146.821,146.938,146.8,146.938,8140
20200804,95800,146.894,146.894,146.75,146.751,8000
20200804,95900,146.751,146.967,146.751,146.967,2960
20200804,100000,146.967,146.967,146.85,146.926,7360
20200804,100100,146.926,146.964,146.7,146.807,3690
20200804,100200,146.807,146.952,146.807,146.9,1350
20200804,100300,146.9,147.297,146.9,147.137,5750
20200804,100400,147.137,147.293,147.0,147.0,5720
20200804,100500,147.0,147.136,147.0,147.074,2790
20200804,100600,147.001,147.1,146.959,147.037,7730
20200804,100700,147.2,147.416,147.136,147.26,18310
20200804,100800,147.26,147.495,147.133,147.136,14690
20200804,100900,147.198,147.216,147.135,147.135,1780
20200804,101000,147.135,147.207,147.103,147.104,1700
20200804,101100,147.204,147.299,147.12,147.12,4310
20200804,101200,147.12,147.29,147.113,147.26,3450
20200804,101300,147.26,147.26,147.26,147.26,1320
20200804,101400,147.27,147.301,147.263,147.301,2870
20200804,101500,147.154,147.6,147.154,147.478,9900
20200804,101600,147.478,147.59,147.41,147.41,5890
20200804,101700,147.478,147.478,147.3,147.308,5360
20200804,101800,147.226,147.405,146.893,146.893,5710
20200804,101900,146.893,147.234,146.809,147.234,4500
20200804,102000,147.04,147.197,146.807,146.807,7370
20200804,102100,147.019,147.019,146.807,146.842,3070
20200804,102200,146.8,146.842,146.56,146.591,6910
20200804,102300,146.522,146.775,146.521,146.639,1930
20200804,102400,146.639,147.043,146.639,147.02,1730
20200804,102500,147.02,147.02,146.819,146.832,1670
20200804,102600,146.832,146.834,146.71,146.715,3950
20200804,102700,146.716,147.0,146.715,146.925,2920
20200804,102800,146.925,146.925,146.881,146.881,510
20200804,102900,146.881,146.888,146.801,146.888,2210
20200804,103000,146.888,147.291,146.888,147.107,6230
20200804,103100,147.107,147.111,146.911,147.039,4160
20200804,103200,146.987,147.064,146.93,147.052,740
20200804,103300,146.888,147.052,146.88,147.0,2170
20200804,103400,146.88,146.88,146.771,146.772,3080
