<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,143.79,143.799,142.888,143.799,836
20200804,94400,143.799,143.799,142.888,143.785,684
20200804,94500,143.785,143.785,143.187,143.187,310
20200804,94600,143.188,143.624,143.188,143.62,400
20200804,94700,143.62,143.99,143.58,143.99,340
20200804,94800,143.99,144.6,143.99,144.6,640
20200804,94900,145.0,146.0,145.0,146.0,1040
20200804,95000,146.001,148.69,146.001,148.69,1263
20200804,95100,149.0,150.0,147.8,147.8,7875
20200804,95200,147.8,147.8,146.11,146.215,2610
20200804,95300,146.8,147.621,146.799,147.621,620
20200804,95400,147.621,147.621,146.222,146.798,1680
20200804,95500,146.798,146.798,146.0,146.0,630
20200804,95600,146.798,146.798,145.0,145.575,1220
20200804,95700,145.985,146.797,145.985,146.797,400
20200804,95800,146.797,146.797,146.291,146.291,520
20200804,95900,146.682,146.682,145.88,145.999,630
20200804,100000,146.0,146.0,145.797,145.8,570
20200804,100100,145.8,145.8,145.576,145.7,1429
20200804,100200,145.7,145.7,145.577,145.577,560
20200804,100300,145.105,145.6,145.105,145.5,820
20200804,100400,145.5,145.5,145.1,145.1,1440
20200804,100500,144.424,145.3,144.424,145.0,700
20200804,100600,145.0,145.0,144.715,145.0,620
20200804,100700,144.715,145.0,144.715,145.0,1480
20200804,100800,145.0,145.0,144.9,144.9,1330
20200804,100900,144.9,144.9,144.715,144.715,130
20200804,101000,144.715,144.9,144.715,144.9,330
20200804,101100,144.9,144.9,144.5,144.9,710
20200804,101200,144.9,144.9,144.9,144.9,650
20200804,101300,144.9,144.9,144.813,144.9,460
20200804,101400,144.9,144.9,144.9,144.9,670
20200804,101500,144.9,144.9,144.889,144.9,970
20200804,101600,144.9,144.9,144.6,144.889,420
20200804,101700,144.88,144.9,144.88,144.9,450
20200804,101800,144.9,144.9,144.6,144.601,990
20200804,101900,144.601,144.9,144.601,144.9,430
20200804,102000,144.9,144.9,144.9,144.9,440
20200804,102100,144.9,144.999,144.473,144.998,410
20200804,102200,144.998,144.999,144.988,144.999,530
20200804,102300,144.776,144.999,144.776,144.999,460
20200804,102400,144.999,144.999,144.999,144.999,500
20200804,102500,144.999,145.0,144.998,145.0,550
20200804,102600,145.0,145.0,144.997,145.0,580
20200804,102700,144.997,145.0,144.997,145.0,680
20200804,102800,145.0,145.0,144.8,145.0,450
20200804,102900,145.0,145.0,144.491,144.999,460
20200804,103000,144.999,145.0,144.509,145.0,520
20200804,103100,145.0,145.0,144.512,145.0,890
20200804,103200,145.0,145.0,145.0,145.0,540
20200804,103300,145.0,145.0,145.0,145.0,550
20200804,103400,145.0,145.0,144.909,145.0,531
20200804,103500,145.0,145.0,145.0,145.0,430
20200804,103600,145.0,145.0,144.999,144.999,380
20200804,103700,144.999,144.999,144.62,144.62,520
20200804,103800,144.999,145.0,144.989,145.0,410
20200804,103900,144.62,144.622,144.62,144.622,20
20200804,104000,144.622,144.911,144.622,144.911,10
20200804,104100,144.911,144.911,144.911,144.911,0
20200804,104200,144.911,144.912,144.911,144.912,10
20200804,104300,144.912,144.912,144.912,144.912,0
20200804,104400,144.912,144.912,144.909,144.909,10
20200804,104500,144.909,144.909,144.909,144.909,0
20200804,104600,144.909,144.91,144.909,144.91,10
20200804,104700,144.91,144.913,144.624,144.913,61
20200804,104800,144.913,145.0,144.913,145.0,1420
20200804,104900,145.0,145.0,145.0,145.0,350
20200804,105000,145.0,145.0,144.8,144.8,20
20200804,105100,144.8,144.98,144.8,144.98,10
20200804,105200,144.98,144.98,144.98,144.98,50
20200804,105300,144.98,144.98,144.98,144.98,80
20200804,105400,144.98,144.98,144.98,144.98,10
20200804,105500,144.98,144.98,144.7,144.979,80
20200804,105600,144.979,144.979,144.979,144.979,0
20200804,105700,144.979,144.979,144.7,144.979,40
20200804,105800,144.979,144.979,144.979,144.979,0
20200804,105900,144.7,144.798,144.7,144.798,80
20200804,110000,144.798,144.798,144.798,144.798,0
20200804,110100,144.798,144.97,144.798,144.97,130
20200804,110200,144.97,144.97,144.97,144.97,60
20200804,110300,144.97,144.97,144.802,144.802,10
20200804,110400,144.802,144.802,144.507,144.507,70
20200804,110500,144.507,144.795,144.507,144.795,10
20200804,110600,144.795,144.795,144.795,144.795,0
20200804,110700,144.795,144.795,144.505,144.795,110
20200804,110800,144.795,144.795,144.795,144.795,0
20200804,110900,144.794,144.794,144.505,144.505,20
20200804,111000,144.505,144.505,144.505,144.505,0
20200804,111100,144.505,144.776,144.487,144.487,20
20200804,111200,144.487,144.487,144.487,144.487,10
20200804,111300,144.487,144.487,144.487,144.487,0
20200804,111400,144.487,144.487,144.487,144.487,0
20200804,111500,144.487,144.487,144.487,144.487,0
20200804,111600,144.487,144.792,144.18,144.792,20
20200804,111700,144.792,144.792,144.792,144.792,0
20200804,111800,144.792,144.792,144.763,144.763,20
20200804,111900,144.763,144.763,144.763,144.763,0
20200804,112000,144.763,144.763,144.763,144.763,0
20200804,112100,144.763,144.763,144.763,144.763,0
20200804,112200,144.763,144.763,144.763,144.763,0
20200804,112300,144.763,144.763,144.763,144.763,0
20200804,112400,144.6,144.751,144.6,144.751,120
20200804,112500,144.751,144.751,144.751,144.751,0
20200804,112600,144.751,144.751,144.75,144.75,10
20200804,112700,144.75,144.751,144.75,144.751,10
20200804,112800,144.751,144.765,144.751,144.765,10
20200804,112900,144.765,144.765,144.765,144.765,0
20200804,113000,144.765,144.765,144.765,144.765,10
20200804,130100,144.765,145.0,144.601,145.0,2900
20200804,130200,145.0,145.0,144.617,144.923,20
20200804,130300,144.923,144.923,144.923,144.923,0
20200804,130400,144.923,144.999,144.923,144.999,90
20200804,130500,144.632,144.632,144.632,144.632,70
20200804,130600,144.632,144.921,144.6,144.6,140
