<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,127.434,127.434,127.1,127.1,2680
20200804,94400,127.1,127.1,127.05,127.1,3558
20200804,94500,127.199,127.199,127.1,127.1,741
20200804,94600,127.1,127.1,126.715,126.715,5481
20200804,94700,126.715,126.997,126.715,126.803,360
20200804,94800,126.803,126.998,126.803,126.998,1860
20200804,94900,126.998,126.998,126.8,126.81,442
20200804,95000,126.81,126.81,126.699,126.699,359
20200804,95100,126.699,127.0,126.698,127.0,3650
20200804,95200,127.0,127.178,126.81,126.81,630
20200804,95300,126.81,127.047,126.81,127.047,170
20200804,95400,127.044,127.044,126.551,126.805,320
20200804,95500,126.805,126.816,126.805,126.816,10
20200804,95600,126.816,126.816,126.568,126.805,90
20200804,95700,126.805,127.014,126.805,126.992,620
20200804,95800,126.992,127.438,126.58,127.202,4979
20200804,95900,127.202,127.436,127.202,127.388,120
20200804,100000,127.388,127.815,127.386,127.8,2201
20200804,100100,127.8,127.8,127.426,127.773,640
20200804,100200,127.774,127.78,127.55,127.55,1650
20200804,100300,127.744,127.78,127.55,127.775,1510
20200804,100400,127.775,127.775,127.431,127.549,130
20200804,100500,127.202,127.758,127.16,127.758,130
20200804,100600,127.758,127.758,127.0,127.0,480
20200804,100700,127.0,127.27,127.0,127.27,20
20200804,100800,127.27,127.527,127.27,127.498,40
20200804,100900,127.498,127.498,127.355,127.496,80
20200804,101000,127.495,127.495,127.202,127.203,180
20200804,101100,127.203,127.453,127.203,127.45,760
20200804,101200,127.45,127.45,127.205,127.205,1020
20200804,101300,127.205,127.496,127.205,127.205,1034
20200804,101400,127.205,127.497,127.205,127.497,200
20200804,101500,127.497,127.725,127.214,127.725,621
20200804,101600,127.725,127.725,127.725,127.725,10
20200804,101700,127.66,127.725,127.66,127.68,3110
20200804,101800,127.68,127.76,127.278,127.757,4408
20200804,101900,127.763,127.763,127.729,127.729,2300
20200804,102000,127.73,127.73,127.305,127.7,1810
20200804,102100,127.578,127.6,127.324,127.324,1220
20200804,102200,127.324,127.327,127.3,127.327,1080
20200804,102300,127.327,127.51,127.327,127.5,250
20200804,102400,127.5,127.5,127.207,127.464,244
20200804,102500,127.206,127.467,127.206,127.211,1620
20200804,102600,127.211,127.511,127.211,127.511,1000
20200804,102700,127.2,127.696,127.2,127.696,1820
20200804,102800,127.448,127.448,127.207,127.448,1270
20200804,102900,127.448,127.448,126.99,126.99,6730
20200804,103000,126.99,126.99,126.6,126.9,8870
20200804,103100,126.9,126.988,126.6,126.603,15037
20200804,103200,126.902,126.902,126.856,126.898,340
20200804,103300,126.899,126.899,126.612,126.612,300
20200804,103400,126.612,126.86,126.612,126.613,220
20200804,103500,126.857,126.86,126.856,126.86,740
20200804,103600,126.86,126.86,126.65,126.857,429
20200804,103700,126.857,127.0,126.857,127.0,5050
20200804,103800,127.0,127.0,126.944,127.0,3010
20200804,103900,127.0,127.0,126.682,126.954,10510
20200804,104000,126.954,127.0,126.935,127.0,4350
20200804,104100,126.999,127.0,126.999,127.0,6571
20200804,104200,126.999,126.999,126.733,126.733,849
20200804,104300,126.993,127.0,126.71,126.71,780
20200804,104400,126.963,126.999,126.963,126.989,140
20200804,104500,126.988,126.99,126.75,126.75,70
20200804,104600,126.988,127.0,126.765,127.0,450
20200804,104700,127.0,127.0,126.78,126.998,130
20200804,104800,126.998,126.998,126.805,126.998,60
20200804,104900,126.998,127.0,126.998,127.0,16930
20200804,105000,127.0,127.0,126.832,126.841,560
20200804,105100,126.841,127.31,126.841,127.056,11600
20200804,105200,127.3,127.4,127.006,127.264,1400
20200804,105300,127.289,127.31,127.105,127.31,420
20200804,105400,127.31,127.478,127.309,127.477,1220
20200804,105500,127.477,127.477,127.114,127.372,30
20200804,105600,127.42,127.42,127.203,127.205,150
20200804,105700,127.205,127.419,127.205,127.213,217
20200804,105800,127.213,127.367,127.113,127.215,1690
20200804,105900,127.33,127.369,127.216,127.216,270
20200804,110000,127.216,127.451,127.216,127.23,20
20200804,110100,127.216,127.44,127.216,127.231,40
20200804,110200,127.437,127.437,127.1,127.1,3310
20200804,110300,127.1,127.209,127.001,127.001,40
20200804,110400,127.001,127.175,127.0,127.173,12292
20200804,110500,127.173,127.379,127.173,127.343,270
20200804,110600,127.343,127.343,127.017,127.321,120
20200804,110700,127.321,127.321,127.001,127.001,390
20200804,110800,127.001,127.238,127.0,127.0,1858
20200804,110900,127.0,127.236,126.957,126.957,120
20200804,111000,126.957,127.0,126.957,127.0,10
20200804,111100,127.0,127.215,126.985,127.209,210
20200804,111200,127.209,127.209,126.999,126.999,1230
20200804,111300,126.999,126.999,126.734,126.734,600
20200804,111400,126.994,126.994,126.671,126.7,470
20200804,111500,126.7,126.98,126.619,126.619,60
20200804,111600,126.619,126.872,126.619,126.868,20
20200804,111700,126.868,126.868,126.56,126.56,3190
20200804,111800,126.814,126.85,126.56,126.814,290
20200804,111900,126.814,127.116,126.562,127.116,190
20200804,112000,126.979,126.988,126.864,126.864,230
20200804,112100,126.864,126.993,126.614,126.993,50
20200804,112200,126.993,127.13,126.993,127.127,670
20200804,112300,127.127,127.127,126.676,127.095,80
20200804,112400,127.095,127.13,127.095,127.126,970
20200804,112500,126.75,127.253,126.75,127.253,1080
20200804,112600,127.253,127.253,127.221,127.221,30
20200804,112700,127.221,127.383,127.028,127.383,1700
20200804,112800,127.383,127.383,127.215,127.217,60
20200804,112900,127.217,127.217,127.12,127.12,70
20200804,113000,127.12,127.282,126.636,127.245,2860
20200804,130100,126.902,127.229,126.902,126.909,630
20200804,130200,127.198,127.198,126.918,126.918,230
20200804,130300,126.918,126.921,126.8,126.921,690
20200804,130400,126.921,126.921,126.669,126.674,91
20200804,130500,126.674,126.683,126.674,126.683,670
20200804,130600,126.683,126.778,126.683,126.778,200
20200804,130700,126.778,126.888,126.778,126.888,40
20200804,130800,126.888,126.888,126.805,126.807,1290
20200804,130900,126.807,126.968,126.677,126.677,100
20200804,131000,126.677,126.938,126.677,126.7,180
20200804,131100,126.7,126.718,126.6,126.71,1590
20200804,131200,126.71,126.713,126.56,126.65,3220
20200804,131300,126.65,126.699,126.558,126.558,29703
20200804,131400,126.5,126.716,126.5,126.716,1852
20200804,131500,126.726,126.963,126.315,126.962,1950
20200804,131600,126.962,126.962,126.879,126.879,300
20200804,131700,126.879,126.967,126.663,126.663,890
20200804,131800,126.663,126.663,126.663,126.663,0
20200804,131900,126.663,126.9,126.611,126.611,610
20200804,132000,126.611,126.968,126.611,126.968,530
