<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,93500,117.01,117.01,117.0,117.0,16
20200803,93600,117.0,117.11,117.0,117.03,13
20200803,93700,117.04,117.04,117.04,117.04,5
20200803,93800,117.04,117.04,117.03,117.03,5
20200803,93900,117.03,117.03,117.02,117.02,8
20200803,94000,117.02,117.2,117.0,117.0,17
20200803,94100,117.0,117.0,117.0,117.0,5
20200803,94200,117.0,117.0,117.0,117.0,14
20200803,94300,117.0,117.0,116.62,116.62,21
20200803,94400,116.63,116.63,116.63,116.63,1
20200803,94500,116.95,116.96,116.64,116.68,7
20200803,94600,116.7,116.7,116.7,116.7,1
20200803,94700,116.72,116.72,116.72,116.72,1
20200803,94800,116.73,116.75,116.73,116.75,2
20200803,94900,116.71,116.71,116.71,116.71,2
20200803,95000,116.76,116.76,116.76,116.76,1
20200803,95100,116.77,116.77,116.77,116.77,4
20200803,95200,116.77,116.77,116.76,116.76,3
20200803,95300,116.76,116.8,116.76,116.8,2
20200803,95400,116.83,116.83,116.82,116.82,85
20200803,95500,116.8,116.96,116.8,116.96,23
20200803,95600,116.8,116.8,116.8,116.8,2
20200803,95700,116.96,117.02,116.82,116.82,14
20200803,95800,116.84,116.86,116.84,116.86,2
20200803,95900,116.81,116.81,116.81,116.81,1
20200803,100000,116.84,116.99,116.81,116.81,6
20200803,100100,117.0,117.0,116.83,116.83,3
20200803,100200,116.82,116.82,116.82,116.82,1
20200803,100300,116.82,116.83,116.82,116.83,2
20200803,100400,116.82,116.82,116.82,116.82,1
20200803,100500,116.83,116.83,116.83,116.83,1
20200803,100600,116.83,116.84,116.83,116.84,2
20200803,100700,117.08,117.08,116.86,116.86,29
20200803,100800,116.88,116.88,116.83,116.83,8
20200803,100900,116.86,116.86,116.86,116.86,1
20200803,101000,116.86,116.86,116.86,116.86,1
20200803,101100,116.87,116.87,116.87,116.87,2
20200803,101200,117.0,117.0,117.0,117.0,68
20200803,101300,117.0,117.0,117.0,117.0,25
20200803,101400,117.0,117.0,117.0,117.0,38
20200803,101500,117.0,117.0,117.0,117.0,54
20200803,101600,117.0,117.0,117.0,117.0,6
20200803,101700,117.0,117.0,117.0,117.0,9
20200803,101800,117.0,117.0,117.0,117.0,26
20200803,101900,117.0,117.0,117.0,117.0,7
20200803,102000,117.0,117.0,117.0,117.0,7
20200803,102100,117.0,117.0,117.0,117.0,7
20200803,102200,117.05,117.07,117.0,117.0,32
20200803,102300,117.01,117.3,117.01,117.13,377
20200803,102400,117.13,117.14,117.13,117.14,5
20200803,102500,117.14,117.16,117.14,117.16,9
20200803,102600,117.16,117.16,117.13,117.13,7
20200803,102700,117.13,117.14,117.13,117.14,11
20200803,102800,117.15,117.16,117.15,117.15,8
20200803,102900,117.15,117.15,117.13,117.15,10
20200803,103000,117.15,117.15,117.15,117.15,9
20200803,103100,117.11,117.14,117.1,117.1,341
20200803,103200,117.1,117.1,117.1,117.1,9
20200803,103300,117.1,117.1,117.1,117.1,6
20200803,103400,117.1,117.1,117.1,117.1,6
20200803,103500,117.1,117.1,117.1,117.1,8
20200803,103600,117.1,117.1,117.1,117.1,6
20200803,103700,117.1,117.1,117.0,117.0,358
20200803,103800,116.87,116.97,116.87,116.97,21
20200803,103900,116.87,116.87,116.87,116.87,2
20200803,104000,116.87,116.87,116.87,116.87,1
20200803,104100,116.87,116.88,116.87,116.88,2
20200803,104200,116.9,116.9,116.9,116.9,1
20200803,104300,116.9,117.0,116.9,116.91,36
20200803,104400,116.89,117.01,116.89,117.01,1065
20200803,104500,117.0,117.0,117.0,117.0,954
20200803,104600,116.89,116.89,116.89,116.89,2
20200803,104700,116.89,116.89,116.89,116.89,2
20200803,104800,117.0,117.01,117.0,117.0,4691
20200803,104900,117.0,117.0,116.89,116.89,356
20200803,105000,116.9,116.9,116.9,116.9,1
20200803,105100,116.91,116.91,116.91,116.91,2
20200803,105200,116.9,116.9,116.9,116.9,1
20200803,105300,116.89,116.98,116.89,116.96,37
20200803,105400,116.87,116.87,116.87,116.87,2
20200803,105500,116.87,117.0,116.87,117.0,5
20200803,105600,116.93,117.0,116.92,116.92,3
20200803,105700,116.92,116.92,116.92,116.92,1
20200803,105800,116.87,117.0,116.87,116.99,307
20200803,105900,116.87,116.87,116.87,116.87,2
20200803,110000,116.87,116.87,116.87,116.87,1
20200803,110100,116.87,116.87,116.87,116.87,2
20200803,110200,116.86,116.97,116.86,116.97,7
20200803,110300,116.97,116.97,116.87,116.97,6
20200803,110400,116.89,117.0,116.89,116.99,104
20200803,110500,117.03,117.03,117.03,117.03,2
20200803,110600,117.0,117.1,117.0,117.01,279
20200803,110700,117.02,117.02,117.02,117.02,4
20200803,110800,117.1,117.1,117.1,117.1,144
20200803,110900,117.1,117.1,117.1,117.1,5
20200803,111000,117.1,117.1,117.1,117.1,5
20200803,111100,117.12,117.2,117.12,117.13,18
20200803,111200,117.14,117.14,117.13,117.13,6
20200803,111300,117.13,117.13,117.13,117.13,5
20200803,111400,117.13,117.13,117.13,117.13,7
20200803,111500,117.13,117.14,117.13,117.14,9
20200803,111600,117.13,117.14,117.13,117.13,6
20200803,111700,117.13,117.13,117.0,117.0,116
20200803,111800,116.97,116.97,116.96,116.96,7
20200803,111900,116.96,116.96,116.96,116.96,16
20200803,112000,116.91,116.91,116.88,116.88,44
20200803,112100,116.88,116.88,116.88,116.88,32
20200803,112400,116.88,116.88,116.88,116.88,4
20200803,112500,116.89,116.89,116.88,116.88,59
20200803,112600,116.99,116.99,116.99,116.99,8
20200803,112700,116.99,116.99,116.99,116.99,2
20200803,113000,116.94,116.94,116.94,116.94,12
20200803,130100,116.92,116.95,116.92,116.95,3
20200803,130200,117.0,117.01,117.0,117.01,3
20200803,130300,117.01,117.01,116.93,117.01,12
20200803,130400,117.01,117.02,117.01,117.02,6
20200803,130500,117.02,117.03,117.02,117.03,5
20200803,130600,117.03,117.03,117.03,117.03,1
20200803,131900,116.92,116.92,116.92,116.92,3
20200803,132400,116.92,117.0,116.92,117.0,32
20200803,132600,117.0,117.0,117.0,117.0,22
20200803,133600,116.94,116.94,116.91,116.91,60
20200803,133700,116.91,116.91,116.91,116.91,23
20200803,134600,116.97,117.2,116.97,117.1,892
20200803,134700,117.28,117.38,117.28,117.33,32
20200803,134800,117.33,117.49,117.27,117.27,153
20200803,134900,117.11,117.11,117.11,117.11,3
20200803,135000,117.11,117.3,117.11,117.18,220
20200803,135100,117.29,117.29,117.18,117.21,30
20200803,135200,117.21,117.21,117.21,117.21,120
20200803,135300,117.21,117.25,117.2,117.21,93
20200803,135400,117.21,117.21,117.21,117.21,2
20200803,135500,117.2,117.2,117.2,117.2,9
20200803,135600,117.2,117.2,117.2,117.2,106
20200803,135700,117.2,117.2,117.2,117.2,2
20200803,135800,117.2,117.2,117.2,117.2,11
20200803,135900,117.2,117.2,117.14,117.2,10
20200803,140000,117.2,117.21,117.2,117.21,16
20200803,140100,117.22,117.23,117.22,117.23,19
20200803,140200,117.23,117.29,117.23,117.29,75
20200803,140300,117.25,117.27,117.25,117.27,25
20200803,140400,117.25,117.25,117.19,117.19,62
20200803,140500,117.2,117.2,117.12,117.12,398
20200803,140600,117.12,117.12,117.02,117.02,511
20200803,140700,117.03,117.04,117.03,117.04,9
20200803,140800,117.05,117.05,116.88,116.88,5203
20200803,140900,117.0,117.08,116.9,117.08,9
20200803,141000,117.08,117.09,117.08,117.09,11
20200803,141100,117.2,117.2,117.2,117.2,1000
20200803,141300,116.95,116.95,116.92,116.95,308
20200803,141400,116.89,116.92,116.89,116.92,52
20200803,141600,116.91,117.2,116.91,117.2,567
20200803,141700,117.2,117.2,117.2,117.2,224
20200803,141800,117.2,117.2,117.2,117.2,215
20200803,141900,117.4,117.41,117.4,117.4,553
20200803,142000,117.41,117.41,117.4,117.4,59
20200803,142100,117.4,117.4,117.4,117.4,213
20200803,142200,117.4,117.4,117.4,117.4,225
20200803,142900,116.93,116.93,116.88,116.88,46
20200803,143000,116.89,116.94,116.89,116.94,9
20200803,143100,116.94,116.99,116.89,116.99,63
20200803,143200,116.94,117.09,116.94,117.05,100
20200803,143300,117.05,117.08,117.05,117.05,10
20200803,143400,117.0,117.01,116.95,116.95,1838
20200803,143500,116.95,117.0,116.95,116.99,35
20200803,143600,116.93,116.93,116.89,116.93,39
20200803,143700,116.94,116.94,116.92,116.92,25
20200803,143800,116.9,116.95,116.9,116.95,21
20200803,143900,116.91,116.93,116.91,116.93,21
20200803,144000,116.91,116.98,116.9,116.9,75
20200803,144100,116.9,116.9,116.9,116.9,90
20200803,144200,116.93,116.93,116.9,116.9,98
20200803,144300,116.92,117.0,116.92,117.0,90
20200803,144400,116.95,116.96,116.95,116.95,40
20200803,144500,116.9,116.95,116.9,116.95,55
20200803,144600,116.9,116.9,116.9,116.9,22
20200803,144700,116.99,116.99,116.99,116.99,19
20200803,144800,117.0,117.02,117.0,117.02,5
20200803,145000,116.93,116.93,116.93,116.93,3
20200803,145200,116.93,117.08,116.93,117.08,50
20200803,145400,116.91,116.91,116.91,116.91,55
20200803,145500,116.92,116.92,116.92,116.92,1
20200803,145600,116.91,116.91,116.91,116.91,17
20200803,145800,116.91,116.91,116.9,116.9,5
20200803,145900,116.88,116.88,116.88,116.88,50
20200803,150000,116.88,116.89,116.88,116.89,0
20200804,93100,116.89,117.49,116.89,117.49,6
20200804,93800,117.19,117.19,117.04,117.04,7
20200804,93900,117.15,117.2,117.15,117.2,3
20200804,94000,117.2,117.2,117.2,117.2,3
20200804,94100,117.32,117.32,117.32,117.32,2
20200804,94200,117.09,117.09,117.08,117.08,16
20200804,94300,117.03,117.09,117.03,117.09,4
20200804,94400,117.09,117.09,117.09,117.09,4
20200804,94500,117.08,117.08,116.9,117.06,10
20200804,94600,117.04,117.04,117.01,117.01,3
20200804,94700,117.0,117.0,116.91,117.0,3
