<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94000,128.34,128.34,127.3,128.0,580
20200804,94100,128.0,128.0,128.0,128.0,0
20200804,94200,128.0,128.34,128.0,128.34,440
20200804,94300,128.376,128.377,128.376,128.377,640
20200804,94400,128.376,128.376,128.182,128.182,70
20200804,94500,128.182,128.3,128.17,128.3,180
20200804,94600,128.3,128.3,128.187,128.187,10
20200804,94700,128.187,128.187,128.187,128.187,0
20200804,94800,128.013,128.013,127.504,127.757,53
20200804,94900,127.757,128.277,127.757,128.277,10
20200804,95000,128.277,128.277,128.034,128.034,10
20200804,95100,128.034,128.034,127.527,127.527,17
20200804,95200,127.527,128.039,127.527,128.039,14
20200804,95300,128.039,128.039,127.53,127.534,40
20200804,95400,127.534,128.045,127.534,128.045,10
20200804,95500,128.045,128.045,128.045,128.045,10
20200804,95600,128.045,128.056,127.8,128.056,80
20200804,95700,128.056,128.056,128.056,128.056,0
20200804,95800,128.056,128.056,127.8,127.8,350
20200804,95900,127.8,128.056,127.8,127.8,190
20200804,100000,127.8,128.056,127.8,128.056,10
20200804,100100,128.056,128.1,127.801,128.057,1407
20200804,100200,128.057,128.057,128.057,128.057,0
20200804,100300,128.268,128.499,128.268,128.499,430
20200804,100400,128.499,128.5,127.896,127.896,1090
20200804,100500,127.896,127.896,127.896,127.896,0
20200804,100600,127.896,128.423,127.896,128.423,10
20200804,100700,128.4,128.4,128.167,128.167,380
20200804,100800,128.16,128.16,128.16,128.16,10
20200804,100900,128.16,128.16,128.16,128.16,10
20200804,101000,128.16,128.16,128.16,128.16,10
20200804,101100,128.16,128.177,128.16,128.177,210
20200804,101200,128.177,128.177,127.934,127.934,20
20200804,101300,127.934,128.174,127.934,128.174,10
20200804,101400,128.174,128.174,128.0,128.0,20
20200804,101500,128.174,128.174,127.942,128.174,60
20200804,101600,128.174,128.174,128.174,128.174,10
20200804,101700,128.174,128.174,127.787,127.787,17600
20200804,101800,127.787,127.787,127.465,127.465,60
20200804,101900,127.0,127.0,126.999,126.999,1490
20200804,102000,126.999,127.0,126.5,126.5,5013
20200804,102100,126.5,126.5,126.5,126.5,797
20200804,102200,126.5,126.999,126.5,126.999,90
20200804,102300,126.999,126.999,126.998,126.998,10
20200804,102400,126.998,126.998,126.756,126.756,20
20200804,102500,126.756,126.997,126.756,126.997,60
20200804,102600,126.755,126.998,126.5,126.5,6110
20200804,102700,126.5,126.755,126.5,126.755,10
20200804,102800,126.755,126.998,126.755,126.998,142
20200804,102900,126.998,127.0,126.998,127.0,2740
20200804,103000,127.0,127.0,127.0,127.0,780
20200804,103100,127.0,127.263,127.0,127.263,50
20200804,103200,127.263,128.0,127.263,127.798,2380
20200804,103300,127.798,127.798,127.5,127.5,5110
20200804,103400,127.5,127.5,127.137,127.137,350
20200804,103500,127.137,127.5,127.015,127.015,5030
20200804,103600,127.015,127.5,127.015,127.5,10010
20200804,103700,127.5,127.756,127.5,127.5,5760
20200804,103800,127.5,127.606,127.5,127.5,1080
20200804,103900,127.5,127.67,127.5,127.501,670
20200804,104000,127.501,127.65,127.501,127.501,260
20200804,104100,127.756,127.756,127.501,127.501,120
20200804,104200,127.501,127.75,127.501,127.75,10
20200804,104300,127.778,127.778,127.55,127.55,50
20200804,104400,127.756,127.756,127.756,127.756,10
20200804,104500,127.757,127.757,127.757,127.757,10
20200804,104600,127.757,127.757,127.757,127.757,20
20200804,104700,127.757,127.757,127.757,127.757,10
20200804,104800,127.757,127.757,127.757,127.757,10
20200804,104900,127.757,127.757,127.502,127.757,20
20200804,105000,127.757,127.757,127.503,127.668,13
20200804,105100,127.668,127.758,127.503,127.758,90
20200804,105200,127.758,127.759,127.502,127.759,360
20200804,105300,127.501,127.757,127.501,127.757,40
20200804,105400,127.502,127.699,127.502,127.699,180
20200804,105500,127.699,127.699,127.501,127.501,653
20200804,105600,127.501,127.698,127.5,127.698,50
20200804,105700,127.698,127.698,127.5,127.5,180
20200804,105800,127.5,127.688,127.5,127.688,110
20200804,105900,127.5,127.669,127.5,127.669,120
20200804,110000,127.669,127.67,127.669,127.67,10
20200804,110100,127.69,127.801,127.69,127.801,930
20200804,110200,127.801,127.956,127.801,127.801,1010
20200804,110300,127.801,127.801,127.801,127.801,0
20200804,110400,127.986,127.986,127.5,127.5,1020
20200804,110500,127.487,127.487,127.485,127.485,6610
20200804,110600,127.485,127.485,127.485,127.485,0
20200804,110700,127.485,127.485,127.321,127.321,10
20200804,110800,127.321,127.321,127.321,127.321,0
20200804,110900,127.0,127.0,127.0,127.0,1060
20200804,111000,127.0,127.0,127.0,127.0,170
20200804,111100,127.0,127.0,127.0,127.0,0
20200804,111200,127.0,127.3,127.0,127.087,40
20200804,111300,127.087,127.45,126.84,126.84,2060
20200804,111400,126.563,126.816,126.563,126.816,60
20200804,111500,126.817,127.071,126.817,127.071,30
20200804,111600,127.071,127.071,126.858,126.858,10
20200804,111700,126.858,126.864,126.858,126.864,10
20200804,111800,126.864,126.864,126.611,126.854,140
20200804,111900,126.854,126.999,126.854,126.999,10
20200804,112000,126.999,127.1,126.999,127.1,20
20200804,112100,127.1,127.137,126.882,127.137,30
20200804,112200,127.137,127.137,126.886,127.1,20
20200804,112300,127.1,127.1,127.1,127.1,10
20200804,112400,127.1,127.1,127.1,127.1,10
20200804,112500,127.1,127.155,127.1,127.155,10
20200804,112600,126.901,127.155,126.901,127.155,19
20200804,112700,127.155,127.159,127.155,127.159,10
20200804,112800,127.159,127.159,127.159,127.159,10
20200804,112900,127.159,127.159,127.158,127.158,10
20200804,113000,127.158,127.159,126.905,127.159,1079
20200804,130100,126.89,126.892,126.857,126.857,521
20200804,130200,126.555,126.808,126.555,126.808,110
20200804,130300,126.808,126.808,126.8,126.8,10
20200804,130400,126.8,126.808,126.8,126.808,10
20200804,130500,126.808,126.808,126.558,126.558,100
20200804,130600,126.558,126.558,126.5,126.501,751
20200804,130700,126.501,126.797,126.501,126.797,240
20200804,130800,126.797,126.797,126.502,126.502,10
20200804,130900,126.502,126.506,126.502,126.506,10
20200804,131000,126.506,126.506,126.506,126.506,10
20200804,131100,126.506,126.6,126.503,126.503,410
20200804,131200,126.503,126.503,126.5,126.5,230
20200804,131300,126.5,126.5,126.5,126.5,70
20200804,131400,126.5,126.5,126.5,126.5,50
20200804,131500,126.5,126.75,126.5,126.75,70
20200804,131600,126.75,126.75,126.75,126.75,0
20200804,131700,126.75,126.75,126.525,126.525,10
20200804,131800,126.525,126.525,126.525,126.525,0
20200804,131900,126.525,126.525,126.525,126.525,0
20200804,132000,126.525,126.525,126.525,126.525,0
20200804,132100,126.525,126.529,126.525,126.529,10
20200804,132200,126.529,126.529,126.529,126.529,0
20200804,132300,126.529,126.531,126.529,126.531,10
20200804,132400,126.531,126.531,126.531,126.531,0
20200804,132500,126.531,126.55,126.531,126.55,50
20200804,132600,126.55,126.55,126.55,126.55,0
