<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,156.665,156.9,156.488,156.488,4860
20200804,94400,156.488,156.79,156.324,156.498,4590
20200804,94500,156.498,157.001,156.498,156.921,5801
20200804,94600,156.541,157.2,156.541,156.953,4680
20200804,94700,157.0,157.197,156.89,157.197,3910
20200804,94800,157.197,157.206,157.173,157.205,3090
20200804,94900,157.205,157.205,156.705,156.999,3990
20200804,95000,156.999,157.674,156.999,157.412,7860
20200804,95100,157.412,157.508,157.12,157.12,950
20200804,95200,157.28,157.648,157.12,157.631,3663
20200804,95300,157.631,157.631,157.301,157.301,680
20200804,95400,157.5,157.587,157.217,157.548,4260
20200804,95500,157.589,157.99,157.556,157.668,5050
20200804,95600,157.668,157.809,157.495,157.66,2030
20200804,95700,157.846,158.472,157.774,158.36,13915
20200804,95800,158.36,158.5,158.008,158.008,3760
20200804,95900,158.008,158.1,157.8,157.979,4840
20200804,100000,157.978,158.109,157.954,158.001,3330
20200804,100100,158.213,158.299,157.994,158.0,1520
20200804,100200,158.0,158.199,157.901,158.002,920
20200804,100300,158.081,158.201,158.043,158.201,802
20200804,100400,158.201,158.201,157.867,157.92,4810
20200804,100500,157.661,157.97,157.661,157.867,3300
20200804,100600,157.867,157.96,157.712,157.96,990
20200804,100700,157.96,157.96,157.315,157.77,1840
20200804,100800,157.77,157.788,157.447,157.556,2385
20200804,100900,157.556,157.695,157.435,157.695,1510
20200804,101000,157.695,157.695,157.375,157.38,1390
20200804,101100,157.375,157.425,157.301,157.304,1650
20200804,101200,157.3,157.3,157.153,157.153,820
20200804,101300,157.152,157.423,157.152,157.423,1740
20200804,101400,157.423,157.515,157.16,157.514,960
20200804,101500,157.514,157.599,157.5,157.595,730
20200804,101600,157.528,157.528,157.369,157.373,567
20200804,101700,157.373,157.374,157.373,157.374,10
20200804,101800,157.52,157.688,157.412,157.62,830
20200804,101900,157.62,157.62,157.423,157.423,10
20200804,102000,157.423,157.616,157.423,157.428,120
20200804,102100,157.428,157.621,157.428,157.6,450
20200804,102200,157.6,157.6,157.524,157.55,659
20200804,102300,157.56,158.199,157.56,158.199,2150
20200804,102400,158.02,158.2,158.02,158.199,4150
20200804,102500,158.288,158.999,158.288,158.999,14431
20200804,102600,159.1,160.275,159.012,160.275,25968
20200804,102700,160.304,160.534,159.578,160.002,14928
20200804,102800,160.002,162.799,160.0,162.7,15302
20200804,102900,162.803,163.395,162.402,163.0,28243
20200804,103000,163.008,168.9,163.006,168.9,31449
20200804,103100,169.0,169.336,163.943,163.943,64314
20200804,103200,163.501,164.5,162.627,163.39,52140
20200804,103300,163.341,163.45,162.631,162.821,22978
20200804,103400,162.694,162.694,161.411,162.2,25161
20200804,103500,162.2,162.763,162.2,162.599,15580
20200804,103600,162.598,162.6,161.901,161.95,11420
20200804,103700,161.903,161.903,161.321,161.321,10850
20200804,103800,161.004,161.323,160.797,161.323,13031
20200804,103900,161.498,161.513,161.202,161.513,2260
20200804,104000,161.513,162.2,161.513,162.16,8263
20200804,104100,162.23,162.749,162.149,162.6,7130
20200804,104200,162.8,162.8,161.926,162.0,8560
20200804,104300,162.0,162.887,162.0,162.885,9514
20200804,104400,162.85,163.0,162.528,162.659,8880
20200804,104500,162.659,162.86,162.657,162.7,4810
20200804,104600,162.731,162.731,162.401,162.411,3300
20200804,104700,162.5,162.5,161.961,161.961,5290
20200804,104800,161.8,162.343,161.612,162.0,3300
20200804,104900,162.0,162.378,161.625,161.805,2620
20200804,105000,161.805,162.38,161.73,162.38,2990
20200804,105100,162.38,162.38,162.01,162.293,1230
20200804,105200,162.202,162.291,161.8,161.806,2951
20200804,105300,161.839,162.109,161.839,161.986,3880
20200804,105400,161.986,162.0,161.86,161.86,1640
20200804,105500,161.86,162.0,161.84,161.841,2830
20200804,105600,161.841,162.194,161.841,161.987,3360
20200804,105700,162.0,162.0,161.877,161.998,1111
20200804,105800,161.998,161.998,161.87,161.87,880
20200804,105900,161.981,161.981,161.8,161.807,2220
20200804,110000,161.807,161.807,161.0,161.0,3800
20200804,110100,161.0,161.274,160.5,161.274,5349
20200804,110200,161.203,161.396,160.78,160.78,3320
20200804,110300,160.78,160.78,160.01,160.01,6060
20200804,110400,160.01,160.01,159.015,159.107,8700
20200804,110500,159.101,159.786,159.101,159.709,1950
20200804,110600,159.779,159.779,159.402,159.402,3090
20200804,110700,159.402,160.78,159.401,160.708,5700
20200804,110800,160.024,160.686,159.854,160.464,5305
20200804,110900,160.363,160.363,159.974,160.001,1740
20200804,111000,160.001,160.46,160.001,160.002,2510
20200804,111100,160.002,160.597,160.002,160.245,1410
20200804,111200,160.245,160.5,160.245,160.5,2510
20200804,111300,160.5,160.5,160.102,160.102,2880
20200804,111400,160.102,160.114,159.8,159.8,7640
20200804,111500,159.8,160.198,159.8,160.0,2960
20200804,111600,160.0,160.312,160.0,160.2,2234
20200804,111700,160.2,160.48,160.101,160.207,1530
20200804,111800,160.215,160.215,160.0,160.0,6930
20200804,111900,160.0,160.398,159.999,160.056,3780
20200804,112000,160.058,160.324,159.78,160.295,14720
20200804,112100,160.295,160.5,160.236,160.5,3830
20200804,112200,160.537,160.778,160.235,160.235,2760
20200804,112300,160.235,160.676,160.235,160.676,1755
20200804,112400,160.676,160.676,160.32,160.32,2035
20200804,112500,160.4,160.4,160.215,160.25,2025
20200804,112600,160.215,160.297,160.214,160.297,1090
20200804,112700,160.297,160.297,160.214,160.214,1170
20200804,112800,160.214,160.214,159.994,159.994,1540
20200804,112900,159.918,160.0,159.9,159.998,1150
20200804,113000,159.998,160.39,159.989,160.39,3028
20200804,130100,160.4,160.9,160.4,160.899,8227
20200804,130200,160.899,160.899,159.5,160.006,4120
20200804,130300,160.006,160.288,160.006,160.288,900
20200804,130400,160.222,160.222,159.545,160.0,2220
20200804,130500,160.0,160.026,159.555,159.958,2210
20200804,130600,159.958,160.231,159.601,160.088,1590
20200804,130700,160.088,160.088,159.788,160.0,1000
20200804,130800,159.996,160.0,159.8,160.0,2870
20200804,130900,159.805,159.989,159.701,159.705,1140
20200804,131000,159.71,159.71,159.702,159.71,580
20200804,131100,159.703,159.705,159.608,159.608,1420
20200804,131200,159.608,159.789,159.608,159.619,110
20200804,131300,159.786,159.786,159.7,159.704,1010
20200804,131400,159.704,159.782,159.671,159.671,1330
20200804,131500,159.671,159.82,159.671,159.68,2905
20200804,131600,159.68,159.813,159.68,159.811,550
20200804,131700,159.811,159.811,159.38,159.38,7460
20200804,131800,159.38,159.6,159.38,159.39,3702
20200804,131900,159.38,159.396,159.3,159.306,1670
20200804,132000,159.306,159.306,159.18,159.18,881
20200804,132100,159.18,159.22,159.1,159.104,910
20200804,132200,159.104,159.104,159.101,159.101,1020
20200804,132300,159.1,159.1,159.039,159.067,2201
20200804,132400,159.067,159.299,159.067,159.299,2720
20200804,132500,159.299,159.299,159.1,159.2,940
20200804,132600,159.148,159.39,159.104,159.39,360
20200804,132700,159.39,159.472,159.38,159.42,260
20200804,132800,159.6,159.6,159.254,159.399,2910
20200804,132900,159.399,159.462,159.26,159.457,340
20200804,133000,159.457,159.457,158.854,158.882,4870
20200804,133100,158.882,159.274,158.645,159.269,3350
20200804,133200,159.269,159.594,159.184,159.29,2010
20200804,133300,159.29,159.291,159.29,159.291,10
20200804,133400,159.291,159.495,159.284,159.284,640
20200804,133500,159.284,159.398,159.05,159.05,260
20200804,133600,159.05,159.396,159.05,159.396,430
20200804,133700,159.396,159.398,159.395,159.395,530
20200804,133800,159.396,159.53,159.396,159.53,370
20200804,133900,159.53,159.6,159.53,159.591,3200
20200804,134000,159.5,159.5,159.396,159.396,1030
20200804,134100,159.395,159.395,159.24,159.265,1320
20200804,134200,159.265,159.265,159.138,159.138,410
20200804,134300,159.138,159.151,159.111,159.111,1170
20200804,134400,159.111,159.188,159.111,159.141,110
20200804,134500,159.14,159.142,159.081,159.101,620
20200804,134600,159.101,159.2,159.013,159.016,1020
20200804,134700,159.19,159.19,159.022,159.022,110
20200804,134800,159.022,159.1,159.022,159.1,180
20200804,134900,159.1,159.19,159.1,159.19,390
20200804,135000,159.19,159.19,159.149,159.186,440
20200804,135100,159.088,159.19,159.088,159.19,150
20200804,135200,159.19,159.2,159.094,159.2,3290
20200804,135300,159.2,159.3,159.2,159.296,1340
20200804,135400,159.296,159.296,159.202,159.205,220
20200804,135500,159.205,159.305,159.205,159.305,1940
20200804,135600,159.204,159.205,158.52,158.52,6230
20200804,135700,158.52,158.733,158.52,158.531,900
20200804,135800,158.59,158.9,158.52,158.869,1550
20200804,135900,158.869,158.869,158.786,158.82,1140
20200804,140000,158.82,158.847,158.801,158.803,210
20200804,140100,158.803,158.809,158.803,158.809,1490
20200804,140200,158.809,159.078,158.809,159.078,160
20200804,140300,158.837,159.21,158.837,158.842,430
20200804,140400,158.842,159.158,158.842,159.158,480
20200804,140500,159.158,159.194,159.156,159.19,700
20200804,140600,159.19,159.191,158.98,159.15,1020
20200804,140700,159.15,159.15,159.15,159.15,410
20200804,140800,159.021,159.248,158.9,158.9,390
20200804,140900,158.9,158.9,158.8,158.8,1100
20200804,141000,158.8,158.8,158.66,158.8,3280
20200804,141100,158.8,159.097,158.8,159.081,1570
20200804,141200,159.081,159.081,158.801,158.809,520
20200804,141300,158.809,158.809,158.801,158.801,30
20200804,141400,158.818,158.83,158.818,158.83,560
20200804,141500,158.83,158.83,158.801,158.801,360
20200804,141600,158.801,158.801,158.8,158.8,590
20200804,141700,158.8,158.8,158.661,158.771,420
20200804,141800,158.86,158.861,158.86,158.861,1060
20200804,141900,158.861,159.0,158.861,159.0,1420
