<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,145400,136.91,136.92,136.85,136.85,453
20200803,145500,136.84,136.84,136.8,136.8,234
20200803,145600,136.8,136.82,136.79,136.82,426
20200803,145700,136.82,136.87,136.82,136.87,193
20200803,145800,136.88,136.88,136.79,136.8,252
20200803,145900,136.81,136.83,136.77,136.77,167
20200803,150000,136.83,136.86,136.77,136.78,691
20200804,93100,136.92,137.29,136.92,136.94,152
20200804,93200,136.92,136.94,136.9,136.93,119
20200804,93300,137.15,137.15,136.5,136.51,289
20200804,93400,137.06,137.06,137.05,137.05,7
20200804,93500,137.05,137.05,136.75,136.79,66
20200804,93600,136.78,136.98,136.78,136.96,156
20200804,93700,136.96,137.17,136.95,136.95,135
20200804,93800,137.0,137.12,136.81,136.81,65
20200804,93900,136.82,137.16,136.82,137.16,49
20200804,94000,137.18,137.18,137.0,137.01,49
20200804,94100,137.0,137.29,137.0,137.28,233
20200804,94200,137.32,137.33,136.78,136.78,318
20200804,94300,136.66,136.75,136.62,136.75,43
20200804,94400,136.75,136.88,136.75,136.88,26
20200804,94500,136.79,136.88,136.75,136.88,50
20200804,94600,136.74,136.88,136.65,136.88,214
20200804,94700,136.88,136.88,136.67,136.87,15
20200804,94800,136.87,136.99,136.72,136.99,76
20200804,94900,136.99,136.99,136.75,136.75,13
20200804,95000,136.91,136.99,136.77,136.87,28
20200804,95100,136.87,136.87,136.8,136.8,7
20200804,95200,136.85,136.85,136.74,136.83,33
20200804,95300,136.84,137.0,136.75,137.0,449
20200804,95400,137.0,137.18,136.83,137.18,46
20200804,95500,137.05,137.05,137.05,137.05,53
20200804,95600,137.03,137.05,136.86,137.05,10
20200804,95700,137.05,137.2,136.89,137.2,100
20200804,95800,137.13,137.19,137.06,137.07,30
20200804,95900,137.07,137.2,137.07,137.2,127
20200804,100000,137.29,137.48,137.29,137.48,88
20200804,100100,137.48,137.49,137.31,137.31,76
20200804,100200,137.31,137.49,137.31,137.49,122
20200804,100300,137.49,137.49,137.33,137.33,55
20200804,100400,137.33,137.39,137.33,137.33,28
20200804,100500,137.41,137.41,137.34,137.4,77
20200804,100600,137.34,137.55,137.34,137.55,841
20200804,100700,137.54,137.6,137.45,137.59,124
20200804,100800,137.59,137.59,137.45,137.46,243
20200804,100900,137.45,137.77,137.45,137.77,330
20200804,101000,137.75,137.75,137.59,137.6,126
20200804,101100,137.6,137.6,137.4,137.49,122
20200804,101200,137.48,137.66,137.48,137.65,141
20200804,101300,137.74,137.74,137.6,137.6,72
20200804,101400,137.43,137.6,137.43,137.6,17
20200804,101500,137.45,137.6,137.44,137.6,134
20200804,101600,137.69,137.69,137.6,137.68,79
20200804,101700,137.56,137.57,137.43,137.43,33
20200804,101800,137.4,137.67,137.4,137.6,77
20200804,101900,137.6,137.65,137.42,137.47,19
20200804,102000,137.65,137.65,137.47,137.65,98
20200804,102100,137.41,137.59,137.4,137.4,35
20200804,102200,137.4,137.56,137.34,137.56,195
20200804,102300,137.56,137.56,137.37,137.39,38
20200804,102400,137.4,137.49,137.36,137.37,46
20200804,102500,137.5,137.5,137.4,137.4,61
20200804,102600,137.4,137.53,137.4,137.49,157
20200804,102700,137.49,137.5,137.41,137.41,16
20200804,102800,137.49,137.64,137.49,137.6,277
20200804,102900,137.63,137.63,137.46,137.63,35
20200804,103000,137.52,137.52,137.4,137.4,160
20200804,103100,137.45,137.55,137.41,137.55,359
20200804,103200,137.5,137.54,137.42,137.43,56
20200804,103300,137.43,137.55,137.43,137.44,75
20200804,103400,137.55,137.55,137.43,137.43,69
20200804,103500,137.44,137.54,137.44,137.54,63
20200804,103600,137.44,137.5,137.44,137.44,42
20200804,103700,137.45,137.55,137.45,137.55,50
20200804,103800,137.55,137.55,137.54,137.54,2
20200804,103900,137.54,137.54,137.46,137.46,45
20200804,104000,137.53,137.53,137.46,137.46,5
20200804,104100,137.46,137.63,137.46,137.54,373
20200804,104200,137.54,137.62,137.5,137.55,51
20200804,104300,137.62,137.63,137.54,137.54,186
20200804,104400,137.55,137.65,137.55,137.65,109
20200804,104500,137.66,137.68,137.58,137.68,38
20200804,104600,137.68,137.68,137.6,137.6,25
20200804,104700,137.6,137.68,137.6,137.68,28
20200804,104800,137.68,137.68,137.68,137.68,2
20200804,104900,137.68,137.68,137.6,137.61,11
20200804,105000,137.6,137.68,137.6,137.68,84
20200804,105100,137.68,137.69,137.61,137.61,69
20200804,105200,137.5,137.61,137.5,137.61,202
20200804,105300,137.51,137.66,137.5,137.6,241
20200804,105400,137.51,137.58,137.51,137.51,5
20200804,105500,137.58,137.58,137.51,137.56,7
20200804,105600,137.55,137.66,137.55,137.66,51
20200804,105700,137.66,137.66,137.66,137.66,1
20200804,105800,137.58,137.65,137.5,137.5,763
20200804,105900,137.54,137.66,137.51,137.57,26
20200804,110000,137.57,137.66,137.51,137.53,122
20200804,110100,137.62,137.62,137.52,137.6,15
20200804,110200,137.7,137.76,137.7,137.71,605
20200804,110300,137.71,137.72,137.7,137.71,424
20200804,110400,137.71,137.79,137.71,137.79,17
20200804,110500,137.76,137.78,137.75,137.78,50
20200804,110600,137.75,137.77,137.75,137.75,82
20200804,110700,137.77,137.79,137.76,137.78,69
20200804,110800,137.74,137.78,137.71,137.78,215
20200804,110900,137.72,137.82,137.72,137.82,298
20200804,111000,137.87,138.0,137.83,137.83,358
20200804,111100,138.0,138.1,138.0,138.1,136
20200804,111200,138.1,138.35,138.1,138.21,568
20200804,111300,138.21,138.21,138.01,138.19,137
20200804,111400,138.18,138.18,138.01,138.01,34
20200804,111500,138.03,138.06,138.03,138.06,449
20200804,111600,138.07,138.2,138.07,138.17,121
20200804,111700,138.1,138.1,138.03,138.1,315
20200804,111800,138.0,138.1,138.0,138.1,255
20200804,111900,138.1,138.1,138.1,138.1,113
20200804,112000,138.1,138.12,138.0,138.0,1048
20200804,112100,138.1,138.13,138.09,138.13,45
20200804,112300,138.0,138.0,137.99,137.99,339
20200804,112400,138.0,138.0,137.85,137.85,305
20200804,112500,138.0,138.0,138.0,138.0,252
20200804,112600,138.0,138.05,138.0,138.05,435
20200804,112700,138.12,138.12,138.12,138.12,12
20200804,112800,138.12,138.15,138.12,138.12,45
20200804,112900,138.17,138.18,138.17,138.17,22
20200804,113000,138.17,138.17,138.17,138.17,15
20200804,130100,138.06,138.19,138.05,138.05,83
20200804,130200,138.05,138.05,138.05,138.05,4
