<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,120.01,120.01,119.84,119.84,2590
20200804,94400,119.84,119.906,119.84,119.852,1276
20200804,94500,120.0,120.206,120.0,120.206,5010
20200804,94600,120.0,120.206,119.835,119.835,6620
20200804,94700,119.835,120.436,119.835,120.436,3570
20200804,94800,119.848,120.856,119.848,120.512,6500
20200804,94900,120.512,120.884,120.41,120.526,2840
20200804,95000,120.387,120.536,120.355,120.355,350
20200804,95100,120.355,120.355,120.01,120.027,1530
20200804,95200,120.027,120.027,119.795,119.9,5490
20200804,95300,119.912,119.93,119.738,119.738,2570
20200804,95400,119.738,119.738,119.501,119.501,900
20200804,95500,119.5,119.5,119.188,119.188,2960
20200804,95600,119.2,119.589,119.2,119.418,2510
20200804,95700,119.418,119.418,119.011,119.021,830
20200804,95800,119.021,119.022,119.021,119.022,410
20200804,95900,119.022,119.19,119.022,119.19,220
20200804,100000,119.19,119.202,119.19,119.202,240
20200804,100100,119.202,119.479,119.202,119.385,380
20200804,100200,119.383,119.483,119.289,119.48,2020
20200804,100300,119.48,119.48,119.303,119.303,20
20200804,100400,119.303,119.477,119.303,119.303,140
20200804,100500,119.303,119.303,119.0,119.001,3045
20200804,100600,119.001,119.001,118.66,118.682,1730
20200804,100700,118.682,118.699,118.211,118.211,740
20200804,100800,118.211,118.487,118.211,118.48,530
20200804,100900,118.48,118.617,118.319,118.5,1000
20200804,101000,118.5,118.5,118.105,118.367,6290
20200804,101100,118.367,118.928,118.367,118.85,3170
20200804,101200,118.85,118.946,118.85,118.946,82
20200804,101300,118.946,118.947,118.946,118.947,900
20200804,101400,118.947,119.198,118.947,119.095,1090
20200804,101500,119.095,119.095,119.095,119.095,0
20200804,101600,119.095,119.343,119.095,119.125,1130
20200804,101700,119.125,119.125,118.661,118.661,140
20200804,101800,118.661,118.755,118.661,118.755,690
20200804,101900,118.755,119.062,118.755,119.062,1190
20200804,102000,119.062,119.5,119.062,119.5,4220
20200804,102100,119.5,119.562,119.5,119.548,3975
20200804,102200,119.5,119.609,119.5,119.596,1940
20200804,102300,119.596,119.599,119.5,119.599,3470
20200804,102400,119.6,120.0,119.547,120.0,17364
20200804,102500,120.0,120.0,119.602,119.652,50360
20200804,102600,119.652,120.2,119.652,120.199,3780
20200804,102700,120.279,120.5,120.279,120.5,2203
20200804,102800,120.523,120.726,120.49,120.5,28830
20200804,102900,120.291,120.449,120.291,120.449,1260
20200804,103000,120.449,121.001,120.4,120.611,16240
20200804,103100,120.611,120.99,120.611,120.7,4120
20200804,103200,120.7,120.7,120.453,120.5,1870
20200804,103300,120.5,120.699,120.5,120.549,9154
20200804,103400,120.549,120.6,120.448,120.6,565
20200804,103500,120.6,120.7,120.6,120.615,2960
20200804,103600,120.615,120.69,120.615,120.689,580
