<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,147.343,147.388,146.518,146.88,16340
20200804,94400,146.88,147.668,146.7,147.668,12940
20200804,94500,147.627,147.8,147.0,147.111,9350
20200804,94600,147.111,147.599,147.1,147.59,15040
20200804,94700,147.589,147.598,146.8,147.598,8000
20200804,94800,147.006,147.941,147.006,147.811,1580
20200804,94900,147.65,149.2,147.65,149.006,9080
20200804,95000,148.998,149.0,148.614,148.615,11320
20200804,95100,148.614,148.701,148.55,148.701,5330
20200804,95200,148.701,148.701,148.6,148.7,1110
20200804,95300,148.7,149.48,148.605,149.0,5070
20200804,95400,149.0,149.139,148.202,148.364,4230
20200804,95500,148.365,148.38,148.0,148.0,5950
20200804,95600,148.218,148.367,148.1,148.367,2130
20200804,95700,148.367,148.563,148.0,148.324,2050
20200804,95800,148.324,148.324,148.2,148.301,1890
20200804,95900,148.301,148.553,148.061,148.51,2400
20200804,100000,148.9,149.33,148.509,149.33,6190
20200804,100100,149.371,149.485,149.0,149.02,11890
20200804,100200,149.02,149.199,149.0,149.0,12400
20200804,100300,149.3,149.501,149.0,149.398,6251
20200804,100400,149.399,149.599,148.552,148.72,5040
20200804,100500,148.89,148.89,148.69,148.86,3500
20200804,100600,148.69,149.052,148.69,148.757,1670
20200804,100700,148.757,148.766,148.757,148.76,180
20200804,100800,148.76,148.76,148.56,148.624,2450
20200804,100900,148.624,148.999,148.624,148.761,1780
20200804,101000,148.76,148.76,147.15,147.15,3950
20200804,101100,147.0,147.257,146.703,147.08,6620
20200804,101200,147.045,147.045,146.321,146.61,4480
20200804,101300,147.0,147.292,147.0,147.156,2820
20200804,101400,147.156,147.387,146.483,146.483,5250
20200804,101500,146.2,146.2,145.825,146.11,8450
20200804,101600,145.91,145.91,145.189,145.55,10880
20200804,101700,145.55,145.9,145.25,145.9,9100
20200804,101800,145.9,145.9,145.251,145.699,6290
20200804,101900,145.699,145.699,145.3,145.65,1570
20200804,102000,145.65,146.1,145.65,145.678,2890
20200804,102100,145.678,145.678,145.298,145.298,5780
20200804,102200,145.196,145.3,145.006,145.021,5060
20200804,102300,145.002,145.109,144.561,144.561,4560
20200804,102400,144.5,145.02,144.2,144.503,8960
20200804,102500,144.505,144.505,144.115,144.505,12450
20200804,102600,144.505,144.799,144.504,144.777,7356
20200804,102700,144.777,144.944,144.6,144.727,7430
20200804,102800,144.537,145.2,144.537,145.2,10580
20200804,102900,145.2,145.5,145.0,145.399,14120
20200804,103000,145.399,145.989,145.399,145.877,3700
20200804,103100,145.877,145.88,145.503,145.608,3510
20200804,103200,145.6,145.727,145.506,145.727,3640
20200804,103300,145.727,145.727,145.502,145.502,5010
20200804,103400,145.502,145.502,145.002,145.002,3770
20200804,103500,145.002,145.534,145.002,145.451,3860
20200804,103600,145.451,145.7,145.345,145.68,1850
20200804,103700,145.68,145.999,145.68,145.95,3670
20200804,103800,145.95,145.95,145.608,145.617,1650
20200804,103900,145.617,145.8,145.56,145.614,1240
20200804,104000,145.512,146.0,145.512,146.0,4730
20200804,104100,146.0,146.68,146.0,146.531,2430
20200804,104200,146.531,146.7,146.284,146.695,9850
20200804,104300,146.451,146.6,146.13,146.13,4040
20200804,104400,146.13,146.446,146.13,146.203,780
20200804,104500,146.446,146.446,146.003,146.1,3370
20200804,104600,145.9,146.0,145.7,145.999,1790
20200804,104700,145.999,145.999,145.998,145.998,160
20200804,104800,145.998,145.998,145.998,145.998,50
20200804,104900,145.998,145.998,145.512,145.512,1140
20200804,105000,145.67,145.997,145.514,145.997,1870
20200804,105100,145.988,145.988,145.988,145.988,850
20200804,105200,145.988,145.988,145.712,145.712,790
