<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200731,112500,111.72,111.72,111.72,111.72,1
20200731,112600,111.99,112.0,111.99,112.0,9
20200731,112900,111.99,111.99,111.99,111.99,1
20200731,131700,112.0,112.07,112.0,112.07,22
20200731,131900,112.04,112.04,112.04,112.04,1
20200731,132000,112.28,112.28,112.28,112.28,3
20200731,132100,112.04,112.04,112.04,112.04,10
20200731,132300,111.74,111.74,111.74,111.74,36
20200731,132400,111.72,111.72,111.72,111.72,12
20200731,132700,111.72,111.72,111.72,111.72,10
20200731,133100,111.61,111.61,111.5,111.5,31
20200731,133200,111.5,111.5,111.4,111.4,4
20200731,133300,111.39,111.39,111.22,111.22,24
20200731,133400,111.4,111.4,111.23,111.23,31
20200731,133500,111.4,111.4,111.4,111.4,24
20200731,133600,111.4,111.41,111.24,111.24,69
20200731,133700,111.25,111.25,111.25,111.25,100
20200731,133900,111.25,111.26,111.25,111.26,15
20200731,134800,111.71,111.71,111.71,111.71,5
20200731,134900,111.71,111.71,111.71,111.71,5
20200731,135100,111.6,111.6,111.55,111.55,4
20200731,135300,111.6,111.6,111.5,111.5,9
20200731,140100,111.49,111.5,111.49,111.5,26
20200731,140200,111.5,111.5,111.5,111.5,3
20200731,140300,111.47,111.47,111.47,111.47,1
20200731,140700,111.4,111.4,111.4,111.4,1
20200731,141200,111.41,111.41,111.41,111.41,1
20200731,141800,111.46,111.46,111.46,111.46,2
20200731,141900,111.45,111.45,111.45,111.45,5
20200731,142100,111.58,111.6,111.47,111.47,13
20200731,142300,111.82,111.82,111.82,111.82,1
20200731,142500,111.84,111.84,111.84,111.84,40
20200731,142600,111.52,111.52,111.52,111.52,1
20200731,142800,111.7,111.7,111.7,111.7,21
20200731,143700,111.7,111.7,111.7,111.7,1
20200731,144100,111.7,111.7,111.7,111.7,10
20200731,144300,111.8,111.8,111.7,111.7,6
20200731,144600,111.57,111.57,111.57,111.57,1
20200731,144800,111.85,111.85,111.84,111.84,51
20200731,144900,111.93,111.93,111.83,111.83,6
20200731,145100,111.93,112.0,111.93,112.0,6
20200731,145200,111.9,111.9,111.9,111.9,1
20200731,145300,111.82,111.82,111.81,111.81,53
20200731,145400,111.9,111.9,111.9,111.9,1
20200731,145500,111.9,111.9,111.8,111.8,5
20200731,145600,111.8,111.8,111.8,111.8,3
20200731,145700,111.8,111.99,111.8,111.99,29
20200731,145800,111.82,111.82,111.82,111.82,5
20200731,150000,111.82,111.89,111.82,111.89,0
20200803,93100,111.89,111.89,111.32,111.33,17
20200803,93200,111.8,111.89,111.6,111.6,142
20200803,93300,111.51,111.66,111.51,111.66,27
20200803,93400,112.38,112.38,112.38,112.38,25
20200803,93500,111.71,111.8,111.71,111.8,7
20200803,93600,111.95,112.02,111.95,112.02,5
20200803,93700,112.02,112.02,111.78,111.78,6
20200803,93800,111.8,112.01,111.8,112.01,5
20200803,93900,112.02,112.02,112.02,112.02,1
20200803,94000,111.94,111.94,111.94,111.94,1
20200803,94100,111.98,111.98,111.98,111.98,1
20200803,94200,112.04,112.04,112.04,112.04,1
20200803,94400,112.37,112.37,112.37,112.37,10
20200803,94500,112.04,112.05,112.04,112.05,14
20200803,94700,112.07,112.07,112.07,112.07,1
20200803,94900,112.07,112.09,112.06,112.06,25
20200803,95100,112.04,112.04,112.04,112.04,2
20200803,95200,112.04,112.04,112.0,112.0,19
20200803,95400,112.01,112.01,112.01,112.01,1
20200803,95500,112.0,112.0,112.0,112.0,1
20200803,95600,112.01,112.01,112.01,112.01,1
20200803,95700,112.25,112.3,112.25,112.3,9
20200803,95800,112.36,112.36,112.02,112.02,36
20200803,95900,112.04,112.04,112.04,112.04,1
20200803,100000,112.32,112.32,112.32,112.32,11
20200803,100100,112.04,112.04,112.03,112.03,2
20200803,100200,112.01,112.01,112.01,112.01,1
20200803,100300,112.22,112.22,112.02,112.02,3
20200803,100400,112.22,112.22,112.22,112.22,44
20200803,100500,112.22,112.24,112.02,112.02,32
20200803,100600,112.01,112.01,112.01,112.01,2
20200803,100700,112.21,112.22,112.03,112.03,19
20200803,100800,112.03,112.03,112.03,112.03,4
20200803,101000,112.03,112.03,112.03,112.03,9
20200803,101100,112.03,112.03,112.03,112.03,1
20200803,101200,112.2,112.2,112.03,112.03,2
20200803,101300,112.03,112.04,112.03,112.04,5
20200803,101500,112.05,112.05,112.04,112.04,3
20200803,101600,112.0,112.0,112.0,112.0,24
20200803,101700,112.19,112.19,112.19,112.19,1
20200803,101800,112.19,112.19,112.02,112.02,8
20200803,101900,112.01,112.01,112.01,112.01,2
20200803,102000,112.02,112.2,112.02,112.2,3
20200803,102200,112.04,112.04,112.04,112.04,1
20200803,102400,112.04,112.04,112.04,112.04,1
20200803,102500,112.18,112.21,112.1,112.21,6
20200803,102600,112.24,112.47,112.24,112.47,68
20200803,102700,112.31,112.31,112.31,112.31,1
20200803,102800,112.31,112.31,112.31,112.31,33
20200803,102900,112.1,112.1,112.1,112.1,2
20200803,103200,112.12,112.12,112.12,112.12,1
20200803,103400,112.13,112.13,112.12,112.12,13
20200803,103500,112.6,112.6,112.6,112.6,35
20200803,103700,112.22,112.22,112.22,112.22,1
20200803,103800,112.6,112.6,112.6,112.6,17
20200803,103900,112.23,112.23,112.23,112.23,1
20200803,104100,112.25,112.25,112.25,112.25,1
20200803,104200,112.26,112.26,112.26,112.26,1
20200803,104300,112.31,112.31,112.31,112.31,1
20200803,104600,112.25,112.31,112.25,112.31,4
20200803,104700,112.3,112.3,112.3,112.3,1
20200803,104800,112.3,112.3,112.25,112.25,2
20200803,105100,112.26,112.26,112.26,112.26,1
20200803,105300,112.27,112.27,112.27,112.27,1
20200803,105500,112.28,112.28,112.28,112.28,1
20200803,105800,112.28,112.28,112.28,112.28,1
20200803,110000,112.28,112.28,112.28,112.28,1
20200803,110100,112.29,112.29,112.29,112.29,40
20200803,110200,112.29,112.29,112.29,112.29,2
