<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,130300,129.82,129.82,129.82,129.82,6
20200803,130400,129.82,129.82,129.82,129.82,14
20200803,130500,129.82,129.82,129.81,129.81,9
20200803,130600,129.66,129.67,129.65,129.65,23
20200803,130700,129.65,129.65,129.61,129.61,32
20200803,130800,129.61,129.8,129.61,129.62,112
20200803,130900,129.78,129.78,129.62,129.69,805
20200803,131000,129.69,129.7,129.62,129.66,178
20200803,131100,129.68,129.69,129.61,129.62,142
20200803,131200,129.61,129.89,129.61,129.88,748
20200803,131300,129.88,129.9,129.88,129.9,107
20200803,131600,129.88,129.88,129.88,129.88,54
20200803,131700,129.88,129.88,129.88,129.88,6
20200803,131800,129.88,129.88,129.88,129.88,7
20200803,131900,129.95,130.01,129.95,130.01,46
20200803,132000,130.0,130.0,129.9,129.9,36
20200803,132100,129.9,129.92,129.9,129.92,36
20200803,132200,129.9,129.9,129.89,129.89,89
20200803,132300,129.89,129.89,129.89,129.89,12
20200803,132400,129.9,129.9,129.89,129.89,20
20200803,132500,129.95,129.95,129.88,129.88,386
20200803,132600,129.64,129.64,129.64,129.64,5
20200803,132800,129.64,129.88,129.64,129.88,19
20200803,132900,129.84,129.84,129.84,129.84,5
20200803,133100,129.84,129.84,129.84,129.84,1
20200803,133200,129.83,129.83,129.83,129.83,1
20200803,133500,129.65,129.65,129.65,129.65,6
20200803,133600,129.64,129.64,129.64,129.64,7
20200803,133700,129.64,129.64,129.64,129.64,59
20200803,133800,129.64,129.64,129.63,129.63,58
20200803,133900,129.64,129.64,129.41,129.41,1177
20200803,134000,129.32,129.57,129.32,129.53,46
20200803,134100,129.3,129.52,129.3,129.52,5
20200803,134200,129.31,129.6,129.31,129.36,860
20200803,134300,129.4,129.4,129.4,129.4,24
20200803,134500,129.43,129.51,129.43,129.51,2
20200803,134600,129.42,129.43,129.42,129.43,62
20200803,134700,129.43,129.45,129.43,129.45,4
20200803,134800,129.51,129.59,129.51,129.51,16
20200803,134900,129.57,129.57,129.56,129.56,28
20200803,135000,129.56,129.56,129.56,129.56,13
20200803,135100,129.58,129.58,129.58,129.58,2
20200803,135200,129.6,129.6,129.6,129.6,36
20200803,135300,129.66,129.76,129.66,129.76,49
20200803,135400,129.69,129.69,129.69,129.69,9
20200803,135500,129.68,129.68,129.68,129.68,2
20200803,135700,129.68,129.68,129.68,129.68,6
20200803,135800,129.66,129.68,129.66,129.68,6
20200803,135900,129.68,129.68,129.68,129.68,26
20200803,140000,129.68,129.68,129.68,129.68,1
20200803,140200,129.68,129.68,129.66,129.66,5
20200803,140300,129.67,129.67,129.67,129.67,33
20200803,140400,129.67,129.67,129.65,129.65,40
20200803,140500,129.65,129.69,129.65,129.69,13
20200803,140800,129.64,129.64,129.64,129.64,22
20200803,141000,129.58,129.59,129.58,129.59,23
20200803,141100,129.59,129.59,129.57,129.58,9
20200803,141200,129.55,129.62,129.55,129.62,3
20200803,141300,129.64,129.69,129.63,129.64,77
20200803,141400,129.64,129.64,129.54,129.63,127
20200803,141500,129.63,129.64,129.63,129.64,12
20200803,141600,129.64,129.64,129.64,129.64,189
20200803,141700,129.7,129.7,129.7,129.7,100
20200803,141800,129.58,129.58,129.58,129.58,2
20200803,142000,129.58,129.58,129.58,129.58,33
20200803,142100,129.57,129.57,129.54,129.54,89
20200803,142200,129.54,129.54,129.5,129.5,144
20200803,142300,129.5,129.5,129.5,129.5,409
20200803,142400,129.41,129.41,129.41,129.41,6
20200803,142500,129.41,129.41,129.4,129.4,64
20200803,142600,129.29,129.3,129.29,129.3,319
20200803,142700,129.3,129.3,129.22,129.22,61
20200803,142800,129.18,129.18,129.1,129.1,375
20200803,142900,129.22,129.22,129.0,129.0,1501
20200803,143000,129.04,129.04,129.04,129.04,2
20200803,143200,129.07,129.07,129.07,129.07,13
20200803,143300,129.1,129.18,129.1,129.1,43
20200803,143400,129.1,129.1,129.06,129.06,7
