<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200731,105900,99.64,99.64,99.64,99.64,234
20200731,110000,99.61,99.61,99.61,99.61,8
20200731,110100,99.63,99.65,99.61,99.61,109
20200731,110200,99.63,99.65,99.63,99.65,2000
20200731,110300,99.61,99.62,99.61,99.62,35
20200731,110400,99.62,99.62,99.62,99.62,17
20200731,110500,99.62,99.65,99.62,99.65,316
20200731,110600,99.63,99.63,99.63,99.63,17
20200731,110700,99.65,99.65,99.63,99.63,3017
20200731,110800,99.63,99.63,99.63,99.63,16
20200731,110900,99.63,99.63,99.63,99.63,17
20200731,111000,99.63,99.63,99.63,99.63,16
20200731,111100,99.63,99.65,99.63,99.65,28
20200731,111200,99.63,99.63,99.63,99.63,16
20200731,111300,99.63,99.63,99.63,99.63,26
20200731,111400,99.64,99.64,99.63,99.63,23
20200731,111500,99.63,99.63,99.63,99.63,16
20200731,111600,99.63,99.63,99.63,99.63,17
20200731,111700,99.63,99.63,99.63,99.63,17
20200731,111800,99.63,99.63,99.63,99.63,16
20200731,111900,99.63,99.64,99.63,99.63,41
20200731,112000,99.63,99.63,99.63,99.63,17
20200731,112100,99.63,99.63,99.63,99.63,16
20200731,112200,99.63,99.63,99.63,99.63,17
20200731,112300,99.63,99.63,99.63,99.63,16
20200731,112400,99.63,99.63,99.63,99.63,17
20200731,112500,99.63,99.63,99.63,99.63,17
20200731,112600,99.63,99.63,99.63,99.63,216
20200731,112700,99.63,99.63,99.63,99.63,18
20200731,112800,99.63,99.64,99.63,99.63,249
20200731,112900,99.63,99.63,99.63,99.63,17
20200731,113000,99.63,99.63,99.63,99.63,17
20200731,130100,99.63,99.63,99.63,99.63,16
20200731,130200,99.63,99.63,99.63,99.63,17
20200731,130300,99.63,99.63,99.63,99.63,16
20200731,130400,99.63,99.63,99.63,99.63,17
20200731,130500,99.63,99.63,99.63,99.63,17
20200731,130600,99.63,99.63,99.63,99.63,16
20200731,130700,99.63,99.63,99.63,99.63,17
20200731,130800,99.63,99.63,99.63,99.63,16
20200731,130900,99.63,99.7,99.63,99.7,269
20200731,131000,99.64,99.64,99.64,99.64,16
20200731,131100,99.64,99.64,99.64,99.64,17
20200731,131200,99.65,99.65,99.64,99.64,18
20200731,131300,99.64,99.64,99.64,99.64,16
20200731,131400,99.64,99.64,99.64,99.64,25
20200731,131500,99.68,99.68,99.64,99.64,8
20200731,131600,99.64,99.65,99.64,99.65,34
20200731,131700,99.65,99.65,99.64,99.64,3002
20200731,131800,99.64,99.64,99.64,99.64,17
20200731,131900,99.64,99.64,99.64,99.64,35
20200731,132000,99.64,99.64,99.64,99.64,17
20200731,132100,99.64,99.64,99.64,99.64,6816
20200731,132200,99.63,99.7,99.63,99.65,6991
20200731,132300,99.63,99.63,99.63,99.63,16
20200731,132400,99.63,99.63,99.63,99.63,17
20200731,132500,99.63,99.63,99.63,99.63,36
20200731,132600,99.63,99.63,99.63,99.63,26
20200731,132700,99.65,99.65,99.64,99.64,2027
20200731,132800,99.64,99.64,99.64,99.64,27
20200731,132900,99.64,99.65,99.64,99.64,5947
20200731,133000,99.63,99.63,99.63,99.63,13515
20200731,133100,99.63,99.63,99.63,99.63,16
20200731,133200,99.7,99.7,99.64,99.65,6359
20200731,133300,99.65,99.65,99.64,99.64,249
20200731,133400,99.64,99.65,99.64,99.64,25
20200731,133500,99.7,99.7,99.7,99.7,1700
20200731,133600,99.7,99.7,99.7,99.7,66
20200731,133700,99.75,99.75,99.67,99.67,3243
20200731,133800,99.67,99.67,99.67,99.67,16
20200731,133900,99.67,99.67,99.67,99.67,17
20200731,134000,99.67,99.67,99.67,99.67,26
20200731,134100,99.67,99.67,99.67,99.67,8
20200731,134200,99.67,99.67,99.67,99.67,17
20200731,134300,99.67,99.67,99.67,99.67,16
20200731,134400,99.67,99.68,99.67,99.68,17
20200731,134500,99.67,99.67,99.67,99.67,17
20200731,134600,99.67,99.67,99.67,99.67,16
20200731,134700,99.67,99.67,99.67,99.67,17
20200731,134800,99.67,99.67,99.67,99.67,16
20200731,134900,99.67,99.67,99.67,99.67,17
20200731,135000,99.67,99.67,99.67,99.67,17
20200731,135100,99.67,99.67,99.67,99.67,25
20200731,135200,99.67,99.67,99.67,99.67,8
20200731,135300,99.67,99.67,99.67,99.67,16
20200731,135400,99.67,99.67,99.67,99.67,17
20200731,135500,99.67,99.67,99.67,99.67,18
20200731,135600,99.67,99.67,99.67,99.67,16
20200731,135700,99.67,99.67,99.67,99.67,17
20200731,135800,99.67,99.67,99.67,99.67,25
20200731,135900,99.68,99.68,99.68,99.68,8
20200731,140000,99.68,99.68,99.68,99.68,17
20200731,140100,99.68,99.68,99.68,99.68,25
20200731,140200,99.67,99.67,99.67,99.67,8
20200731,140300,99.67,99.67,99.67,99.67,17
20200731,140400,99.67,99.67,99.67,99.67,16
20200731,140500,99.67,99.67,99.67,99.67,17
20200731,140600,99.67,99.67,99.67,99.67,16
20200731,140700,99.67,99.67,99.67,99.67,26
20200731,140800,99.67,99.67,99.67,99.67,26
20200731,140900,99.67,99.67,99.67,99.67,8
20200731,141000,99.67,99.67,99.67,99.67,17
20200731,141100,99.68,99.68,99.67,99.67,21
20200731,141200,99.67,99.67,99.67,99.67,8
20200731,141300,99.67,99.67,99.67,99.67,17
20200731,141400,99.67,99.67,99.67,99.67,25
20200731,141500,99.67,99.67,99.67,99.67,8
20200731,141600,99.67,99.67,99.67,99.67,16
20200731,141700,99.67,99.67,99.67,99.67,5228
20200731,141800,99.67,99.68,99.67,99.67,25
20200731,141900,99.67,99.67,99.67,99.67,17
20200731,142000,99.67,99.67,99.67,99.67,16
20200731,142100,99.67,99.67,99.67,99.67,17
20200731,142200,99.67,99.67,99.67,99.67,16
20200731,142300,99.67,99.67,99.67,99.67,1018
20200731,142400,99.68,99.68,99.68,99.68,26
20200731,142500,99.68,99.68,99.68,99.68,16
20200731,142600,99.68,99.68,99.67,99.67,17
20200731,142700,99.67,99.67,99.67,99.67,16
20200731,142800,99.67,99.67,99.67,99.67,17
20200731,142900,99.67,99.67,99.67,99.67,17
20200731,143000,99.67,99.67,99.67,99.67,16
20200731,143100,99.67,99.67,99.67,99.67,17
20200731,143200,99.67,99.67,99.67,99.67,16
20200731,143300,99.67,99.67,99.67,99.67,17
20200731,143400,99.67,99.67,99.67,99.67,17
20200731,143500,99.67,99.67,99.67,99.67,16
20200731,143600,99.67,99.67,99.67,99.67,2517
20200731,143700,99.67,99.67,99.67,99.67,17
20200731,143800,99.67,99.67,99.67,99.67,17
20200731,143900,99.67,99.68,99.67,99.68,932
20200731,144000,99.68,99.69,99.68,99.69,16
20200731,144100,99.68,99.68,99.68,99.68,17
20200731,144200,99.7,99.7,99.7,99.7,10
20200731,144300,99.68,99.68,99.68,99.68,25
20200731,144400,99.68,99.68,99.68,99.68,916
20200731,144500,99.68,99.69,99.68,99.69,75
20200731,144600,99.69,99.69,99.69,99.69,17
20200731,144700,99.69,99.69,99.69,99.69,17
20200731,144800,99.69,99.69,99.69,99.69,16
20200731,144900,99.69,99.69,99.69,99.69,47
20200731,145000,99.69,99.69,99.69,99.69,5853
20200731,145300,99.68,99.68,99.68,99.68,32
20200731,145400,99.68,99.69,99.68,99.69,167
20200731,145500,99.68,99.68,99.68,99.68,2543
20200731,150000,99.68,99.68,99.68,99.68,900
20200803,93100,99.68,99.68,99.68,99.68,12
20200803,93300,99.68,99.68,99.68,99.68,1
20200803,93800,99.68,99.68,99.68,99.68,10
20200803,94100,99.68,99.68,99.68,99.68,177
20200803,94200,99.7,99.7,99.7,99.7,200
20200803,94500,99.7,99.7,99.7,99.7,20
20200803,94700,99.7,99.7,99.7,99.7,314
20200803,94900,99.9,99.9,99.9,99.9,997
20200803,95100,99.71,99.71,99.71,99.71,37
20200803,95200,99.88,99.88,99.88,99.88,1
20200803,95400,99.71,99.71,99.71,99.71,1
20200803,95600,99.71,99.71,99.7,99.7,5188
20200803,95700,99.7,99.7,99.7,99.7,219
20200803,100600,99.7,99.7,99.7,99.7,3000
20200803,100900,99.7,99.7,99.7,99.7,32
20200803,101000,99.72,99.72,99.7,99.7,1059
20200803,101300,99.7,99.7,99.7,99.7,33
20200803,101700,99.7,99.7,99.7,99.7,4564
20200803,101800,99.7,99.7,99.7,99.7,368
20200803,101900,99.69,99.69,99.69,99.69,854
20200803,102100,99.69,99.69,99.69,99.69,146
20200803,102300,99.69,99.69,99.69,99.69,14
20200803,102400,99.68,99.68,99.68,99.68,100
20200803,102500,99.68,99.68,99.68,99.68,200
20200803,103000,99.68,99.68,99.68,99.68,9700
20200803,103200,99.63,99.66,99.63,99.66,12
20200803,103300,99.63,99.66,99.63,99.66,11
20200803,103400,99.63,99.66,99.63,99.66,12
20200803,103500,99.63,99.66,99.63,99.66,11
