<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,135900,110.0,110.09,110.0,110.06,363
20200803,140000,110.06,110.06,110.02,110.02,2
20200803,140100,110.04,110.09,110.04,110.04,12
20200803,140200,110.1,110.1,110.03,110.03,30
20200803,140300,110.03,110.03,110.03,110.03,1
20200803,140400,110.03,110.03,110.03,110.03,2
20200803,140500,110.03,110.03,110.03,110.03,101
20200803,140600,110.02,110.04,110.02,110.04,13
20200803,140700,110.03,110.07,110.03,110.07,24
20200803,140900,110.04,110.06,110.04,110.06,4
20200803,141000,110.04,110.09,110.04,110.09,7
20200803,141100,110.06,110.1,110.06,110.09,47
20200803,141200,110.06,110.06,110.03,110.03,311
20200803,141400,110.06,110.1,110.06,110.07,232
20200803,141500,110.07,110.07,110.07,110.07,1
20200803,141600,110.07,110.07,110.07,110.07,1
20200803,141700,110.07,110.07,110.07,110.07,3
20200803,141800,110.07,110.07,110.06,110.06,11
20200803,141900,110.06,110.06,110.06,110.06,13
20200803,142000,110.06,110.06,110.06,110.06,1
20200803,142100,110.06,110.06,110.06,110.06,60
20200803,142200,110.04,110.04,110.04,110.04,9
20200803,142300,110.04,110.04,110.04,110.04,3
20200803,142400,110.04,110.06,110.04,110.06,12
20200803,142500,110.04,110.06,110.04,110.06,42
20200803,142600,110.04,110.04,110.04,110.04,14
20200803,142700,110.03,110.03,110.03,110.03,5
20200803,142800,110.03,110.04,110.03,110.04,8
20200803,142900,110.03,110.03,110.03,110.03,3
20200803,143000,110.03,110.03,110.03,110.03,3
20200803,143100,110.03,110.03,110.03,110.03,1
20200803,143200,110.03,110.03,110.03,110.03,3
20200803,143300,110.03,110.03,110.02,110.02,18
20200803,143400,110.01,110.03,110.01,110.03,5
20200803,143500,110.04,110.04,110.01,110.01,20
20200803,143600,110.04,110.04,110.03,110.03,13
20200803,143700,110.04,110.04,110.04,110.04,10
20200803,143800,110.03,110.03,110.03,110.03,8
20200803,143900,110.02,110.02,110.01,110.01,41
20200803,144000,110.0,110.0,110.0,110.0,17
20200803,144400,110.0,110.0,110.0,110.0,5
20200803,144500,110.0,110.0,110.0,110.0,1
20200803,144600,109.9,109.9,109.9,109.9,16
20200803,144700,110.0,110.0,109.9,109.9,6
20200803,144800,109.91,109.91,109.91,109.91,1
20200803,144900,109.9,109.92,109.9,109.92,10
20200803,145000,109.92,109.93,109.92,109.93,11
20200803,145100,109.93,109.93,109.93,109.93,1
20200803,145200,109.98,109.98,109.91,109.91,22
20200803,145300,109.92,109.99,109.92,109.99,10
20200803,145400,110.0,110.1,110.0,110.1,224
20200803,145500,110.1,110.11,110.1,110.1,72
20200803,145600,110.1,110.11,110.1,110.11,32
20200803,145700,110.1,110.11,110.1,110.1,10
20200803,145800,110.1,110.1,110.1,110.1,4
20200803,145900,110.1,110.1,110.1,110.1,3
20200803,150000,110.1,110.11,110.1,110.11,7
20200804,93100,110.11,110.16,110.11,110.11,117
20200804,93200,110.11,110.11,110.11,110.11,5
20200804,93300,110.14,110.19,110.11,110.18,22
20200804,93400,110.19,110.19,110.11,110.11,31
20200804,93500,110.11,110.11,110.11,110.11,7
20200804,93600,110.18,110.18,110.18,110.18,12
20200804,93700,110.18,110.18,110.12,110.12,26
20200804,93800,110.11,110.12,110.11,110.12,10
20200804,93900,110.02,110.02,110.02,110.02,3
20200804,94000,110.02,110.08,110.02,110.02,27
20200804,94100,110.01,110.09,110.01,110.01,46
20200804,94200,110.09,110.09,110.01,110.01,9
20200804,94300,110.0,110.09,110.0,110.0,3
20200804,94400,110.08,110.08,110.0,110.0,4
20200804,94500,110.0,110.0,109.99,109.99,5
20200804,94600,109.99,109.99,109.96,109.96,3
20200804,94700,109.96,109.96,109.84,109.86,18
20200804,94800,109.88,109.88,109.88,109.88,21
20200804,94900,109.96,109.99,109.89,109.99,15
20200804,95000,109.89,109.89,109.89,109.89,5
20200804,95100,109.9,110.1,109.9,110.1,78
20200804,95200,110.1,110.12,110.09,110.12,39
20200804,95300,110.12,110.16,110.12,110.16,3
20200804,95400,110.12,110.12,110.12,110.12,1
20200804,95500,110.12,110.12,109.96,109.96,4
20200804,95600,109.96,110.09,109.96,109.97,24
20200804,95700,109.97,110.05,109.97,110.05,3
20200804,95800,109.97,109.97,109.97,109.97,7
20200804,95900,109.97,110.08,109.97,109.97,3
20200804,100000,109.97,109.98,109.97,109.98,11
20200804,100100,109.98,110.08,109.98,110.08,22
20200804,100200,110.06,110.06,109.96,109.96,14
20200804,100300,109.96,109.97,109.96,109.96,25
20200804,100400,109.97,109.97,109.89,109.89,64
20200804,100500,109.88,109.99,109.88,109.99,229
20200804,100600,110.0,110.0,109.99,109.99,17
20200804,100700,109.99,110.05,109.99,109.99,5
20200804,100800,109.99,109.99,109.99,109.99,5
20200804,100900,110.04,110.04,109.99,109.99,201
20200804,101000,109.99,109.99,109.99,109.99,1
20200804,101100,110.05,110.05,109.99,110.01,21
20200804,101300,110.02,110.02,109.99,109.99,25
20200804,101400,110.02,110.02,109.99,109.99,9
20200804,101500,109.99,110.02,109.99,110.02,4
20200804,101600,110.0,110.02,110.0,110.02,8
20200804,101700,110.01,110.05,110.01,110.05,10
20200804,101800,110.05,110.06,110.05,110.06,4
20200804,101900,110.07,110.09,110.05,110.09,31
20200804,102000,110.1,110.1,110.1,110.1,66
20200804,102100,110.09,110.11,110.09,110.09,1003
20200804,102200,110.05,110.1,110.05,110.05,296
20200804,102300,110.01,110.01,110.01,110.01,3
20200804,102400,110.01,110.05,110.01,110.01,8
20200804,102500,110.0,110.0,109.99,109.99,106
20200804,102600,109.99,110.0,109.99,109.99,7
20200804,102700,109.99,109.99,109.99,109.99,16
20200804,102800,109.99,109.99,109.89,109.91,21
20200804,102900,109.91,109.91,109.91,109.91,2
20200804,103000,109.99,109.99,109.99,109.99,1
20200804,103100,109.88,109.88,109.88,109.88,13
20200804,103200,109.98,109.99,109.98,109.99,51
20200804,103400,109.97,109.99,109.89,109.99,23
20200804,103500,109.9,109.9,109.9,109.9,4
20200804,103600,109.9,109.98,109.9,109.98,2
20200804,103700,109.9,109.98,109.9,109.9,57
20200804,103800,109.97,110.0,109.94,109.94,1002
20200804,103900,109.98,110.01,109.98,110.01,129
20200804,104000,110.1,110.1,110.0,110.0,2
20200804,104100,109.95,109.95,109.95,109.95,17
20200804,104200,110.1,110.1,110.0,110.0,2
20200804,104300,110.0,110.08,110.0,110.08,2
20200804,104500,109.95,110.09,109.95,110.09,3
20200804,104600,109.98,109.98,109.98,109.98,1
20200804,104700,110.09,110.09,109.97,109.98,55
20200804,104800,109.96,109.96,109.96,109.96,8
20200804,104900,109.98,109.98,109.98,109.98,71
20200804,105000,109.98,109.99,109.98,109.99,121
20200804,105100,110.1,110.11,110.1,110.11,214
20200804,105200,110.1,110.11,110.1,110.1,48
20200804,105300,110.1,110.11,110.0,110.0,8
20200804,105400,110.0,110.0,110.0,110.0,6
20200804,105500,110.0,110.1,110.0,110.1,2
20200804,105600,110.0,110.11,110.0,110.11,735
20200804,105700,110.17,110.17,110.11,110.11,2
20200804,105800,110.11,110.11,110.11,110.11,247
20200804,105900,110.17,110.17,110.11,110.11,2
20200804,110000,110.12,110.19,110.12,110.19,16
20200804,110100,110.15,110.19,110.12,110.12,4
20200804,110200,110.12,110.12,110.12,110.12,1
20200804,110300,110.13,110.18,110.13,110.18,2
20200804,110400,110.13,110.19,110.13,110.18,19
20200804,110500,110.18,110.19,110.18,110.19,12
20200804,110600,110.19,110.19,110.13,110.13,10
20200804,110700,110.13,110.19,110.13,110.15,8
20200804,110800,110.19,110.19,110.19,110.19,1
20200804,110900,110.16,110.19,110.15,110.15,34
20200804,111000,110.15,110.15,110.15,110.15,12
20200804,111100,110.19,110.19,110.16,110.16,4
20200804,111200,110.16,110.19,110.16,110.19,65
20200804,111300,110.2,110.2,110.19,110.19,10
20200804,111400,110.17,110.17,110.17,110.17,1
20200804,111500,110.15,110.15,110.15,110.15,47
20200804,111600,110.15,110.15,110.11,110.15,163
20200804,111700,110.11,110.11,110.11,110.11,1
20200804,111800,110.11,110.11,110.11,110.11,62
20200804,111900,110.11,110.11,110.11,110.11,3
20200804,112000,110.11,110.11,110.11,110.11,2
20200804,112100,110.11,110.11,110.11,110.11,33
20200804,112200,110.11,110.11,110.11,110.11,2
20200804,112300,110.11,110.14,110.11,110.11,69
20200804,112400,110.11,110.15,110.11,110.15,4
20200804,112500,110.12,110.16,110.12,110.16,47
20200804,112600,110.16,110.17,110.16,110.17,24
20200804,112700,110.17,110.21,110.17,110.21,56
20200804,112800,110.12,110.12,110.12,110.12,44
20200804,112900,110.12,110.12,110.12,110.12,4
20200804,113000,110.12,110.12,110.11,110.11,101
20200804,130100,110.11,110.11,110.11,110.11,392
20200804,130200,110.11,110.11,110.11,110.11,4
20200804,130300,110.11,110.12,110.11,110.12,76
20200804,130400,110.11,110.11,110.11,110.11,6
20200804,130500,110.11,110.11,110.11,110.11,4
20200804,130600,110.11,110.11,110.11,110.11,7
20200804,130700,110.11,110.11,110.11,110.11,196
20200804,130800,110.11,110.11,110.07,110.07,22
20200804,130900,110.07,110.07,110.07,110.07,106
20200804,131000,110.07,110.07,110.07,110.07,14
20200804,131200,110.07,110.07,110.07,110.07,48
20200804,131300,110.02,110.02,110.02,110.02,1
20200804,131400,110.02,110.02,110.0,110.0,64
20200804,131500,110.0,110.07,110.0,110.07,159
20200804,131600,110.1,110.11,110.02,110.02,3
20200804,131700,110.03,110.03,110.03,110.03,2
20200804,131900,110.03,110.03,110.03,110.03,2
20200804,132000,110.03,110.03,110.03,110.03,16
20200804,132100,110.03,110.03,110.03,110.03,17
20200804,132200,110.03,110.03,110.03,110.03,1
20200804,132300,110.03,110.03,110.03,110.03,10
20200804,132400,110.03,110.03,109.99,109.99,233
20200804,132700,109.99,110.03,109.99,110.03,6
20200804,132800,110.0,110.01,110.0,110.01,10
20200804,132900,110.08,110.08,110.0,110.0,2
20200804,133000,110.01,110.01,109.99,109.99,5
20200804,133100,109.99,109.99,109.99,109.99,1
20200804,133200,110.09,110.09,110.09,110.09,1
20200804,133300,109.96,109.99,109.94,109.99,120
20200804,133400,109.99,109.99,109.91,109.91,71
20200804,133500,109.91,109.91,109.91,109.91,2
20200804,133600,109.91,109.92,109.91,109.92,5
20200804,133800,109.93,109.93,109.93,109.93,1
20200804,133900,109.99,110.0,109.99,110.0,48
20200804,134000,110.08,110.1,110.08,110.08,28
20200804,134100,110.01,110.01,110.01,110.01,3
20200804,134200,110.02,110.02,110.02,110.02,1
20200804,134300,110.01,110.01,110.01,110.01,1
20200804,134500,110.02,110.02,110.02,110.02,2
20200804,134600,110.03,110.03,110.02,110.02,49
20200804,134700,110.01,110.1,110.01,110.09,111
20200804,134800,110.09,110.09,110.08,110.08,91
20200804,134900,110.01,110.01,110.01,110.01,2
20200804,135000,110.02,110.02,110.01,110.01,4
20200804,135100,110.0,110.0,110.0,110.0,42
20200804,135400,110.0,110.0,110.0,110.0,1
20200804,135500,110.0,110.0,109.97,109.97,4
20200804,135700,110.0,110.0,109.96,109.96,11
20200804,135800,109.96,109.96,109.96,109.96,4
20200804,135900,109.94,109.95,109.94,109.94,30
20200804,140000,109.93,109.95,109.93,109.95,17
20200804,140100,109.97,109.97,109.97,109.97,1
20200804,140200,109.99,110.0,109.99,110.0,51
20200804,140300,110.06,110.06,109.99,109.99,3
20200804,140400,109.99,109.99,109.99,109.99,1
20200804,140500,110.0,110.0,110.0,110.0,10
20200804,140600,110.0,110.0,110.0,110.0,1
20200804,140700,110.0,110.0,110.0,110.0,1
20200804,140800,110.0,110.0,110.0,110.0,1
20200804,140900,110.0,110.06,110.0,110.06,8
20200804,141000,109.99,109.99,109.99,109.99,2
20200804,141100,110.06,110.06,110.0,110.0,9
20200804,141200,110.05,110.05,110.05,110.05,2
20200804,141300,110.01,110.05,110.01,110.01,7
20200804,141500,110.05,110.07,110.05,110.07,12
20200804,141600,110.09,110.11,110.08,110.08,11
20200804,141700,110.08,110.08,110.08,110.08,8
20200804,141800,110.08,110.12,110.08,110.12,5
20200804,141900,110.12,110.14,110.12,110.14,68
20200804,142000,110.15,110.17,110.15,110.17,88
20200804,142100,110.2,110.2,110.2,110.2,95
20200804,142200,110.17,110.2,110.17,110.2,12
20200804,142300,110.2,110.22,110.2,110.21,127
20200804,142400,110.22,110.22,110.22,110.22,5
20200804,142500,110.22,110.22,110.22,110.22,90
20200804,142700,110.16,110.16,110.16,110.16,1
20200804,142800,110.16,110.16,110.16,110.16,13
20200804,142900,110.17,110.17,110.17,110.17,11
20200804,143000,110.17,110.17,110.17,110.17,4
20200804,143100,110.17,110.17,110.16,110.16,15
20200804,143200,110.16,110.16,110.16,110.16,38
20200804,143300,110.16,110.16,110.16,110.16,3
20200804,143400,110.16,110.16,110.16,110.16,16
20200804,143500,110.16,110.16,110.16,110.16,12
20200804,143600,110.16,110.16,110.16,110.16,3
20200804,143700,110.16,110.16,110.15,110.15,45
20200804,144000,110.15,110.15,110.08,110.08,21
20200804,144100,110.08,110.08,110.08,110.08,10
20200804,144200,110.15,110.15,110.08,110.08,6
20200804,144300,110.15,110.15,110.15,110.15,1
20200804,144400,110.15,110.15,110.08,110.08,53
20200804,144500,110.08,110.08,110.08,110.08,4
20200804,144600,110.08,110.08,110.08,110.08,3
20200804,144700,110.08,110.08,109.97,109.97,111
20200804,144800,109.99,109.99,109.97,109.97,4
20200804,144900,109.97,109.97,109.97,109.97,1
20200804,145000,109.91,109.91,109.91,109.91,13
20200804,145100,110.0,110.0,109.91,109.91,2
20200804,145200,109.91,109.91,109.91,109.91,1
20200804,145300,110.0,110.0,110.0,110.0,1
20200804,145500,109.91,109.91,109.91,109.91,2
20200804,145600,110.0,110.06,109.91,109.92,5
20200804,145700,110.03,110.03,110.03,110.03,10
20200804,145800,110.0,110.0,110.0,110.0,1
20200804,145900,110.03,110.03,110.03,110.03,1
20200804,150000,109.92,109.94,109.92,109.94,4
20200805,93100,109.95,110.23,109.95,110.23,12
20200805,93200,110.23,110.38,110.23,110.3,4
20200805,93400,110.1,110.1,110.09,110.09,121
20200805,93500,110.1,110.1,110.1,110.1,1
20200805,93600,110.1,110.11,110.1,110.11,32
20200805,93700,110.08,110.08,110.07,110.07,5
20200805,93800,110.06,110.06,110.02,110.02,76
20200805,93900,110.02,110.02,110.02,110.02,6
20200805,94000,110.02,110.08,110.02,110.08,5
20200805,94100,110.03,110.03,110.02,110.02,2
20200805,94200,110.02,110.02,110.02,110.02,5
20200805,94300,110.02,110.1,110.02,110.1,3
20200805,94400,110.02,110.02,110.02,110.02,6
20200805,94500,110.02,110.02,110.02,110.02,2
20200805,94600,110.0,110.0,110.0,110.0,1
20200805,94700,110.0,110.0,110.0,110.0,1
20200805,94800,110.0,110.03,109.98,110.0,10
20200805,94900,110.02,110.02,110.02,110.02,42
20200805,95000,110.02,110.02,110.02,110.02,6
20200805,95100,110.01,110.02,110.01,110.02,99
20200805,95300,110.05,110.05,110.05,110.05,2
20200805,95400,110.05,110.05,110.03,110.03,10
20200805,95500,110.0,110.0,109.98,109.98,9
20200805,95600,109.98,109.98,109.97,109.97,51
20200805,95700,109.98,109.98,109.98,109.98,20
20200805,95800,109.97,109.97,109.97,109.97,2
20200805,95900,109.97,109.97,109.96,109.96,20
20200805,100000,109.94,109.94,109.94,109.94,181
20200805,100100,109.81,109.82,109.81,109.82,5
20200805,100200,109.82,109.82,109.82,109.82,1
20200805,100300,109.84,109.84,109.84,109.84,1
20200805,100400,109.86,109.86,109.86,109.86,1
20200805,100500,109.86,109.86,109.86,109.86,25
20200805,100600,109.86,109.86,109.8,109.8,86
20200805,100700,109.8,109.81,109.8,109.81,3
20200805,100800,109.93,109.93,109.93,109.93,25
20200805,100900,109.93,109.93,109.81,109.81,4
20200805,101000,109.81,109.81,109.81,109.81,2
20200805,101100,109.82,109.82,109.82,109.82,2
20200805,101200,109.83,109.83,109.83,109.83,2
20200805,101300,109.92,109.92,109.92,109.92,1
20200805,101400,109.9,109.94,109.83,109.94,307
20200805,101500,109.8,109.93,109.8,109.93,261
20200805,101600,109.83,109.83,109.83,109.83,22
20200805,101700,109.93,109.93,109.93,109.93,11
20200805,101800,109.92,109.92,109.92,109.92,3
20200805,101900,109.82,109.82,109.82,109.82,1
20200805,102000,109.83,109.83,109.83,109.83,2
20200805,102400,109.83,109.83,109.83,109.83,2
20200805,102600,109.86,109.86,109.86,109.86,1
20200805,102700,109.86,109.9,109.86,109.9,3
20200805,102800,109.93,109.98,109.93,109.94,95
20200805,102900,110.0,110.0,110.0,110.0,21
20200805,103000,110.07,110.07,109.94,109.94,34
20200805,103100,110.06,110.08,110.06,110.08,10
20200805,103200,110.08,110.14,110.08,110.14,15
20200805,103300,110.06,110.06,109.96,109.96,11
20200805,103400,109.96,109.96,109.96,109.96,12
20200805,103500,109.95,109.95,109.95,109.95,1
20200805,103800,109.94,109.94,109.94,109.94,1
20200805,103900,109.95,109.95,109.95,109.95,2
20200805,104000,109.94,109.94,109.94,109.94,3
20200805,104100,110.0,110.0,110.0,110.0,2
20200805,104200,110.01,110.01,110.01,110.01,1
20200805,104400,110.01,110.03,110.01,110.03,2
20200805,104500,110.04,110.06,110.04,110.06,44
20200805,104600,110.08,110.08,110.08,110.08,1
20200805,104700,110.06,110.06,110.0,110.0,40
20200805,104800,110.0,110.0,110.0,110.0,1
20200805,104900,110.0,110.0,110.0,110.0,6
20200805,105000,110.0,110.0,110.0,110.0,1
20200805,105100,110.0,110.0,110.0,110.0,1
20200805,105200,109.98,109.98,109.98,109.98,60
20200805,105300,110.0,110.01,110.0,110.01,2
20200805,105400,109.98,109.98,109.98,109.98,17
20200805,105500,109.98,109.98,109.93,109.93,11
20200805,105600,109.93,109.93,109.93,109.93,1
20200805,105700,109.93,109.93,109.93,109.93,6
20200805,105800,109.93,109.93,109.93,109.93,100
20200805,110000,109.94,110.0,109.94,110.0,5
20200805,110300,109.94,109.94,109.94,109.94,1
20200805,110400,109.94,109.94,109.93,109.93,9
20200805,110600,109.94,109.94,109.93,109.93,17
20200805,110800,109.93,109.96,109.93,109.96,2
20200805,111100,110.0,110.0,110.0,110.0,2
20200805,111300,109.94,109.94,109.94,109.94,1
20200805,111500,109.94,109.94,109.94,109.94,1
20200805,111600,109.94,110.0,109.94,110.0,3
20200805,111700,110.0,110.0,110.0,110.0,1
20200805,111800,109.96,109.96,109.96,109.96,1
20200805,111900,109.96,109.96,109.96,109.96,3
20200805,112000,109.96,109.96,109.96,109.96,3
20200805,112100,110.05,110.06,110.05,110.06,5
20200805,112400,110.1,110.1,110.1,110.1,8
20200805,112500,110.15,110.16,110.15,110.16,7
20200805,112600,110.16,110.18,110.16,110.18,8
20200805,112700,110.18,110.18,110.18,110.18,9
20200805,112800,110.1,110.1,110.06,110.06,21
20200805,112900,110.06,110.06,110.06,110.06,3
20200805,113000,110.17,110.17,110.17,110.17,5
20200805,130100,110.2,110.38,110.2,110.22,105
20200805,130200,110.28,110.39,110.28,110.39,18
20200805,130300,110.4,110.45,110.4,110.45,20
20200805,130400,110.44,110.44,110.44,110.44,37
20200805,130500,110.28,110.28,110.28,110.28,1
20200805,130600,110.28,110.28,110.27,110.28,6
20200805,130700,110.42,110.42,110.42,110.42,3
20200805,130800,110.38,110.38,110.38,110.38,1
20200805,130900,110.36,110.36,110.36,110.36,19
20200805,131000,110.37,110.37,110.29,110.29,95
20200805,131100,110.28,110.28,110.28,110.28,4
20200805,131200,110.32,110.32,110.28,110.28,24
20200805,131300,110.28,110.28,110.28,110.28,2
20200805,131400,110.27,110.28,110.27,110.28,3
20200805,131500,110.28,110.28,110.28,110.28,1
20200805,131600,110.29,110.29,110.29,110.29,10
20200805,131700,110.37,110.37,110.37,110.37,120
20200805,131900,110.37,110.37,110.27,110.28,14
20200805,132000,110.28,110.28,110.28,110.28,1
20200805,132100,110.28,110.28,110.28,110.28,2
