<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,93500,134.992,134.992,134.992,134.992,0
20200804,93600,134.992,134.992,131.086,131.086,240
20200804,93700,131.086,133.77,131.086,133.77,500
20200804,93800,133.77,133.77,133.0,133.0,180
20200804,93900,133.0,133.0,132.078,132.079,100
20200804,94000,132.079,132.08,131.815,131.816,440
20200804,94100,131.816,131.816,131.816,131.816,130
20200804,94200,131.816,132.079,131.816,132.079,10
20200804,94300,132.079,132.079,132.079,132.079,10
20200804,94400,132.079,132.49,132.079,132.49,500
20200804,94500,132.343,132.343,132.343,132.343,10
20200804,94600,132.343,132.343,132.343,132.343,0
20200804,94700,132.351,132.351,132.351,132.351,10
20200804,94800,132.351,132.5,132.351,132.5,210
20200804,94900,132.5,132.62,132.5,132.62,10
20200804,95000,132.62,132.62,132.093,132.093,220
20200804,95100,132.093,132.106,132.093,132.106,1
20200804,95200,132.106,132.106,132.106,132.106,0
20200804,95300,132.372,132.372,132.372,132.372,20
20200804,95400,132.372,132.464,132.372,132.464,10
20200804,95500,132.464,132.464,132.464,132.464,10
20200804,95600,132.464,132.5,132.464,132.5,20
20200804,95700,132.7,132.7,132.7,132.7,10
20200804,95800,132.7,132.7,132.7,132.7,0
20200804,95900,132.7,132.73,132.7,132.73,10
20200804,100000,132.73,132.73,132.73,132.73,0
20200804,100100,132.73,132.73,132.729,132.729,10
20200804,100200,132.729,132.729,132.729,132.729,0
20200804,100300,132.466,132.466,132.466,132.466,10
20200804,100400,132.466,132.731,132.466,132.731,10
20200804,100500,132.731,132.731,132.731,132.731,0
20200804,100600,132.731,132.731,132.731,132.731,10
20200804,100700,132.731,132.731,132.731,132.731,0
20200804,100800,132.731,132.731,132.73,132.73,10
20200804,100900,132.73,132.73,132.73,132.73,0
20200804,101000,132.733,132.733,132.733,132.733,10
20200804,101100,132.733,132.733,132.733,132.733,0
20200804,101200,132.733,133.0,132.733,132.9,855
20200804,101300,132.9,133.166,132.9,133.166,10
20200804,101400,133.166,133.166,133.166,133.166,10
20200804,101500,133.166,133.166,132.901,132.901,20
20200804,101600,132.901,133.166,132.901,133.166,130
20200804,101700,133.166,133.166,132.9,132.9,2985
20200804,101800,132.9,132.9,132.9,132.9,0
20200804,101900,132.9,132.9,132.9,132.9,10
20200804,102000,132.9,132.9,132.9,132.9,0
20200804,102100,132.9,132.9,132.481,132.481,230
20200804,102200,132.481,132.491,132.0,132.0,3270
20200804,102300,132.0,132.0,131.985,131.985,10
20200804,102400,131.985,131.985,131.985,131.985,0
20200804,102500,131.985,131.985,131.915,131.915,10
20200804,102600,131.389,131.389,131.389,131.389,40
20200804,102700,131.389,131.921,131.389,131.921,10
20200804,102800,131.921,131.921,131.921,131.921,0
20200804,102900,131.921,131.921,131.672,131.672,10
20200804,103000,131.672,131.937,131.672,131.937,8
20200804,103100,131.937,132.201,131.937,132.201,10
20200804,103200,132.201,132.201,132.201,132.201,0
20200804,103300,132.201,132.201,132.067,132.067,10
20200804,103400,132.067,132.067,132.067,132.067,0
20200804,103500,132.067,132.073,131.999,132.073,20
20200804,103600,132.073,132.073,132.073,132.073,0
20200804,103700,132.073,132.073,132.073,132.073,0
20200804,103800,132.182,132.182,132.182,132.182,10
20200804,103900,132.182,132.182,132.182,132.182,0
20200804,104000,132.182,132.182,132.182,132.182,0
20200804,104100,132.182,132.182,132.182,132.182,0
20200804,104200,132.182,132.182,132.182,132.182,80
20200804,104300,132.182,132.182,132.179,132.179,10
20200804,104400,132.179,132.179,132.179,132.179,0
20200804,104500,132.179,132.195,132.179,132.195,20
20200804,104600,132.195,132.195,132.195,132.195,0
20200804,104700,132.195,132.195,132.18,132.18,10
20200804,104800,132.18,132.18,132.18,132.18,0
20200804,104900,132.18,132.18,132.18,132.18,0
20200804,105000,132.18,132.18,132.179,132.179,10
20200804,105100,132.179,132.179,132.179,132.179,0
