amount,boll_bottom,boll_mid,boll_top,chg,close,close_diff,d,dea,dea_chng_pct,dif,dif_chng_pct,ema_12,ema_26,high,j,k,low,macd,macd_chng_pct,open,percent,pre_dea,pre_dif,pre_macd,pre_macd_chng_pct,rsi12,rsi24,rsi6,volume,volume_chng,volume_diff
-0.8611365208272908,0.9459718126549924,0.9486545350084715,0.9513372573619507,-0.203,124.3,-0.20300000000000296,49.55720549288162,-0.04066087316795674,-0.047814631756955175,-0.04808273813726771,-0.5239277051572767,1.0016101064583611,1.0019969346010584,124.5,57.19511718861742,52.10317605812689,124.3,-0.014843729938621944,-2.023203497704131,124.5,-0.16,-0.03880540692562899,-0.03155184985124038,0.014507114148777228,-0.27145443717989093,0.27362730868776636,0.377407600208224,0.02849289353713507,-0.203,0,-0.203
-0.9001446015424165,0.945866051485288,0.948592977786637,0.951319904087986,0.0,124.3,0.0,49.64900721046345,-0.04462596600575512,-0.09751617535166754,-0.06048633735694864,-0.2579636622247021,1.0013623977724595,1.0018490135194984,124.3,50.199817515954464,49.83261064562713,124.3,-0.031720742702387034,-1.1369792386112294,124.3,0.0,-0.04066087316795674,-0.04808273813726771,-0.014843729938621944,-2.023203497704131,0.27362730868776636,0.377407600208224,0.057707126151159686,0.0,-1.0,0.203
9.997586484312148,0.9457209523195349,0.9485164709537853,0.9513119895880358,-0.051,124.249,-0.05100000000000193,55.2843627282261,-0.05041743881501887,-0.1297780939580525,-0.07358333005207385,-0.21652811638826455,1.0015005887521669,1.0020928134787408,124.497,89.09649583480203,66.55507376375141,124.249,-0.04633178247410996,-0.4606146807093336,124.3,-0.04,-0.04462596600575512,-0.06048633735694864,-0.031720742702387034,-1.1369792386112294,0.3064947920305555,0.436340090064642,0.04750764817243137,-0.051,0,-0.051
-0.17966349670811996,0.9455865230722331,0.9484399641209336,0.9512934051696341,0.0,124.249,0.0,58.73726881936065,-0.05693514109146451,-0.12927475948072326,-0.0830059501972471,-0.12805373361745118,1.001269728944141,1.0019377902580933,124.64,79.45470536616801,65.64308100162977,124.249,-0.05214161821156518,-0.12539633545723688,124.249,0.0,-0.05041743881501887,-0.07358333005207385,-0.04633178247410996,-0.4606146807093336,0.23007891874403022,0.43648845459713664,0.0,0.0,-1.0,0.051
-0.8889780631353665,0.9460703042099277,0.9485853564163144,0.9511004086227011,0.248,124.497,0.24800000000000466,60.836541155201104,-0.0594798993451715,-0.044695739835243636,-0.06965893235999943,0.1607959165039512,0.9993866939440533,0.9999462169234022,124.497,73.43217517024382,65.03508582688201,124.249,-0.020358066029655855,0.6095620594847521,124.249,0.2,-0.05693514109146451,-0.0830059501972471,-0.05214161821156518,-0.12539633545723688,0.3706665394894498,0.3981551926059499,0.3968159107307566,0.248,0,0.248
1.9935742971887551,0.9464694881370439,0.9486583456936326,0.9508472032502212,-0.248,124.249,-0.24800000000000466,62.575541205141725,-0.06322222125601318,-0.06291742171795515,-0.07819150889937987,-0.12249077397976522,1.00116892913887,1.0017982421224703,124.497,73.00954150478553,66.05354130502299,124.249,-0.029938575286733382,-0.4706001662005358,124.497,-0.2,-0.0594798993451715,-0.06965893235999943,-0.020358066029655855,0.6095620594847521,0.32231411861409065,0.4022656978434322,0.2661322559269424,-0.248,-2.0,-0.496
0.33404883284142745,0.9463001178381102,0.948578907564503,0.9508576972908959,0.0,124.249,0.0,63.486602813142525,-0.06737487793723816,-0.06568349859789238,-0.08398550466213806,-0.07410006334849151,1.000989093886736,1.0016650390022874,124.497,68.9529724611474,65.30872602914415,124.249,-0.03322125344979979,-0.10964710683881644,124.25,0.0,-0.06322222125601318,-0.07819150889937987,-0.029938575286733382,-0.4706001662005358,0.2076741914497278,0.3608345607073963,0.3648979743056791,0.0,-1.0,0.248
10.267900241351569,0.9464660878333615,0.9486518968418212,0.9508377058502809,0.25,124.499,0.25,64.05541175175426,-0.06742487041390575,-0.0007420047085526829,-0.06762484032057614,0.19480342956059596,0.9991361272532086,0.9996793030242636,124.499,67.46826538342464,65.19302962897773,124.249,-0.00039993981334077167,0.987961326807096,124.249,0.2,-0.06737487793723816,-0.08398550466213806,-0.03322125344979979,-0.10964710683881644,0.40005603581009364,0.4019127531069046,0.50188608893,0.25,0,0.25
1.0222404683706983,0.9464660878333614,0.948651896841821,0.9508377058502808,-0.002,124.497,-0.001999999999995339,58.64022311437232,-0.06477900567431938,0.03924167333721254,-0.05419554671597382,0.19858521722107791,0.9992826121703701,0.9997179282560266,124.5,26.14909129008069,47.80984583960844,124.497,0.02116691791669112,53.925258277939164,124.5,0.0,-0.06742487041390575,-0.06762484032057614,-0.00039993981334077167,0.987961326807096,0.3992901412116332,0.4016161031992739,0.5347722443669493,-0.002,-1.008,-0.252
-0.9671032887884619,0.9462928482233409,0.9485777350459917,0.9508626218686425,-0.253,124.244,-0.2530000000000001,51.28916050076269,-0.06447095323984087,0.00475543629099936,-0.06323874350192682,-0.1668623592515134,1.0011147797517046,1.0016237680610147,124.244,7.182784819104938,36.58703527354344,124.244,0.0024644194758280946,-0.8835721154337361,124.244,-0.2,-0.06477900567431938,-0.05419554671597382,0.02116691791669112,53.925258277939164,0.3151133527271064,0.40152549163616946,0.4004237609079712,-0.253,125.5,-0.251
