amount,chg,close,close_diff,high,low,open,percent,volume,volume_chng,volume_diff
-0.3797096613835757,0.184,170.55,0.1839999999999975,170.552,170.31,170.366,0.11,0.184,-2.8775510204081636,0.28200000000000003
-0.32295526703861405,0.05,170.6,0.04999999999998295,170.6,170.407,170.552,0.03,0.05,-0.7282608695652174,-0.134
-0.1132400419091595,-0.135,170.465,-0.1349999999999909,170.665,170.415,170.6,-0.08,-0.135,-3.6999999999999997,-0.185
1.4491538417598409,-0.115,170.35,-0.1150000000000091,170.465,170.006,170.465,-0.07,-0.115,-0.14814814814814817,0.020000000000000004
-0.3333705685947167,-0.05,170.3,-0.04999999999998295,170.35,170.056,170.35,-0.03,-0.05,-0.5652173913043478,0.065
0.0604276115294174,0.15,170.45,0.14999999999997726,170.465,170.121,170.443,0.09,0.15,-4.0,0.2
-0.04782601900746511,-0.085,170.365,-0.08499999999997954,170.398,170.132,170.132,-0.05,-0.085,-1.5666666666666667,-0.235
-0.08640854073316227,0.235,170.6,0.23499999999998522,170.6,170.227,170.379,0.14,0.235,-3.764705882352941,0.32
0.04468256693202596,-0.116,170.484,-0.11599999999998545,170.65,170.24,170.58,-0.07,-0.116,-1.4936170212765958,-0.351
-0.13502120992089273,0.14,170.624,0.13999999999998636,170.65,170.36,170.484,0.08,0.14,-2.206896551724138,0.256
1.8147866695531922,0.125,170.749,0.125,170.9,170.4,170.624,0.07,0.125,-0.10714285714285723,-0.015000000000000013
-0.21702223840677073,0.402,171.151,0.40200000000001523,171.151,170.56,170.561,0.24,0.402,2.216,0.277
-0.18558151842704557,-0.251,170.9,-0.2510000000000048,171.499,170.5,171.151,-0.15,-0.251,-1.6243781094527363,-0.653
-0.31282337824732065,0.094,170.994,0.09399999999999409,170.995,170.6,170.9,0.06,0.094,-1.3745019920318724,0.345
0.7730082995726634,0.356,171.35,0.35599999999999454,171.35,170.671,170.995,0.21,0.356,2.7872340425531914,0.262
0.033869558409810645,-0.393,170.957,-0.3930000000000007,171.499,170.892,171.35,-0.23,-0.393,-2.1039325842696632,-0.749
-0.2978365840265605,-0.058,170.899,-0.057999999999992724,171.399,170.898,171.3,-0.03,-0.058,-0.8524173027989822,0.335
-0.2541279016372456,0.399,171.298,0.3990000000000009,171.298,170.894,170.899,0.23,0.399,-7.879310344827586,0.457
0.4110421664944088,-0.149,171.149,-0.1490000000000009,171.279,171.002,171.279,-0.09,-0.149,-1.3734335839598997,-0.548
-0.3306339443427858,-0.149,171.0,-0.1490000000000009,171.15,170.903,171.149,-0.09,-0.149,-0.0,0.0
0.5436357207898537,-0.099,170.901,-0.09899999999998954,171.119,170.901,171.0,-0.06,-0.099,-0.3355704697986577,0.04999999999999999
0.8130667001067181,-0.296,170.605,-0.2960000000000207,171.059,170.605,171.059,-0.17,-0.296,1.9898989898989896,-0.19699999999999998
-0.2497332219170193,-0.017,170.588,-0.016999999999995907,170.895,170.381,170.895,-0.01,-0.017,-0.9425675675675675,0.27899999999999997
-0.4218298325869025,0.042,170.63,0.04200000000000159,170.931,170.496,170.9,0.02,0.042,-3.4705882352941178,0.059000000000000004
0.2287135816891165,0.359,170.989,0.35900000000000887,171.118,170.617,170.888,0.21,0.359,7.5476190476190474,0.317
-0.0499097593627144,-0.281,170.708,-0.2810000000000059,171.1,170.55,170.989,-0.16,-0.281,-1.7827298050139277,-0.64
-0.26106498715699133,-0.068,170.64,-0.06800000000001205,170.836,170.301,170.836,-0.04,-0.068,-0.7580071174377224,0.21300000000000002
0.2090291478213635,-0.34,170.3,-0.339999999999975,170.869,170.3,170.64,-0.2,-0.34,4.0,-0.272
0.639371626470313,-0.12,170.18,-0.12000000000000455,170.475,170.101,170.475,-0.07,-0.12,-0.6470588235294118,0.22000000000000003
0.7537963782389829,0.07,170.25,0.06999999999999318,170.469,170.1,170.13,0.04,0.07,-1.5833333333333335,0.19
0.24637658354910333,-0.24,170.01,-0.2400000000000091,170.379,170.0,170.235,-0.14,-0.24,-4.428571428571428,-0.31
-0.5774443893505122,-0.403,169.607,-0.4029999999999916,170.13,169.502,170.01,-0.24,-0.403,0.6791666666666668,-0.16300000000000003
-0.46621583335651373,0.332,169.939,0.33199999999999363,170.0,169.607,169.607,0.2,0.332,-1.8238213399503724,0.7350000000000001
0.061555713392367734,-0.135,169.804,-0.1349999999999909,170.125,169.741,169.939,-0.08,-0.135,-1.4066265060240963,-0.467
-0.41604591924859413,0.027,169.831,0.026999999999986812,170.0,169.805,169.815,0.02,0.027,-1.2,0.162
0.6428357930132635,-0.296,169.535,-0.29599999999999227,169.89,169.535,169.83,-0.17,-0.296,-11.962962962962964,-0.323
0.5358611644928607,-0.195,169.34,-0.19499999999999318,169.709,169.301,169.709,-0.12,-0.195,-0.3412162162162162,0.10099999999999998
-0.7657106261051764,0.16,169.5,0.1599999999999966,170.0,169.44,169.66,0.09,0.16,-1.8205128205128203,0.355
0.36518913338881104,-0.135,169.365,-0.1349999999999909,169.49,169.3,169.34,-0.08,-0.135,-1.8437500000000002,-0.29500000000000004
1.8162714166116904,-0.934,168.431,-0.9339999999999975,169.3,168.3,169.3,-0.55,-0.934,5.9185185185185185,-0.799
-0.5242086834542032,-0.283,168.148,-0.28300000000001546,168.589,168.013,168.431,-0.17,-0.283,-0.6970021413276231,0.651
0.49419989001528847,-0.119,168.029,-0.11899999999999977,168.03,167.705,168.015,-0.07,-0.119,-0.5795053003533569,0.16399999999999998
-0.42152969263941636,0.012,168.041,0.012000000000000455,168.099,167.502,167.502,0.01,0.012,-1.1008403361344539,0.131
0.23456814797789524,-0.491,167.55,-0.49099999999998545,168.04,167.55,168.04,-0.29,-0.491,-41.916666666666664,-0.503
0.5749596628407073,0.081,167.631,0.08099999999998886,167.9,167.5,167.5,0.05,0.081,-1.1649694501018328,0.572
-0.7107505126593012,0.181,167.812,0.1810000000000116,167.812,167.5,167.631,0.11,0.181,1.2345679012345678,0.09999999999999999
-0.02619032107130377,-0.022,167.79,-0.02200000000001978,167.99,167.602,167.812,-0.01,-0.022,-1.1215469613259668,-0.20299999999999999
-0.46484895297988676,0.208,167.998,0.2079999999999984,167.998,167.8,167.8,0.12,0.208,-10.454545454545455,0.22999999999999998
0.45686392617258975,-0.185,167.813,-0.18500000000000227,168.13,167.8,167.998,-0.11,-0.185,-1.889423076923077,-0.393
1.0967407245608014,0.335,168.148,0.33500000000000796,168.148,167.813,168.0,0.2,0.335,-2.810810810810811,0.52
-0.29259572061597533,0.202,168.35,0.20199999999999818,168.4,168.148,168.148,0.12,0.202,-0.3970149253731343,-0.133
0.8492957598325391,-0.14,168.21,-0.13999999999998636,168.272,168.2,168.251,-0.08,-0.14,-1.693069306930693,-0.342
0.2236031557332757,-0.29,167.92,-0.29000000000002046,168.065,167.92,167.92,-0.17,-0.29,1.0714285714285712,-0.14999999999999997
-0.11521118641861676,-0.62,167.3,-0.6199999999999761,167.92,167.3,167.92,-0.37,-0.62,1.1379310344827587,-0.33
0.8217869639686025,0.26,167.56,0.2599999999999909,167.797,167.011,167.21,0.16,0.26,-1.4193548387096775,0.88
-0.25238501736131136,-0.942,166.618,-0.9420000000000073,167.78,166.618,167.56,-0.56,-0.942,-4.623076923076923,-1.202
-0.014060655623876497,0.292,166.91,0.2920000000000016,167.0,166.618,166.618,0.18,0.292,-1.3099787685774948,1.234
0.6505092159678233,0.165,167.075,0.16499999999999204,167.075,166.9,166.9,0.1,0.165,-0.43493150684931503,-0.12699999999999997
-0.7875297497700615,0.477,167.552,0.47700000000000387,167.667,167.201,167.667,0.29,0.477,1.8909090909090904,0.31199999999999994
-0.35595385525097345,-0.405,167.147,-0.40500000000000114,167.552,167.111,167.552,-0.24,-0.405,-1.849056603773585,-0.882
-0.8072808848622384,0.358,167.505,0.3580000000000041,167.505,167.147,167.147,0.21,0.358,-1.8839506172839504,0.763
25.07474157303371,-0.805,166.7,-0.8050000000000068,167.505,166.7,167.505,-0.48,-0.805,-3.2486033519553077,-1.163
-0.7436479058471499,0.0,166.7,0.0,166.934,166.7,166.934,0.0,0.0,-1.0,0.805
2.1545392197732744,-0.399,166.301,-0.3990000000000009,166.898,166.301,166.7,-0.24,-0.399,0,-0.399
-0.29890315072405693,-0.055,166.246,-0.0549999999999784,166.502,166.2,166.502,-0.03,-0.055,-0.862155388471178,0.34400000000000003
2.3829743895320554,-0.984,165.262,-0.9840000000000089,166.34,165.262,166.2,-0.59,-0.984,16.89090909090909,-0.9289999999999999
1.087219558662958,0.274,165.536,0.2740000000000009,165.536,165.281,165.399,0.17,0.274,-1.2784552845528456,1.258
-0.40396992289555855,0.214,165.75,0.21399999999999864,165.8,165.5,165.536,0.13,0.214,-0.2189781021897811,-0.060000000000000026
-0.8754715318301142,0.0,165.75,0.0,165.796,165.6,165.749,0.0,0.0,-1.0,-0.214
0.1914877571974685,0.24,165.99,0.2400000000000091,165.99,165.75,165.75,0.14,0.24,0,0.24
1.5375297594414719,-0.09,165.9,-0.09000000000000341,166.0,165.9,165.99,-0.05,-0.09,-1.3749999999999998,-0.32999999999999996
2.810541422598959,0.685,166.585,0.6850000000000023,166.701,165.799,165.9,0.41,0.685,-8.611111111111112,0.775
-0.5882209885109095,1.215,167.8,1.2150000000000034,167.8,166.585,166.585,0.73,1.215,0.7737226277372262,0.53
0.8071438964951817,1.699,169.499,1.6989999999999839,169.5,167.661,167.661,1.01,1.699,0.39835390946502053,0.484
1.0901832516528376,-0.54,168.959,-0.539999999999992,169.716,168.621,169.119,-0.32,-0.54,-1.3178340200117715,-2.239
-0.5906428034750474,-0.549,168.41,-0.5490000000000066,169.1,167.999,168.99,-0.32,-0.549,0.01666666666666668,-0.009000000000000008
0.8868537320420166,0.245,168.655,0.24500000000000455,168.956,168.0,168.03,0.15,0.245,-1.4462659380692167,0.794
-0.8933759538377524,-0.365,168.29,-0.3650000000000091,168.554,168.202,168.554,-0.22,-0.365,-2.489795918367347,-0.61
1.2462039173450417,-0.389,167.901,-0.3889999999999816,168.29,167.901,168.29,-0.23,-0.389,0.06575342465753431,-0.02400000000000002
0.9429818881791933,1.037,168.938,1.0369999999999777,169.5,167.901,167.901,0.62,1.037,-3.6658097686375317,1.426
0.32347428707297105,-0.258,168.68,-0.25799999999998136,169.499,168.68,169.173,-0.15,-0.258,-1.248794599807136,-1.295
-0.5544459385522459,-0.28,168.4,-0.28000000000000114,168.999,168.4,168.68,-0.17,-0.28,0.08527131782945743,-0.02200000000000002
-0.2939680571104774,-0.402,167.998,-0.40200000000001523,168.498,167.95,168.2,-0.24,-0.402,0.43571428571428567,-0.122
-0.759806689294576,0.282,168.28,0.2820000000000107,168.28,168.009,168.009,0.17,0.282,-1.7014925373134326,0.6839999999999999
0.9083777649686576,-0.269,168.011,-0.26900000000000546,168.28,168.009,168.28,-0.16,-0.269,-1.9539007092198581,-0.5509999999999999
0.34104327224846737,0.479,168.49,0.4790000000000134,168.546,168.021,168.101,0.29,0.479,-2.7806691449814123,0.748
-0.7098379405606096,-0.29,168.2,-0.29000000000002046,168.49,168.2,168.49,-0.17,-0.29,-1.6054279749478078,-0.7689999999999999
3.2972917247819917,-0.53,167.67,-0.5300000000000011,168.01,167.666,168.01,-0.32,-0.53,0.8275862068965519,-0.24000000000000005
-0.27559579584325855,0.469,168.139,0.4690000000000225,168.15,167.58,167.67,0.28,0.469,-1.8849056603773584,0.999
1.1455382049963376,0.861,169.0,0.86099999999999,169.0,168.155,168.155,0.51,0.861,0.8358208955223881,0.392
0.592758915616925,-0.001,168.999,-0.0010000000000047748,169.21,168.701,169.21,0.0,-0.001,-1.0011614401858304,-0.862
-0.8347246322615657,-0.234,168.765,-0.23400000000000887,168.77,168.107,168.474,-0.14,-0.234,233.0,-0.233
0.9315425686022929,0.222,168.987,0.2220000000000084,168.987,168.649,168.765,0.13,0.222,-1.9487179487179487,0.456
1.0474415016713807,0.186,169.173,0.18600000000000705,169.29,168.987,168.987,0.11,0.186,-0.16216216216216217,-0.036000000000000004
0.7024611896040468,0.404,169.577,0.40399999999999636,169.577,169.173,169.173,0.24,0.404,1.1720430107526882,0.21800000000000003
-0.410569034887569,0.123,169.7,0.12299999999999045,169.79,169.5,169.58,0.07,0.123,-0.6955445544554456,-0.281
0.006365407780676764,0.199,169.899,0.19900000000001228,169.899,169.643,169.643,0.12,0.199,0.6178861788617888,0.07600000000000001
-0.17848759584011994,-0.082,169.817,-0.08199999999999363,169.99,169.8,169.9,-0.05,-0.082,-1.4120603015075377,-0.281
-0.11780573648821964,0.083,169.9,0.08299999999999841,169.99,169.8,169.817,0.05,0.083,-2.0121951219512195,0.165
-0.27483430292832783,0.1,170.0,0.09999999999999432,170.0,169.9,169.997,0.06,0.1,0.20481927710843373,0.017
2.358043599004841,0.167,170.167,0.1670000000000016,170.4,170.0,170.0,0.1,0.167,0.67,0.067
-0.2267093511013328,0.227,170.394,0.22700000000000387,170.394,170.001,170.167,0.13,0.227,0.35928143712574845,0.06
2.2187113586687577,-0.192,170.202,-0.19200000000000728,170.56,170.196,170.399,-0.11,-0.192,-1.8458149779735684,-0.41900000000000004
-0.8087646692212263,-0.502,169.7,-0.5020000000000095,170.202,169.503,170.103,-0.29,-0.502,1.6145833333333333,-0.31
0.43210450237795134,-0.702,168.998,-0.7019999999999982,169.507,168.598,169.507,-0.41,-0.702,0.39840637450199196,-0.19999999999999996
-0.5415452250844947,-0.019,168.979,-0.018999999999977035,169.39,168.613,169.0,-0.01,-0.019,-0.9729344729344729,0.6829999999999999
1.131470572576579,-0.519,168.46,-0.5190000000000055,168.979,168.1,168.979,-0.31,-0.519,26.315789473684212,-0.5
-0.23960846427133625,1.039,169.499,1.0389999999999873,169.499,168.46,168.46,0.62,1.039,-3.001926782273603,1.5579999999999998
-0.1875970969462286,0.001,169.5,0.0010000000000047748,169.583,169.406,169.499,0.0,0.001,-0.9990375360923966,-1.038
5.036813989220765,1.0,170.5,1.0,170.5,169.604,169.604,0.59,1.0,999.0,0.999
-0.38155892622293947,-0.33,170.17,-0.3300000000000125,170.8,169.779,170.458,-0.19,-0.33,-1.33,-1.33
-0.2515899848949046,-0.67,169.5,-0.6699999999999875,170.033,169.28,169.992,-0.39,-0.67,1.0303030303030303,-0.34
-0.30401972835210034,-0.111,169.389,-0.11099999999999,169.5,169.19,169.202,-0.07,-0.111,-0.8343283582089552,0.559
-0.31151396697924555,0.411,169.8,0.41100000000000136,170.0,169.0,169.0,0.24,0.411,-4.702702702702703,0.522
0.8338209770283401,-0.7,169.1,-0.700000000000017,170.0,168.753,170.0,-0.41,-0.7,-2.7031630170316303,-1.111
-0.7377905951691308,0.198,169.298,0.1980000000000075,169.298,168.8,169.1,0.12,0.198,-1.282857142857143,0.8979999999999999
-0.20602719887096238,-0.188,169.11,-0.18799999999998818,169.409,169.0,169.001,-0.11,-0.188,-1.9494949494949494,-0.386
7.473516451302191,0.72,169.83,0.7199999999999989,170.11,169.036,169.036,0.43,0.72,-4.829787234042553,0.9079999999999999
0.06935022059090025,0.19,170.02,0.18999999999999773,170.4,170.0,170.0,0.11,0.19,-0.7361111111111112,-0.53
-0.8745030313674379,-0.519,169.501,-0.5190000000000055,170.0,169.305,170.0,-0.31,-0.519,-3.7315789473684213,-0.7090000000000001
-0.41794984061772394,0.609,170.11,0.6090000000000089,170.11,169.501,169.501,0.36,0.609,-2.1734104046242777,1.1280000000000001
-0.15093291714121004,0.07,170.18,0.06999999999999318,170.27,170.004,170.27,0.04,0.07,-0.8850574712643677,-0.5389999999999999
2.367135038460583,0.059,170.239,0.0589999999999975,170.278,170.015,170.015,0.03,0.059,-0.15714285714285728,-0.01100000000000001
-0.6107328252909686,-0.039,170.2,-0.03900000000001569,170.277,170.19,170.239,-0.02,-0.039,-1.6610169491525426,-0.098
4.494380886802823,0.079,170.279,0.07900000000000773,170.448,170.032,170.062,0.05,0.079,-3.0256410256410255,0.118
-0.37689234324608656,-0.109,170.17,-0.10900000000000887,170.5,170.17,170.279,-0.06,-0.109,-2.3797468354430378,-0.188
-0.4132126336144781,-0.137,170.033,-0.13700000000000045,170.27,170.027,170.17,-0.08,-0.137,0.25688073394495425,-0.02800000000000001
4.876632810288984,-0.034,169.999,-0.033999999999991815,170.034,169.999,170.033,-0.02,-0.034,-0.7518248175182481,0.10300000000000001
-0.9827688797470928,-0.569,169.43,-0.5689999999999884,169.999,169.43,169.999,-0.33,-0.569,15.735294117647056,-0.5349999999999999
7.924818334264953,-0.43,169.0,-0.4300000000000068,169.43,169.0,169.43,-0.25,-0.43,-0.24428822495606323,0.13899999999999996
-0.5355309902330226,-0.189,168.811,-0.18899999999999295,169.183,168.71,169.0,-0.11,-0.189,-0.5604651162790698,0.241
-0.07577516911759198,0.489,169.3,0.4890000000000043,169.3,168.713,168.713,0.29,0.489,-3.587301587301587,0.6779999999999999
-0.341333527866939,0.0,169.3,0.0,169.35,169.015,169.35,0.0,0.0,-1.0,-0.489
-0.24975080296821353,-0.247,169.053,-0.2470000000000141,169.475,169.053,169.475,-0.15,-0.247,0,-0.247
-0.16794606830036413,0.037,169.09,0.03700000000000614,169.232,169.053,169.053,0.02,0.037,-1.1497975708502024,0.284
-0.7999290318765154,0.181,169.271,0.18099999999998317,169.271,169.093,169.093,0.11,0.181,3.8918918918918917,0.144
3.1704601438565376,0.001,169.272,0.0010000000000047748,169.383,169.271,169.271,0.0,0.001,-0.994475138121547,-0.18
0.19990077021216274,0.1,169.372,0.10000000000002274,169.372,169.272,169.272,0.06,0.1,99.0,0.099
3.901057357197708,0.012,169.384,0.011999999999972033,169.438,169.276,169.281,0.01,0.012,-0.88,-0.08800000000000001
-0.37025430878630833,-0.124,169.26,-0.12399999999999523,169.384,169.114,169.384,-0.07,-0.124,-11.333333333333334,-0.136
-0.2769952153110048,-0.139,169.121,-0.13899999999998158,169.23,169.116,169.116,-0.08,-0.139,0.12096774193548399,-0.015000000000000013
1.0005382463756607,0.079,169.2,0.07899999999997931,169.37,169.103,169.121,0.05,0.079,-1.5683453237410072,0.21800000000000003
-0.5220423159538291,0.052,169.252,0.05200000000002092,169.384,169.2,169.2,0.03,0.052,-0.3417721518987342,-0.027000000000000003
1.4616662360193422,0.447,169.699,0.44700000000000273,169.815,169.47,169.47,0.26,0.447,7.596153846153847,0.395
0.6923143247012251,0.181,169.88,0.18099999999998317,169.88,169.622,169.699,0.11,0.181,-0.5950782997762863,-0.266
1.5930931363319194,0.597,170.477,0.5970000000000084,170.499,169.8,169.88,0.35,0.597,2.298342541436464,0.416
-0.6088938017944444,-0.545,169.932,-0.5450000000000159,170.477,169.932,170.3,-0.32,-0.545,-1.912897822445561,-1.142
-0.8291717085231766,0.068,170.0,0.06800000000001205,170.1,169.931,170.0,0.04,0.068,-1.1247706422018349,0.613
3.7113833092531743,-0.254,169.746,-0.2539999999999907,169.94,169.746,169.935,-0.15,-0.254,-4.735294117647059,-0.322
-0.1661356592723661,0.085,169.831,0.08499999999997954,169.831,169.746,169.747,0.05,0.085,-1.3346456692913387,0.339
-0.5358681785044782,-0.081,169.75,-0.08099999999998886,169.831,169.746,169.831,-0.05,-0.081,-1.9529411764705882,-0.166
0.04160969350190378,-0.001,169.749,-0.0010000000000047748,169.795,169.746,169.795,0.0,-0.001,-0.9876543209876543,0.08
3.2178801036722877,-0.003,169.746,-0.002999999999985903,169.79,169.746,169.787,0.0,-0.003,2.0,-0.002
-0.39556775650591736,0.116,169.862,0.11599999999998545,169.999,169.79,169.79,0.07,0.116,-39.66666666666667,0.11900000000000001
0.37231980649795093,-0.067,169.795,-0.06700000000000728,169.999,169.746,169.861,-0.04,-0.067,-1.5775862068965516,-0.183
-0.6007777519083015,0.205,170.0,0.2050000000000125,170.1,169.795,169.87,0.12,0.205,-4.059701492537314,0.272
0.7599637550186286,-0.19,169.81,-0.18999999999999773,170.0,169.746,170.0,-0.11,-0.19,-1.926829268292683,-0.395
0.7184761414424677,0.59,170.4,0.5900000000000034,170.4,169.746,169.746,0.35,0.59,-4.105263157894737,0.78
-0.972875116532936,0.0,170.4,0.0,170.4,170.1,170.1,0.0,0.0,-1.0,-0.59
-1.0,0.0,170.4,0.0,170.4,170.4,170.4,0.0,0.0,0,0.0
0,0.0,170.4,0.0,170.4,170.4,170.4,0.0,0.0,0,0.0
-0.30319843764145943,1.108,171.508,1.108000000000004,171.776,170.4,170.4,0.65,1.108,0,1.108
-0.18657426312272626,-1.108,170.4,-1.108000000000004,171.552,170.4,171.508,-0.65,-1.108,-2.0,-2.216
0.9776407401174582,0.699,171.099,0.6989999999999839,171.39,170.202,170.5,0.41,0.699,-1.6308664259927796,1.807
0.36604615005184993,1.801,172.9,1.8010000000000161,172.9,170.799,171.099,1.05,1.801,1.5765379113018596,1.1019999999999999
0.42856735617815245,0.5,173.4,0.5,173.4,172.192,172.9,0.29,0.5,-0.722376457523598,-1.301
-0.2106160928680863,-0.6,172.8,-0.5999999999999943,173.348,172.52,173.003,-0.35,-0.6,-2.2,-1.1
-0.516521656088525,-0.874,171.926,-0.8740000000000236,172.531,171.5,172.531,-0.51,-0.874,0.4566666666666667,-0.274
0.7761674687012848,0.445,172.371,0.4450000000000216,172.8,172.009,172.009,0.26,0.445,-1.5091533180778032,1.319
-0.21185581397377246,-0.474,171.897,-0.47400000000001796,172.494,171.534,172.371,-0.27,-0.474,-2.0651685393258425,-0.919
-0.38793231049303556,-0.771,171.126,-0.7709999999999866,171.701,171.109,171.7,-0.45,-0.771,0.6265822784810128,-0.29700000000000004
10.445860275687807,0.131,171.257,0.13100000000000023,172.508,170.601,171.126,0.08,0.131,-1.1699092088197147,0.902
-0.34358641004948165,2.073,173.33,2.0730000000000075,173.33,171.306,171.723,1.21,2.073,14.824427480916029,1.942
-0.2193265541128354,0.235,173.565,0.23499999999998522,173.658,172.076,173.286,0.14,0.235,-0.8866377231066088,-1.838
-0.3857221134305445,-0.152,173.413,-0.1519999999999868,173.8,173.099,173.186,-0.09,-0.152,-1.646808510638298,-0.387
-0.08923707687694696,1.087,174.5,1.086999999999989,174.9,173.502,173.502,0.63,1.087,-8.151315789473683,1.2389999999999999
0.20309594324678007,-0.7,173.8,-0.6999999999999886,174.479,173.8,174.479,-0.4,-0.7,-1.6439742410303588,-1.787
