<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,138.8,138.8,138.447,138.519,16470
20200804,94400,138.731,138.756,138.6,138.7,10530
20200804,94500,138.68,138.898,138.6,138.821,12630
20200804,94600,138.821,138.853,138.5,138.5,7370
20200804,94700,138.5,138.651,138.382,138.503,11670
20200804,94800,138.38,138.617,138.3,138.596,12701
20200804,94900,138.502,138.639,138.5,138.548,10160
20200804,95000,138.591,138.798,138.591,138.591,8300
20200804,95100,138.591,138.779,138.591,138.757,3090
20200804,95200,138.621,138.759,138.529,138.529,5840
20200804,95300,138.529,138.529,138.3,138.48,10340
20200804,95400,138.48,138.48,138.241,138.38,6440
20200804,95500,138.368,138.46,138.26,138.46,9020
20200804,95600,138.44,138.7,138.44,138.5,8570
20200804,95700,138.501,138.7,138.459,138.498,7660
20200804,95800,138.498,138.5,138.459,138.499,2780
20200804,95900,138.5,138.6,138.4,138.4,5240
20200804,100000,138.47,138.47,138.299,138.355,4790
20200804,100100,138.355,138.479,138.35,138.476,2920
20200804,100200,138.476,138.55,138.3,138.31,2240
20200804,100300,138.6,138.6,138.374,138.374,4380
20200804,100400,138.498,138.498,138.34,138.4,5780
20200804,100500,138.4,138.4,138.2,138.2,13890
20200804,100600,138.2,138.291,138.12,138.13,6570
20200804,100700,138.13,138.255,138.0,138.0,5920
20200804,100800,137.999,138.031,137.518,137.849,5860
20200804,100900,137.849,138.116,137.84,138.001,5110
20200804,101000,138.001,138.148,137.879,137.879,4160
20200804,101100,137.995,137.995,137.953,137.995,1740
20200804,101200,137.931,138.045,137.853,138.039,1750
20200804,101300,138.039,138.1,137.833,138.076,2720
20200804,101400,138.132,138.132,138.082,138.089,2570
20200804,101500,138.089,138.119,137.929,138.0,2180
20200804,101600,138.0,138.0,137.88,137.939,4700
20200804,101700,137.936,137.936,137.898,137.899,300
20200804,101800,138.028,138.028,137.909,137.978,1410
20200804,101900,137.971,138.023,137.9,137.9,2930
20200804,102000,137.9,137.9,137.892,137.892,690
