<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,140300,118.3,118.3,117.9,118.2,2156
20200803,140400,118.12,118.2,117.82,117.82,935
20200803,140500,117.81,117.99,117.81,117.9,534
20200803,140600,117.9,117.97,117.8,117.8,3272
20200803,140700,117.8,117.85,117.8,117.85,189
20200803,140800,117.85,117.85,117.81,117.81,364
20200803,140900,117.81,117.81,117.8,117.8,2004
20200803,141000,117.8,117.82,117.7,117.7,566
20200803,141100,117.6,117.6,117.51,117.51,18
20200803,141200,117.58,117.58,117.58,117.58,71
20200803,141300,117.58,117.58,117.5,117.5,246
20200803,141400,117.5,117.59,117.5,117.5,1073
20200803,141500,117.49,117.97,117.49,117.68,6698
20200803,141600,117.71,117.99,117.71,117.98,1628
20200803,141700,118.0,118.17,117.98,118.16,1703
20200803,141800,117.98,118.19,117.95,118.19,1036
20200803,141900,118.15,118.18,117.9,118.15,1517
20200803,142000,118.16,118.16,117.97,117.97,3926
20200803,142100,117.98,117.98,117.7,117.7,1804
20200803,142200,117.7,117.7,117.5,117.5,814
20200803,142300,117.27,117.5,117.27,117.45,857
20200803,142400,117.42,117.48,117.38,117.42,457
20200803,142500,117.42,117.6,117.36,117.6,1084
20200803,142600,117.6,117.6,117.53,117.53,327
20200803,142700,117.53,117.69,117.53,117.69,1280
20200803,142800,117.77,117.77,117.69,117.77,906
20200803,142900,117.77,117.85,117.7,117.78,9603
20200803,143000,117.78,117.87,117.75,117.8,1729
20200803,143100,117.8,117.93,117.75,117.8,1922
20200803,143200,117.9,117.99,117.78,117.98,2612
20200803,143300,117.85,118.11,117.76,118.1,7898
20200803,143400,117.8,118.03,117.8,118.03,3426
20200803,143500,118.0,118.29,118.0,118.25,3922
20200803,143600,118.25,118.25,117.97,118.01,2644
20200803,143700,118.0,118.0,117.75,117.75,984
20200803,143800,117.75,117.77,117.25,117.73,959
20200803,143900,117.61,117.8,117.61,117.78,1244
20200803,144000,117.75,117.8,117.7,117.75,374
20200803,144100,117.75,117.78,117.7,117.74,508
20200803,144200,117.74,117.8,117.7,117.8,3469
20200803,144300,117.71,117.76,117.67,117.72,1215
20200803,144400,117.78,117.78,117.7,117.75,554
20200803,144500,117.75,117.78,117.7,117.77,503
20200803,144600,117.78,117.79,117.78,117.79,126
20200803,144700,117.7,117.7,117.68,117.68,355
20200803,144800,117.7,117.7,117.67,117.68,217
20200803,144900,117.67,117.68,117.63,117.64,1253
20200803,145000,117.63,117.75,117.6,117.62,1284
20200803,145100,117.61,117.69,117.61,117.69,115
