<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,117.85,117.85,117.712,117.8,6211
20200804,94400,117.8,117.995,117.79,117.794,3180
20200804,94500,117.794,117.794,117.73,117.731,160
20200804,94600,117.731,117.79,117.73,117.73,280
20200804,94700,117.724,117.724,117.532,117.532,4230
20200804,94800,117.532,117.707,117.532,117.707,33
20200804,94900,117.707,117.707,117.503,117.648,50
20200804,95000,117.648,117.648,117.5,117.551,1617
20200804,95100,117.551,117.6,117.5,117.5,90
20200804,95200,117.427,117.794,117.427,117.794,2080
20200804,95300,117.643,118.146,117.643,118.14,17539
20200804,95400,118.0,118.144,117.51,117.51,1253
20200804,95500,117.51,117.97,117.51,117.8,120
20200804,95600,117.899,118.003,117.899,117.909,2510
20200804,95700,117.909,118.139,117.87,117.87,5940
20200804,95800,117.87,118.18,117.87,118.17,2028
20200804,95900,118.17,118.17,117.883,118.1,90
20200804,100000,117.885,118.2,117.885,118.189,30110
20200804,100100,118.189,118.4,118.1,118.338,4992
20200804,100200,118.338,118.399,118.009,118.043,2990
20200804,100300,118.044,118.1,118.044,118.1,640
20200804,100400,118.1,118.196,117.966,118.179,30
20200804,100500,118.179,118.179,118.001,118.001,180
20200804,100600,118.001,118.077,118.0,118.067,380
20200804,100700,118.067,118.067,117.9,117.9,30
20200804,100800,117.9,118.048,117.9,118.046,383
20200804,100900,118.046,118.046,117.901,117.901,1170
20200804,101000,117.901,117.997,117.779,117.779,1030
20200804,101100,117.779,117.989,117.779,117.987,20
20200804,101200,117.987,117.987,117.818,117.984,1030
20200804,101300,117.984,117.984,117.837,117.984,510
20200804,101400,117.984,118.09,117.984,118.09,4359
20200804,101500,117.9,118.099,117.9,118.09,1870
20200804,101600,118.09,118.1,117.925,118.1,280
20200804,101700,118.1,118.1,117.94,118.099,510
20200804,101800,118.099,118.1,117.954,118.1,370
20200804,101900,118.1,118.1,117.955,118.099,540
20200804,102000,118.099,118.099,117.961,118.06,1980
20200804,102100,117.869,118.061,117.869,117.877,8710
20200804,102200,117.877,118.086,117.877,118.059,1000
20200804,102300,118.059,118.059,118.0,118.0,1520
20200804,102400,117.865,118.097,117.865,118.097,1380
20200804,102500,118.042,118.11,118.0,118.11,460
20200804,102600,118.11,118.16,118.006,118.15,820
20200804,102700,118.15,118.159,117.999,117.999,1490
20200804,102800,117.999,118.15,117.999,118.15,710
20200804,102900,118.15,118.15,118.0,118.148,11116
20200804,103000,118.147,118.15,118.019,118.019,500
20200804,103100,118.019,118.022,118.0,118.022,4720
20200804,103200,118.022,118.149,118.0,118.0,29100
20200804,103300,117.99,118.089,117.903,118.079,502
20200804,103400,118.079,118.079,117.907,118.07,40
20200804,103500,118.07,118.07,117.906,118.06,146
20200804,103600,117.92,118.148,117.92,117.938,20030
20200804,103700,117.938,118.079,117.937,118.079,640
20200804,103800,118.079,118.079,117.92,117.92,10900
20200804,103900,117.92,118.042,117.92,118.042,30
20200804,104000,117.922,118.02,117.922,118.019,90
20200804,104100,118.019,118.02,118.019,118.02,20
20200804,104200,118.02,118.02,118.018,118.018,20
20200804,104300,118.018,118.018,117.9,118.011,10530
20200804,104400,118.008,118.008,117.998,117.998,1020
20200804,104500,117.998,117.998,117.871,117.98,1310
20200804,104600,117.98,118.02,117.892,118.009,13270
20200804,104700,117.91,118.02,117.91,118.019,30
20200804,104800,118.019,118.019,118.019,118.019,20
20200804,104900,118.019,118.042,118.0,118.042,90
20200804,105000,118.042,118.042,117.881,117.881,162
20200804,105100,117.881,118.041,117.881,118.041,20
20200804,105200,118.041,118.042,118.038,118.042,20
20200804,105300,118.042,118.042,118.0,118.0,30
20200804,105400,118.0,118.04,118.0,118.04,20
20200804,105500,118.04,118.04,117.907,117.909,50
20200804,105600,117.909,118.108,117.909,118.108,1178
20200804,105700,118.108,118.129,118.0,118.0,18040
20200804,105800,118.088,118.088,117.989,118.0,490
20200804,105900,118.0,118.07,118.0,118.07,520
20200804,110000,117.952,118.059,117.952,118.059,40
20200804,110100,117.96,118.039,117.96,117.963,280
20200804,110200,118.05,118.05,117.965,117.969,260
20200804,110300,117.969,117.969,117.968,117.968,130
20200804,110400,117.968,117.999,117.968,117.999,20
20200804,110500,117.999,118.01,117.916,118.01,1100
20200804,110600,118.01,118.01,118.01,118.01,20
20200804,110700,118.01,118.04,117.922,118.04,70
20200804,110800,118.04,118.04,117.931,118.04,40
20200804,110900,118.04,118.04,117.936,117.936,850
20200804,111000,117.935,118.0,117.88,117.999,10490
20200804,111100,117.999,117.999,117.883,117.883,1030
20200804,111200,117.969,117.969,117.88,117.88,810
20200804,111300,117.88,117.959,117.88,117.88,710
20200804,111400,117.959,117.959,117.89,117.959,350
20200804,111500,117.959,117.959,117.959,117.959,565
20200804,111600,117.88,117.88,117.88,117.88,1155
20200804,111700,117.803,117.88,117.803,117.88,518
20200804,111800,117.88,117.88,117.801,117.801,652
20200804,111900,117.801,117.88,117.8,117.8,16329
20200804,112000,117.8,117.8,117.8,117.8,220
20200804,112100,117.8,117.881,117.8,117.879,508
20200804,112200,117.879,117.879,117.879,117.879,0
20200804,112300,117.995,117.999,117.995,117.997,1250
20200804,112400,117.997,117.997,117.893,117.893,20
20200804,112500,117.896,117.997,117.895,117.997,1020
20200804,112600,117.997,117.997,117.901,117.901,70
20200804,112700,117.901,117.997,117.901,117.997,420
20200804,112800,117.997,117.997,117.993,117.993,4140
20200804,112900,117.993,118.008,117.993,118.008,5547
20200804,113000,118.008,118.008,117.803,117.999,572
20200804,130100,117.805,118.059,117.805,118.059,13398
20200804,130200,118.059,118.059,118.0,118.002,1070
20200804,130300,118.002,118.002,118.002,118.002,0
20200804,130400,118.002,118.091,118.002,118.091,100
20200804,130500,118.09,118.091,117.927,117.928,4130
20200804,130600,117.928,117.931,117.928,117.931,4000
20200804,130700,117.931,117.931,117.827,117.829,20
20200804,130800,117.829,117.84,117.829,117.84,10
20200804,130900,117.84,118.0,117.84,118.0,150
20200804,131000,118.0,118.0,117.926,117.927,3030
20200804,131100,117.927,118.0,117.889,118.0,1300
20200804,131200,118.0,118.0,118.0,118.0,689
20200804,131300,118.0,118.0,118.0,118.0,71
20200804,131400,118.0,118.0,118.0,118.0,2230
20200804,131500,118.0,118.0,117.854,118.0,190
20200804,131600,118.0,118.078,118.0,118.0,600
20200804,131700,118.0,118.001,118.0,118.001,40
20200804,131800,118.001,118.001,118.0,118.0,1370
20200804,131900,118.0,118.001,118.0,118.001,20
20200804,132000,118.001,118.001,118.001,118.001,50
20200804,132100,118.001,118.069,118.001,118.069,10
20200804,132200,118.069,118.069,117.923,117.923,230
20200804,132300,117.923,117.923,117.923,117.923,0
20200804,132400,117.925,118.064,117.925,118.064,782
20200804,132500,118.064,118.129,117.846,118.12,4970
20200804,132600,118.129,118.148,117.87,117.921,9500
20200804,132700,117.921,117.921,117.829,117.829,8700
20200804,132800,117.829,117.9,117.829,117.9,4660
20200804,132900,117.9,117.9,117.9,117.9,150
20200804,133000,117.9,117.9,117.804,117.804,1310
20200804,133100,117.804,117.9,117.804,117.817,4290
20200804,133200,117.818,117.901,117.818,117.901,2892
20200804,133300,117.901,118.148,117.901,118.148,6220
20200804,133400,117.905,117.907,117.905,117.907,110
20200804,133500,117.907,117.909,117.9,117.901,1180
20200804,133600,117.901,117.902,117.901,117.902,30
20200804,133700,117.901,118.12,117.901,117.903,5350
20200804,133800,117.903,117.999,117.903,117.999,50
20200804,133900,117.999,118.007,117.999,118.007,40260
20200804,134000,117.923,117.923,117.92,117.92,850
20200804,134100,117.949,117.98,117.949,117.98,110
20200804,134200,117.98,117.98,117.949,117.95,740
20200804,134300,117.95,117.95,117.95,117.95,330
20200804,134400,117.979,117.999,117.88,117.88,2740
20200804,134500,117.88,118.097,117.83,117.836,19470
20200804,134600,117.836,117.938,117.836,117.938,1270
20200804,134700,117.938,117.938,117.833,117.837,50
20200804,134800,117.837,117.837,117.83,117.83,5000
20200804,134900,117.833,117.833,117.833,117.833,20
20200804,135000,117.928,117.94,117.9,117.94,140
20200804,135100,117.94,117.94,117.901,117.901,10
20200804,135200,117.901,117.97,117.901,117.97,150
20200804,135300,117.97,117.97,117.97,117.97,0
20200804,135400,117.97,117.97,117.97,117.97,20
20200804,135500,117.97,117.97,117.97,117.97,840
