<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,95000,113.59,113.59,113.59,113.59,1
20200803,95200,113.79,113.79,113.79,113.79,2
20200803,95400,113.59,113.59,113.59,113.59,1
20200803,95500,113.78,113.78,113.78,113.78,9
20200803,95600,113.78,113.78,113.78,113.78,3
20200803,95700,113.79,113.79,113.79,113.79,3
20200803,95800,113.79,113.86,113.79,113.86,6
20200803,95900,113.79,113.79,113.79,113.79,6
20200803,100100,113.85,113.85,113.6,113.6,8
20200803,100300,113.61,113.61,113.61,113.61,1
20200803,100400,113.63,113.63,113.63,113.63,42
20200803,100500,113.63,113.63,113.61,113.61,7
20200803,100800,113.67,113.67,113.65,113.65,29
20200803,100900,113.63,113.63,113.63,113.63,12
20200803,101000,113.68,113.68,113.68,113.68,1
20200803,101100,113.63,113.64,113.63,113.63,12
20200803,101200,113.63,113.64,113.63,113.63,9
20200803,101300,113.63,113.63,113.63,113.63,25
20200803,101400,113.67,113.67,113.67,113.67,10
20200803,101500,113.77,113.77,113.66,113.66,40
20200803,101600,113.64,113.64,113.6,113.6,78
20200803,101700,113.58,113.58,113.58,113.58,2
20200803,101800,113.46,113.46,113.46,113.46,1
20200803,102000,113.47,113.47,113.46,113.46,10
20200803,102100,113.48,113.48,113.48,113.48,1
20200803,102200,113.47,113.47,113.47,113.47,11
20200803,102500,113.49,113.62,113.49,113.62,9
20200803,102600,113.63,113.63,113.63,113.63,11
20200803,102700,113.63,113.63,113.63,113.63,36
20200803,102800,113.79,113.79,113.52,113.52,13
20200803,103200,113.62,113.78,113.62,113.78,13
20200803,103300,113.8,113.8,113.78,113.8,37
20200803,103400,113.81,113.81,113.81,113.81,2
20200803,103500,113.8,113.81,113.8,113.81,18
20200803,103600,113.8,113.81,113.78,113.78,59
20200803,103700,113.78,113.81,113.78,113.81,10
20200803,103800,113.61,113.61,113.61,113.61,10
20200803,104000,113.62,113.62,113.62,113.62,1
20200803,104200,113.52,113.52,113.51,113.51,505
20200803,104300,113.51,113.53,113.51,113.53,4
20200803,104400,113.52,113.52,113.51,113.52,122
20200803,104800,113.67,113.67,113.67,113.67,3
20200803,105200,113.61,113.61,113.59,113.59,13
20200803,105300,113.56,113.78,113.56,113.57,74
20200803,105400,113.55,113.55,113.45,113.47,336
20200803,105500,113.47,113.55,113.4,113.54,131
20200803,105600,113.54,113.54,113.4,113.41,144
20200803,105700,113.41,113.54,113.28,113.28,166
20200803,105800,113.28,113.34,113.28,113.29,80
20200803,105900,113.27,113.27,113.16,113.16,187
20200803,110000,113.21,113.21,113.21,113.21,37
20200803,110100,113.21,113.28,113.21,113.28,368
20200803,110200,113.34,113.34,113.29,113.29,179
20200803,110300,113.28,113.3,113.28,113.3,469
20200803,110400,113.46,113.46,113.3,113.3,152
20200803,110500,113.42,113.42,113.3,113.32,155
20200803,110600,113.3,113.34,113.3,113.3,193
20200803,110700,113.35,113.35,113.35,113.35,93
20200803,110800,113.35,113.35,113.35,113.35,1
20200803,110900,113.38,113.38,113.36,113.36,153
20200803,111000,113.36,113.55,113.36,113.55,436
20200803,111100,113.6,113.6,113.6,113.6,109
20200803,111200,113.6,113.6,113.6,113.6,972
20200803,111400,113.44,113.85,113.43,113.85,395
20200803,111500,113.86,113.86,113.85,113.85,403
20200803,111600,113.85,113.86,113.85,113.86,145
20200803,111700,113.85,113.85,113.85,113.85,47
20200803,111800,113.85,113.85,113.51,113.51,355
20200803,111900,113.42,113.42,113.42,113.42,7
20200803,112000,113.85,114.0,113.51,114.0,765
20200803,112100,114.01,114.01,114.0,114.0,108
20200803,112200,114.01,114.01,114.01,114.01,74
20200803,112300,114.0,114.01,114.0,114.0,96
20200803,112400,114.0,114.0,114.0,114.0,31
20200803,112500,114.0,114.0,114.0,114.0,52
20200803,112600,114.0,114.0,114.0,114.0,79
20200803,112700,114.0,114.06,114.0,114.06,486
20200803,112800,114.06,114.07,114.06,114.06,89
20200803,112900,114.01,114.01,114.0,114.0,36
20200803,130100,114.05,114.2,114.05,114.2,97
20200803,130200,114.21,114.22,114.07,114.07,38
20200803,130300,114.07,114.07,114.07,114.07,20
20200803,130500,114.07,114.07,114.07,114.07,15
20200803,130600,114.06,114.06,114.06,114.06,1
20200803,130700,114.12,114.12,114.12,114.12,2
20200803,130800,114.16,114.16,114.16,114.16,1
20200803,131000,114.07,114.16,114.07,114.16,12
20200803,131200,114.16,114.16,114.16,114.16,1
20200803,131400,114.16,114.16,114.04,114.04,67
20200803,131500,114.04,114.04,114.0,114.0,76
20200803,131600,114.0,114.0,114.0,114.0,2
20200803,131700,114.05,114.06,114.05,114.06,2
20200803,131800,114.06,114.07,114.06,114.07,10
20200803,131900,114.07,114.07,114.07,114.07,39
20200803,132000,114.07,114.09,114.07,114.09,3
20200803,132100,114.17,114.17,114.17,114.17,2
20200803,132200,114.17,114.17,114.17,114.17,7
20200803,132300,114.18,114.18,114.03,114.03,15
20200803,132400,114.3,114.3,114.3,114.3,86
20200803,132500,114.3,114.31,114.3,114.31,140
20200803,132600,114.33,114.37,114.3,114.37,74
20200803,132700,114.34,114.35,114.0,114.0,2882
20200803,132800,113.97,113.97,113.97,113.97,3
20200803,132900,114.1,114.1,114.1,114.1,10
20200803,133000,114.11,114.11,114.11,114.11,13
20200803,133100,114.32,114.32,114.32,114.32,30
20200803,133200,114.35,114.39,114.27,114.27,131
20200803,133600,114.28,114.28,114.28,114.28,2
20200803,133900,114.28,114.28,114.25,114.25,56
20200803,134000,114.25,114.25,114.25,114.25,44
20200803,134100,114.25,114.25,114.25,114.25,943
20200803,134600,114.25,114.28,114.25,114.25,593
20200803,134800,114.25,114.25,114.25,114.25,1
20200803,134900,114.26,114.26,114.26,114.26,2
20200803,135000,114.25,114.25,114.25,114.25,4
20200803,135100,114.25,114.35,114.25,114.35,21
20200803,135300,114.27,114.27,114.27,114.27,1
20200803,135700,114.41,114.41,114.41,114.41,2
20200803,140000,114.36,114.36,114.25,114.26,59
20200803,140100,114.25,114.28,114.25,114.28,127
20200803,140200,114.26,114.26,114.24,114.25,69
20200803,140300,114.03,114.06,114.03,114.06,107
20200803,140400,114.06,114.06,114.04,114.05,82
20200803,140500,114.06,114.2,114.05,114.07,113
20200803,140600,114.03,114.03,113.91,113.91,53
20200803,140700,113.92,113.95,113.89,113.95,78
20200803,140800,113.94,113.94,113.94,113.94,25
20200803,141400,114.18,114.18,114.18,114.18,1
20200803,141600,114.15,114.15,114.15,114.15,2
20200803,141800,114.17,114.17,114.17,114.17,10
20200803,141900,114.17,114.17,114.17,114.17,30
20200803,142200,114.06,114.06,114.03,114.04,35
20200803,142300,113.98,113.98,113.95,113.95,103
20200803,142400,114.15,114.15,113.95,113.96,174
20200803,142500,113.95,113.96,113.95,113.96,169
20200803,142600,113.95,113.95,113.95,113.95,100
20200803,142700,113.95,114.11,113.93,114.11,105
20200803,143000,113.92,113.93,113.92,113.93,54
20200803,143100,114.02,114.02,114.02,114.02,20
20200803,143300,114.02,114.02,114.0,114.0,6
20200803,143400,113.89,113.89,113.89,113.89,59
20200803,143700,113.9,113.9,113.89,113.89,2
20200803,143800,113.84,114.03,113.84,114.03,81
20200803,143900,114.03,114.09,113.91,114.09,130
20200803,144000,114.0,114.01,114.0,114.01,70
20200803,144100,114.0,114.0,114.0,114.0,60
20200803,144200,114.01,114.17,114.0,114.0,86
20200803,144300,114.01,114.01,114.01,114.01,17
20200803,144400,114.01,114.16,114.01,114.16,88
20200803,144500,114.03,114.18,114.03,114.18,47
20200803,145000,114.06,114.18,114.06,114.18,47
20200803,145100,114.25,114.25,114.25,114.25,10
20200803,145200,114.19,114.19,114.18,114.18,51
20200803,145300,113.99,113.99,113.99,113.99,10
20200803,145400,114.19,114.2,114.13,114.2,44
20200803,145500,114.2,114.2,114.2,114.2,5
20200803,145600,114.2,114.2,113.82,113.82,223
20200803,145700,113.82,113.82,113.82,113.82,26
20200803,145800,113.99,113.99,113.99,113.99,4
20200803,145900,113.99,114.0,113.99,114.0,2
20200803,150000,114.19,114.19,114.17,114.17,11
20200804,93100,114.5,114.5,114.5,114.5,18
20200804,93200,114.49,114.49,114.49,114.49,5
20200804,93300,114.19,114.19,114.17,114.18,34
20200804,93400,113.74,113.74,113.74,113.74,1
20200804,93600,114.07,114.07,114.07,114.07,3
20200804,93700,114.07,114.08,114.07,114.08,2
20200804,93800,114.07,114.08,114.07,114.07,10
20200804,93900,114.07,114.07,113.87,113.95,23
20200804,94000,114.08,114.08,114.07,114.07,6
20200804,94100,114.08,114.09,114.08,114.09,4
20200804,94200,114.09,114.09,114.0,114.0,2
20200804,94300,114.01,114.01,114.0,114.0,6
20200804,94400,114.07,114.07,114.07,114.07,1
20200804,94500,114.03,114.03,114.03,114.03,20
20200804,94600,113.99,113.99,113.87,113.88,4
20200804,94700,113.97,113.99,113.97,113.99,3
20200804,94900,113.96,113.97,113.88,113.97,13
20200804,95000,113.94,114.0,113.94,114.0,48
20200804,95100,114.0,114.1,114.0,114.1,2
20200804,95200,114.3,114.3,114.25,114.25,259
20200804,95300,114.38,114.38,114.38,114.38,1
20200804,95400,114.25,114.25,114.25,114.25,20
20200804,95500,114.25,114.36,114.25,114.36,21
20200804,95600,114.4,114.47,114.36,114.36,23
20200804,95700,114.36,114.36,114.35,114.35,3
20200804,95900,114.4,114.4,114.4,114.4,1
20200804,100100,114.3,114.3,114.25,114.3,3
20200804,100300,114.3,114.3,114.25,114.25,2
20200804,100400,114.25,114.25,114.25,114.25,704
20200804,100500,114.21,114.21,114.21,114.21,1
20200804,100600,114.01,114.01,114.01,114.01,20
20200804,100700,113.97,114.18,113.97,114.18,23
20200804,100800,113.96,113.96,113.96,113.96,16
20200804,100900,114.0,114.12,114.0,114.12,2
20200804,101000,114.1,114.11,114.1,114.11,76
20200804,101100,114.18,114.18,114.01,114.01,31
20200804,101200,114.0,114.0,113.94,113.94,16
20200804,101300,114.13,114.13,113.91,113.91,21
20200804,101400,114.18,114.18,114.18,114.18,2
20200804,101500,114.18,114.18,114.18,114.18,1
20200804,101600,113.96,114.15,113.96,114.15,30
20200804,101700,113.95,113.95,113.95,113.95,1
20200804,101800,114.0,114.18,114.0,114.18,55
20200804,101900,114.0,114.0,114.0,114.0,1
20200804,102000,114.17,114.17,114.17,114.17,1
20200804,102100,114.01,114.01,114.01,114.01,3
20200804,102200,114.01,114.01,114.01,114.01,1
20200804,102300,113.95,113.95,113.95,113.95,13
20200804,102400,113.87,114.12,113.87,114.1,509
20200804,102500,113.87,113.87,113.87,113.87,30
20200804,102600,114.0,114.0,114.0,114.0,1
20200804,102700,114.11,114.11,114.1,114.1,100
20200804,102800,114.1,114.1,113.7,113.85,683
20200804,102900,113.85,113.86,113.85,113.86,5
20200804,103000,113.99,113.99,113.99,113.99,1
20200804,103100,113.99,114.0,113.99,114.0,7
20200804,103200,114.01,114.11,114.01,114.11,22
20200804,103300,113.9,113.9,113.85,113.85,70
20200804,103400,113.85,113.85,113.85,113.85,5
20200804,103500,113.85,113.85,113.85,113.85,168
20200804,103600,113.85,113.85,113.85,113.85,181
20200804,103800,114.1,114.1,113.95,113.95,52
20200804,103900,113.94,113.94,113.94,113.94,50
20200804,104000,114.19,114.2,113.93,113.93,453
20200804,104100,113.93,114.2,113.93,114.2,557
20200804,104200,114.18,114.25,113.9,114.25,884
20200804,104300,114.25,114.25,114.18,114.18,434
20200804,104400,114.18,114.18,114.18,114.18,3
20200804,104500,114.3,114.4,114.3,114.4,374
20200804,104600,114.49,114.49,114.4,114.4,128
20200804,104700,114.4,114.66,114.4,114.66,82
20200804,104800,114.56,114.97,114.56,114.66,169
20200804,104900,114.97,114.97,114.67,114.69,154
20200804,105000,114.67,114.97,114.67,114.97,113
20200804,105100,114.97,115.18,114.97,115.18,289
20200804,105200,115.31,115.31,115.15,115.3,19
20200804,105300,115.15,115.15,115.05,115.05,91
20200804,105400,115.15,115.15,115.15,115.15,100
20200804,105500,115.23,115.23,115.0,115.0,2
20200804,105600,114.83,114.98,114.81,114.81,40
20200804,105700,114.9,114.95,114.9,114.95,23
20200804,105800,114.93,114.94,114.93,114.94,12
20200804,105900,115.0,115.1,115.0,115.1,47
20200804,110000,115.1,115.1,115.1,115.1,2
20200804,110100,115.26,115.33,115.26,115.33,67
20200804,110200,115.06,115.06,115.05,115.05,58
20200804,110300,115.15,115.15,115.15,115.15,1
20200804,110400,114.93,114.93,114.92,114.92,11
20200804,110500,115.14,115.14,114.94,114.96,5
20200804,110600,114.92,114.92,114.81,114.81,25
20200804,110700,114.81,114.88,114.81,114.82,12
20200804,110800,114.83,114.83,114.8,114.8,25
20200804,110900,114.8,114.85,114.8,114.85,20
20200804,111000,114.84,114.84,114.81,114.81,27
20200804,111100,114.95,114.95,114.8,114.8,39
20200804,111200,114.82,114.99,114.82,114.99,27
20200804,111300,114.81,114.81,114.8,114.8,2
20200804,111500,114.79,114.79,114.79,114.79,1
20200804,111600,114.55,114.55,114.55,114.55,11
20200804,111700,114.55,114.55,114.54,114.55,22
20200804,112100,114.65,114.65,114.65,114.65,1
20200804,112400,114.67,114.7,114.67,114.7,26
20200804,112600,115.0,115.0,115.0,115.0,47
20200804,112700,115.0,115.0,115.0,115.0,3
20200804,112800,115.03,115.03,115.03,115.03,1
20200804,112900,114.99,115.03,114.99,115.03,7
20200804,113000,114.83,114.83,114.82,114.82,85
20200804,130100,114.42,114.42,114.42,114.42,2
20200804,130200,114.5,114.5,114.5,114.5,5
20200804,130300,114.56,114.56,114.56,114.56,3
20200804,130500,114.62,114.62,114.52,114.52,4
20200804,130800,114.85,114.85,114.85,114.85,5
20200804,131100,114.75,114.75,114.42,114.42,23
20200804,131200,114.35,114.35,114.35,114.35,80
20200804,131300,114.35,114.35,114.35,114.35,20
20200804,131400,114.35,114.35,114.35,114.35,4
20200804,131500,114.35,114.35,114.35,114.35,1
20200804,131900,114.58,114.58,114.58,114.58,6
20200804,132200,114.6,114.6,114.6,114.6,57
20200804,132300,114.6,114.6,114.6,114.6,12
20200804,132400,114.61,114.61,114.61,114.61,3
20200804,132500,114.61,114.62,114.6,114.6,21
20200804,132600,114.6,114.76,114.6,114.76,14
20200804,132800,114.72,114.72,114.72,114.72,2
20200804,133100,114.65,114.65,114.65,114.65,12
20200804,133200,114.6,114.6,114.6,114.6,2
20200804,133400,114.6,114.6,114.6,114.6,6
20200804,133600,114.6,114.61,114.6,114.61,9
20200804,133700,114.6,114.65,114.6,114.65,21
20200804,133900,114.61,114.61,114.61,114.61,1
20200804,134000,114.6,114.6,114.6,114.6,12
20200804,134200,114.66,114.66,114.66,114.66,5
20200804,134300,114.6,114.6,114.6,114.6,11
20200804,134400,114.6,114.6,114.6,114.6,9
20200804,134500,114.6,114.6,114.6,114.6,12
20200804,134600,114.6,114.6,114.6,114.6,3
20200804,134800,114.66,114.72,114.66,114.72,13
20200804,135200,114.67,114.9,114.67,114.9,114
20200804,135300,114.81,114.81,114.72,114.72,21
20200804,135400,114.8,114.8,114.8,114.8,1
20200804,135500,114.66,114.66,114.66,114.66,4
20200804,135800,114.69,114.69,114.69,114.69,1
