amount,chg,close,close_diff,dea,dea_chng_pct,dif,dif_chng_pct,dif_cross_dea_above,dif_cross_dea_below,ema_12,ema_26,high,low,macd,macd_chng_pct,open,percent,pre_dea,pre_dif,pre_macd,pre_macd_chng_pct,rsi12,rsi24,rsi6,turnoverrate,volume,volume_chng,volume_diff
15961888.0,0.621,180.701,0.6209999999999809,0.31053030763708894,0.2413344040286787,0.5520176827818375,0.2678467134913626,False,False,179.12189807255263,178.5698803897708,180.701,180.014,0.4829747502894971,0.303650546410183,180.014,0.34,0.2501584638509018,0.43539781024608715,0.3704786927903707,0.3269688607951375,83.29265586864899,,93.06201550387586,0.0,0.621,-0.2770663562281723,-0.238
21110472.0,1.711,182.412,1.7110000000000127,0.4031413976040439,0.2982352694384595,0.7735857574718636,0.40137858188429065,False,False,179.62806759985222,178.85448184238035,182.412,180.9,0.7408887197356395,0.5340112900137072,180.91,0.95,0.31053030763708894,0.5520176827818375,0.4829747502894971,0.303650546410183,88.51635892452215,,95.56601436710424,0.0,1.711,1.7552334943639294,1.09
27334011.0,-0.412,182.0,-0.41200000000000614,0.5036125359649918,0.2492205934644011,0.905497089408783,0.17051933888754045,False,False,179.99298027679802,179.08748318738924,182.7,181.99,0.8037691068875825,0.0848715677225855,182.5,-0.23,0.4031413976040439,0.7735857574718636,0.7408887197356395,0.5340112900137072,82.03813491427645,,86.19803829985972,0.0,-0.412,-1.2407948568088838,-2.123
19957303.0,-0.214,181.786,-0.21399999999999864,0.5991812574372388,0.18976636729092547,0.981456143326227,0.08388657987519223,False,False,180.26882946498293,179.2873733216567,182.106,181.602,0.7645497717779763,-0.048794280314497715,181.831,-0.12,0.5036125359649918,0.905497089408783,0.8037691068875825,0.0848715677225855,77.95938583457149,,79.85485485485472,0.0,-0.214,-0.48058252427184467,0.19799999999999998
29571385.0,1.114,182.9,1.1140000000000043,0.7030749327654586,0.17339273223028365,1.1186496340783378,0.1397856559205509,False,False,180.67362493190862,179.55497529783028,183.0,181.789,0.8311494026257584,0.08710960791068352,181.8,0.61,0.5991812574372388,0.981456143326227,0.7645497717779763,-0.048794280314497715,84.18926716676283,,87.30480632731691,0.0,1.114,-6.205607476635515,1.328
35658397.0,-0.03,182.87,-0.030000000000001137,0.8046591672847385,0.14448564411151857,1.2109961053618576,0.08255173780091084,False,False,181.01152878853804,179.8005326831762,183.101,182.417,0.8126738761542383,-0.022228887385531998,182.9,-0.02,0.7030749327654586,1.1186496340783378,0.8311494026257584,0.08710960791068352,82.27329974811076,,84.00780107264735,0.0,-0.03,-1.0269299820466786,-1.1440000000000001
12910239.0,-1.17,181.7,-1.170000000000016,0.8789700279380658,0.09235072894786452,1.1762134705513745,-0.02872233416480705,False,False,181.11744743645525,179.94123396590388,182.871,181.689,0.5944868852266174,-0.26848037980515926,182.871,-0.64,0.8046591672847385,1.2109961053618576,0.8126738761542383,-0.022228887385531998,72.27216152675953,,60.7396258869059,0.0,-1.17,38.0,-1.14
15836805.0,-0.39,181.31,-0.38999999999998636,0.9240653954037035,0.05130478404528171,1.1044468652662545,-0.06101494931143574,False,False,181.14707090776983,180.04262404250358,181.758,181.303,0.360762939725102,-0.3931523996739142,181.7,-0.21,0.8789700279380658,1.1762134705513745,0.5944868852266174,-0.26848037980515926,67.4901588163431,,33.453453453453456,0.0,-0.39,-0.6666666666666666,0.7799999999999999
15444413.0,0.532,181.842,0.5320000000000107,0.9548667013907578,0.03333238766461753,1.0780719253389748,-0.023880677972607896,False,False,181.25398307580525,180.17591115046628,181.842,181.161,0.24641044789643396,-0.31697405480674806,181.46,0.29,0.9240653954037035,1.1044468652662545,0.360762939725102,-0.3931523996739142,69.02483186756335,68.82244710211592,47.71014492753643,0.0,0.532,-2.364102564102564,0.922
22473097.0,1.329,183.171,1.3289999999999793,0.9941211956497128,0.04110992058030828,1.1511391726855322,0.06777585579327942,False,False,181.5489087564506,180.39776958376507,183.171,182.15,0.31403595407163887,0.2744425277114379,182.16,0.73,0.9548667013907578,1.0780719253389748,0.24641044789643396,-0.31697405480674806,72.02429622707618,72.21903434707757,65.16976998904701,0.0,1.329,1.4981203007518795,0.7969999999999999
33088729.0,1.397,184.568,1.3970000000000198,1.0566387148913816,0.06288722090952922,1.3067087918580569,0.1351440580460753,False,False,182.0133843323813,180.70667554052324,184.78,183.171,0.5001401539333505,0.5926206775013316,183.199,0.76,0.9941211956497128,1.1511391726855322,0.31403595407163887,0.2744425277114379,77.33919623683401,74.37622864055645,67.20297029702972,0.0,1.397,0.05116629044394286,0.06800000000000006
34899639.0,0.021,184.589,0.020999999999986585,1.1283865252163456,0.06790193214938128,1.415377766516201,0.08316235058281334,False,False,182.4096328966303,180.9942551301141,184.728,184.161,0.5739824825997109,0.1476432717621802,184.728,0.01,1.0566387148913816,1.3067087918580569,0.5001401539333505,0.5926206775013316,75.21530030197955,75.09712805667705,67.7619342839429,0.0,0.021,-0.9849677881173945,-1.3760000000000001
46046508.0,0.851,185.44,0.8509999999999991,1.2131639512341081,0.07513154767734231,1.5522736553051573,0.0967203894447986,False,False,182.87584322022565,181.3235695649205,185.63,184.509,0.6782194081420982,0.18160297343966347,184.509,0.46,1.1283865252163456,1.415377766516201,0.5739824825997109,0.1476432717621802,75.83687711263762,78.29361017692649,91.37168141592947,0.0,0.851,39.52380952380952,0.83
38046551.0,-0.041,185.399,-0.04099999999999682,1.2982447380857822,0.07013131800126805,1.6385678854924777,0.0555921501936178,False,False,183.2640211863448,181.6254533008523,185.88,185.399,0.6806462948133909,0.003578320882825837,185.446,-0.02,1.2131639512341081,1.5522736553051573,0.6782194081420982,0.18160297343966347,69.9106785761898,78.31078610603286,99.01702229681139,0.0,-0.041,-1.0481786133960047,-0.892
19840078.0,-0.899,184.5,-0.8990000000000009,1.361753607885951,0.04891902731206933,1.6157890870866254,-0.013901650708237841,False,False,183.45417177306098,181.83838268597435,185.21,184.5,0.508070958401349,-0.25354628053819933,185.12,-0.48,1.2982447380857822,1.6385678854924777,0.6806462948133909,0.003578320882825837,65.6484727090636,72.83716353925078,79.2860290877038,0.0,-0.899,20.926829268292682,-0.858
18535611.0,0.399,184.899,0.3990000000000009,1.4116744781363646,0.03665925315807546,1.6113579591380187,-0.0027423925461684414,False,False,183.6764530387439,182.06509507960587,184.899,184.0,0.39936696200330823,-0.21395435932823062,184.441,0.22,1.361753607885951,1.6157890870866254,0.508070958401349,-0.25354628053819933,69.0444145356662,72.83907238229091,73.94678492239477,0.0,0.399,-1.4438264738598443,1.298
15644244.0,0.701,185.6,0.7009999999999934,1.4584282728994218,0.03311938799430564,1.6454434519516496,0.02115327176083498,False,False,183.9723833404756,182.32693988852395,185.6,184.798,0.37403035810445573,-0.0634419126002782,184.8,0.38,1.4116744781363646,1.6113579591380187,0.39936696200330823,-0.21395435932823062,67.3969072164948,75.31990198747616,67.71978021978005,0.0,0.701,0.756892230576441,0.30199999999999994
23056877.0,-0.467,185.133,-0.46699999999998454,1.4899713296306318,0.021628116594655026,1.6161435565554712,-0.017806686313908925,False,False,184.1509397496332,182.53479619307774,185.712,185.06,0.25234445384967863,-0.3253369723021087,185.6,-0.25,1.4584282728994218,1.6454434519516496,0.37403035810445573,-0.0634419126002782,63.8038306697573,71.86748230118911,58.10005955926169,0.0,-0.467,-1.666191155492154,-1.168
13237208.0,-0.593,184.54,-0.5930000000000177,1.4974701365767524,0.005032853181127701,1.527465364361234,-0.05487024456121916,False,False,184.21079517276655,182.68332980840532,185.3,184.528,0.059990455568962986,-0.7622675883944758,185.06,-0.32,1.4899713296306318,1.6161435565554712,0.25234445384967863,-0.3253369723021087,68.63517060367462,70.40603326375322,35.483870967741815,0.0,-0.593,0.2698072805139185,-0.12599999999999995
14341502.0,0.475,185.015,0.4749999999999943,1.4936706839508256,-0.002537247677347659,1.4784728734471173,-0.03207437108376244,False,True,184.33451899234095,182.85604611889383,185.033,184.602,-0.03039562100741655,-1.5066742820860024,184.602,0.26,1.4974701365767524,1.527465364361234,0.059990455568962986,-0.7622675883944758,74.0428293316028,70.83996815286618,44.56706281833595,0.0,0.475,-1.8010118043844858,1.068
10693764.0,-0.195,184.82,-0.19499999999999318,1.4764733859553993,-0.011513446826136147,1.4076841939736937,-0.047879593021126605,False,False,184.40920837813465,183.00152418416096,185.042,184.82,-0.13757838396341127,-3.52625672394856,185.015,-0.11,1.4936706839508256,1.4784728734471173,-0.03039562100741655,-1.5066742820860024,70.2090119435396,69.60264900662249,55.65371024734973,0.0,-0.195,-1.4105263157894736,-0.6699999999999999
10964570.0,0.18,185.0,0.18000000000000682,1.4512867021852158,-0.01705867779925181,1.3505399671044813,-0.04059449350489779,False,False,184.50009939688314,183.14955942977866,185.129,184.82,-0.201493470161469,-0.4645721541187448,184.841,0.1,1.4764733859553993,1.4076841939736937,-0.13757838396341127,-3.52625672394856,64.7049364849655,68.94451962110959,51.93412485637686,0.0,0.18,-1.923076923076923,0.375
14125275.0,-0.952,184.048,-0.9519999999999982,1.403916373825798,-0.03264022766011144,1.2144350603881264,-0.10077814061894064,False,False,184.43054564351652,183.2161105831284,185.002,183.918,-0.3789626268753432,-0.8807687741526181,184.9,-0.51,1.4512867021852158,1.3505399671044813,-0.201493470161469,-0.4645721541187448,45.49705576723231,65.51790651321289,22.886093640810703,0.0,-0.952,-6.288888888888889,-1.132
13070225.0,-0.753,183.295,-0.7530000000000143,1.3299115130821098,-0.05271315451789938,1.0338920701073562,-0.1486641782419142,False,False,184.25584631374477,183.2219542436374,183.89,183.057,-0.5920388859495072,-0.5622619328745938,183.86,-0.41,1.403916373825798,1.2144350603881264,-0.3789626268753432,-0.8807687741526181,40.05533353827228,60.406551433935306,20.806861499364548,0.0,-0.753,-0.2090336134453781,0.19899999999999995
12390809.0,0.438,183.733,0.4380000000000166,1.2470489973602985,-0.062306788765047146,0.9155989344730529,-0.11441536215866337,False,False,184.1754084193225,183.25980948484946,183.845,183.2,-0.6629001257744913,-0.11969017830870599,183.2,0.24,1.3299115130821098,1.0338920701073562,-0.5920388859495072,-0.5622619328745938,35.992122107336385,59.931865828092256,36.518543267624764,0.0,0.438,-1.5816733067729085,1.191
8160949.0,0.117,183.85,0.11699999999999022,1.1620028548470458,-0.06819791579422689,0.8218182847940341,-0.10242546834438114,False,False,184.1253455855806,183.30352730078656,183.897,183.571,-0.6803691401060235,-0.026352407628709423,183.72,0.06,1.2470489973602985,0.9155989344730529,-0.6629001257744913,-0.11969017830870599,37.44529097098392,55.25969275786389,27.893738140417774,0.0,0.117,-0.7328767123287672,-0.321
8766195.0,-0.45,183.4,-0.44999999999998863,1.0702183899527313,-0.07898815782719917,0.7030805303754732,-0.14448176271512278,False,False,184.0137539570297,183.31067342665423,183.988,183.4,-0.7342757191545162,-0.07923136995909652,183.988,-0.24,1.1620028548470458,0.8218182847940341,-0.6803691401060235,-0.026352407628709423,40.38461538461543,55.10650714911003,25.432525951557434,0.0,-0.45,-4.846153846153847,-0.5670000000000001
9678177.0,0.4,183.8,0.4000000000000057,0.9829644906375132,-0.08152905998846821,0.6339488933766404,-0.0983267691425245,False,False,183.9808687328713,183.34691983949466,183.8,183.236,-0.6980311945217457,0.04936091945748167,183.39,0.22,1.0702183899527313,0.7030805303754732,-0.7342757191545162,-0.07923136995909652,40.39503583289644,57.247732834317,30.707395498392547,0.0,0.4,-1.888888888888889,0.8500000000000001
9879409.0,0.19,183.99,0.18999999999999773,0.9039152197618703,-0.08041925382713938,0.5877181362592978,-0.0729250537391128,False,False,183.9822735431988,183.3945554069395,184.0,183.5,-0.632394167005145,0.09403165364489444,183.602,0.1,0.9829644906375132,0.6339488933766404,-0.6980311945217457,0.04936091945748167,34.54894433781207,54.20200462606015,48.76490630323696,0.0,0.19,-0.525,-0.21000000000000002
8099220.0,-0.139,183.851,-0.13900000000001,0.829874474997365,-0.08191116063297481,0.5337114959393432,-0.09189207715061425,False,False,183.9620776134759,183.42836611753657,184.08,183.8,-0.5923259581160436,0.06335954848991414,183.98,-0.08,0.9039152197618703,0.5877181362592978,-0.632394167005145,0.09403165364489444,36.87013519049568,53.7502867191681,66.03229527104985,0.0,-0.139,-1.731578947368421,-0.329
7013904.0,0.022,183.873,0.02199999999999136,0.761313860911256,-0.08261564387352283,0.4870714045668194,-0.08738820828739367,False,False,183.94837336524884,183.46130196068202,184.095,183.799,-0.5484849126888731,0.07401506691790387,183.8,0.01,0.829874474997365,0.5337114959393432,-0.5923259581160436,0.06335954848991414,42.263975875666894,59.10652920962202,55.311077389984376,0.0,0.022,-1.158273381294964,0.161
5915063.0,-0.273,183.6,-0.27299999999999613,0.6936914034054991,-0.08882336310653281,0.423201573382471,-0.13113032418963608,False,False,183.89477746290285,183.47157588952038,183.88,183.201,-0.5409796600460561,0.013683608189008331,183.88,-0.15,0.761313860911256,0.4870714045668194,-0.5484849126888731,0.07401506691790387,32.78169871014859,59.69189097680715,41.51967435549519,0.0,-0.273,-13.409090909090912,-0.29500000000000004
3638489.0,0.05,183.65,0.05000000000001137,0.6294185030024753,-0.09265344804259153,0.37232690139038027,-0.12021380635584837,False,False,183.85711939168704,183.48479249029666,183.7,183.461,-0.51418320322419,0.04953320577632225,183.581,0.03,0.6936914034054991,0.423201573382471,-0.5409796600460561,0.013683608189008331,35.242179616549194,57.977409106953736,61.63873370577267,0.0,0.05,-1.1831501831501832,0.323
9477513.0,0.701,184.351,0.7009999999999934,0.5803638052422221,-0.07793653590774763,0.3841450142012093,0.03174122731045388,False,False,183.93310102373516,183.54895600953395,184.5,183.6,-0.3924375820820256,0.23677479228951365,183.7,0.38,0.6294185030024753,0.37232690139038027,-0.51418320322419,0.04953320577632225,42.764771460423646,55.511958146487316,70.03636363636319,0.0,0.701,13.019999999999998,0.6509999999999999
12448753.0,-0.151,184.2,-0.15100000000001046,0.5396872270717272,-0.07008806855816582,0.37698091438974757,-0.01864946711949062,False,False,183.97416240469897,183.59718149030923,184.7,184.2,-0.3254126253639593,0.17079138130062432,184.3,-0.08,0.5803638052422221,0.3841450142012093,-0.3924375820820256,0.23677479228951365,52.06297502714421,48.054556988792434,57.859281437124906,0.0,-0.151,-1.2154065620542083,-0.852
6682676.0,0.45,184.65,0.45000000000001705,0.5123436562129909,-0.05066558830213372,0.40296937277804545,0.06893839289017512,False,False,184.07813741936067,183.67516804658263,184.701,184.284,-0.21874856686989097,0.3277809469585558,184.284,0.24,0.5396872270717272,0.37698091438974757,-0.3254126253639593,0.17079138130062432,70.03845016267385,50.308485890563404,74.25622343655121,0.0,0.45,-3.980132450331126,0.601
5880314.0,-0.27,184.38,-0.27000000000001023,0.48931492406484833,-0.04494782333865597,0.3971999954722776,-0.014317160795606257,False,False,184.1245778163821,183.72737782090982,184.649,184.36,-0.1842298571851415,0.15780084952639153,184.649,-0.15,0.5123436562129909,0.40296937277804545,-0.21874856686989097,0.3277809469585558,60.068471833177504,44.30474962389857,63.377308707123866,0.0,-0.27,-1.5999999999999999,-0.72
5231146.0,-0.096,184.284,-0.09600000000000364,0.4675509817987677,-0.0444783945792675,0.380495212734445,-0.042056351783112005,False,False,184.14910430616948,183.76860909343503,184.6,184.284,-0.17411153812864544,0.054922254248548234,184.45,-0.05,0.48931492406484833,0.3971999954722776,-0.1842298571851415,0.15780084952639153,56.79824561403497,44.044439696613594,69.9068684516874,0.0,-0.096,-0.6444444444444445,0.17400000000000002
4304882.0,-0.033,184.251,-0.03299999999998704,0.4461285481546568,-0.04581839088797173,0.36043881357821306,-0.05271130486004214,False,False,184.1647805667588,183.80434175318058,184.3,183.95,-0.1713794691528875,0.015691487222054823,184.267,-0.02,0.4675509817987677,0.380495212734445,-0.17411153812864544,0.054922254248548234,65.33333333333313,48.53443201883464,67.66607877718963,0.0,-0.033,-0.65625,0.063
4199589.0,-0.65,183.601,-0.6500000000000057,0.4146559772950434,-0.07054596929471324,0.2887656938565897,-0.1988496161389976,False,False,184.07804509494974,183.78927940109315,184.165,183.601,-0.2517805668769074,-0.46914077935609766,184.165,-0.35,0.4461285481546568,0.36043881357821306,-0.1713794691528875,0.015691487222054823,46.710743801652725,42.579464898239216,27.272727272727742,0.0,-0.65,18.696969696969695,-0.617
5534896.0,-0.271,183.33,-0.2709999999999866,0.3732652877305061,-0.09981934864304692,0.2077025294723569,-0.28072297405415253,False,False,183.96296123418824,183.75525870471589,183.66,183.33,-0.3311255165162984,-0.315135320503833,183.6,-0.15,0.4146559772950434,0.2887656938565897,-0.2517805668769074,-0.46914077935609766,39.375402446877146,36.35161135161151,25.423728813560135,0.0,-0.271,-0.583076923076923,0.379
6458266.0,0.17,183.5,0.1699999999999875,0.32968938546716947,-0.11674244483938728,0.1553857764138229,-0.2518830810170602,False,False,183.8917364289285,183.7363506525147,183.59,183.3,-0.34860721810669315,-0.052794788436469765,183.389,0.09,0.3732652877305061,0.2077025294723569,-0.3311255165162984,-0.315135320503833,44.40548294548934,39.81793241052499,11.409395973153671,0.0,0.17,-1.6273062730627308,0.44100000000000006
7319283.0,0.2,183.7,0.19999999999998863,0.2894676094133331,-0.12199900217243013,0.1285805051979878,-0.1725078822172718,False,False,183.86223851678565,183.73365801158766,183.7,183.46,-0.3217742084306906,0.07697204269531265,183.46,0.11,0.32968938546716947,0.1553857764138229,-0.34860721810669315,-0.052794788436469765,47.39064856711913,44.49252557041697,26.056338028168085,0.0,0.2,0.1764705882352941,0.03
5798641.0,0.306,184.006,0.3060000000000116,0.2576789226983897,-0.10981776779574697,0.13052417583861597,0.015116371160894981,False,False,183.8843556680494,183.7538314922108,184.08,183.7,-0.2543094937195475,0.20966476785125823,183.7,0.17,0.2894676094133331,0.1285805051979878,-0.3217742084306906,0.07697204269531265,56.0633213859021,43.2345447230791,41.4723926380369,0.0,0.306,0.5299999999999999,0.10599999999999998
3636179.0,0.194,184.2,0.1939999999999884,0.23535020279812263,-0.08665326471580524,0.14603532319705437,0.11883735146212947,False,False,183.93291633450335,183.7868810113063,184.3,184.022,-0.17862975920213653,0.29758910456119486,184.022,0.11,0.2576789226983897,0.13052417583861597,-0.2543094937195475,0.20966476785125823,57.87514318442132,45.842274678111565,48.57621440535966,0.0,0.194,-0.3660130718954248,-0.11199999999999999
7607454.0,0.457,184.657,0.45700000000002206,0.2268760725934491,-0.03600647079935774,0.192979551774755,0.32145803871270195,False,False,184.0443138215028,183.85133426972806,184.658,184.22,-0.0677930416373882,0.6204829366607726,184.25,0.25,0.23535020279812263,0.14603532319705437,-0.17862975920213653,0.29758910456119486,54.71059113300508,47.78223199275839,83.04130162703447,0.0,0.457,1.3556701030927836,0.263
10093823.0,-0.435,184.222,-0.4350000000000023,0.2200726913082127,-0.029987213757123446,0.19285916616726695,-0.0006238257182220741,False,False,184.0716501566562,183.87879099048894,184.8,184.222,-0.05442705028189149,0.19715875011168255,184.68,-0.24,0.2268760725934491,0.192979551774755,-0.0677930416373882,0.6204829366607726,50.31143827859598,51.2056541019956,75.31214528944369,0.0,-0.435,-1.951859956236324,-0.892
4209227.0,-0.342,183.88,-0.34200000000001296,0.20871514713089867,-0.05160814869759436,0.16328497042164258,-0.15334607285388052,False,False,184.04216551717064,183.878880546749,184.39,183.842,-0.09086035341851217,-0.6693969808748292,184.39,-0.19,0.2200726913082127,0.19285916616726695,-0.05442705028189149,0.19715875011168255,38.7558411214952,54.29831006612788,59.824198552223116,0.0,-0.342,-0.2137931034482758,0.09299999999999997
4076388.0,-0.17,183.71,-0.1699999999999875,0.19191056836355316,-0.08051441880644282,0.124692253294171,-0.23635192527405033,False,False,183.99106312991364,183.86637087661947,183.88,183.7,-0.13443663013876433,-0.4795961613701339,183.88,-0.09,0.20871514713089867,0.16328497042164258,-0.09086035341851217,-0.6693969808748292,39.921780986763075,49.82407832338996,50.262605042017306,0.0,-0.17,-0.5029239766081871,0.17200000000000001
8859762.0,-0.51,183.2,-0.5100000000000193,0.16399866248743217,-0.1454422552865614,0.05235103898294824,-0.5801580483156166,False,False,183.8693611099269,183.81701007094395,183.71,183.2,-0.22329524700896786,-0.6609702785504548,183.71,-0.28,0.19191056836355316,0.124692253294171,-0.13443663013876433,-0.4795961613701339,35.500267522739385,45.31024531024529,30.88235294117649,0.0,-0.51,1.9999999999999998,-0.33999999999999997
9799230.0,-0.313,182.887,-0.3129999999999882,0.1252205690734192,-0.23645371752336508,-0.02989180458263263,-1.5709878001154662,False,False,183.7182286314766,183.74812043605922,183.2,182.75,-0.31022474731210364,-0.3893029586054941,183.2,-0.17,0.16399866248743217,0.05235103898294824,-0.22329524700896786,-0.6609702785504548,33.02638128422096,46.22405417341378,20.520880107768992,0.0,-0.313,-0.3862745098039216,0.197
10055234.0,0.781,183.668,0.7810000000000059,0.0938395674121914,-0.25060580616614603,-0.0316844392327198,-0.05997077376615464,False,False,183.71050114971098,183.7421855889437,183.668,182.9,-0.2510480132898224,0.19075439511196088,182.998,0.43,0.1252205690734192,-0.02989180458263263,-0.31022474731210364,-0.3893029586054941,50.80742347553636,49.080011151379956,30.615444923559426,0.0,0.781,-3.4952076677316297,1.094
9427765.0,0.192,183.86,0.19200000000000728,0.07158933202516837,-0.23710931327388382,-0.017411609522923754,0.45046811796046615,False,False,183.73350097283236,183.75091258235528,183.983,183.631,-0.17800188309618425,0.2909647809453486,183.631,0.1,0.0938395674121914,-0.0316844392327198,-0.2510480132898224,0.19075439511196088,56.51105651105649,49.09420289855076,42.15771230502618,0.0,0.192,-0.7541613316261203,-0.589
7856514.0,-0.57,183.29,-0.5700000000000216,0.04697129448950843,-0.343878575749318,-0.05150085565313134,-1.9578457744142728,False,False,183.66527005393507,183.7167709095882,183.821,183.29,-0.19694430028527954,-0.10641694829070797,183.821,-0.31,0.07158933202516837,-0.017411609522923754,-0.17800188309618425,0.2909647809453486,47.65100671140934,46.31260680951753,38.3675078864354,0.0,-0.57,-3.96875,-0.762
11931491.0,-0.503,182.787,-0.5029999999999859,0.014027554339502757,-0.7013590003861621,-0.11774740626051994,-1.2863194167796452,False,False,183.53015158409892,183.64789899035944,183.289,182.7,-0.2635499212000454,-0.3381952197564777,183.289,-0.27,0.04697129448950843,-0.05150085565313134,-0.19694430028527954,-0.10641694829070797,40.435784621831424,43.28635014836809,33.9142558382713,0.0,-0.503,-0.11754385964912273,0.06699999999999995
