<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,93700,130.54,130.87,130.54,130.85,20
20200804,93800,130.78,130.97,130.78,130.97,213
20200804,93900,130.9,130.9,130.6,130.72,24
20200804,94000,130.85,130.85,130.58,130.58,231
20200804,94100,130.58,130.65,130.5,130.65,296
20200804,94200,130.82,130.82,130.5,130.5,81
20200804,94300,130.51,130.51,129.46,130.0,314
20200804,94400,130.28,130.28,130.03,130.24,134
20200804,94500,130.24,130.28,130.2,130.22,55
20200804,94600,130.32,130.32,130.02,130.19,30
20200804,94700,130.08,130.5,130.08,130.38,299
20200804,94800,130.26,130.46,129.99,129.99,178
20200804,94900,130.0,130.0,129.6,129.6,136
20200804,95000,129.67,129.72,129.52,129.59,83
20200804,95100,129.72,129.72,129.4,129.49,262
20200804,95200,129.38,129.71,129.38,129.7,89
20200804,95300,129.69,129.87,129.54,129.87,57
20200804,95400,129.87,130.0,129.85,129.85,9
20200804,95500,130.0,130.0,129.85,129.99,120
20200804,95600,129.99,130.0,129.99,129.99,214
20200804,95700,130.0,130.0,129.42,129.42,147
20200804,95800,129.7,129.7,129.54,129.57,20
20200804,95900,129.51,129.94,129.51,129.9,371
20200804,100000,129.9,129.94,129.9,129.9,978
20200804,100100,129.95,129.95,129.52,129.52,173
20200804,100200,129.75,129.75,129.52,129.74,3
20200804,100300,129.54,129.74,129.54,129.61,6
20200804,100400,129.69,129.9,129.69,129.81,16
20200804,100500,129.79,129.79,129.54,129.54,9
20200804,100600,129.76,129.77,129.76,129.77,13
20200804,100700,129.79,129.79,129.79,129.79,2
20200804,100800,129.79,129.89,129.7,129.89,6
20200804,100900,129.9,129.9,129.9,129.9,2
20200804,101000,129.9,129.9,129.75,129.75,13
20200804,101100,129.87,129.87,129.71,129.71,9
20200804,101200,129.89,129.89,129.71,129.71,25
20200804,101300,129.89,130.17,129.55,130.0,308
20200804,101400,130.0,130.0,129.66,129.66,16
20200804,101500,129.94,129.94,129.7,129.93,7
20200804,101600,130.0,130.0,129.72,129.99,113
20200804,101700,129.73,129.99,129.73,129.73,9
20200804,101800,129.97,129.97,129.72,129.97,6
20200804,101900,129.97,130.0,129.72,129.73,18
20200804,102000,129.99,129.99,129.8,129.8,9
20200804,102100,129.8,129.99,129.75,129.76,8
20200804,102200,129.99,130.0,129.78,129.95,280
20200804,102300,130.0,130.0,129.84,129.84,73
20200804,102400,129.84,129.97,129.84,129.97,46
20200804,102500,129.97,129.97,129.84,129.97,115
20200804,102600,129.97,130.0,129.87,129.9,431
20200804,102700,129.98,129.99,129.83,129.99,106
20200804,102800,129.83,129.97,129.83,129.83,6
20200804,102900,129.94,129.94,129.85,129.85,33
20200804,103000,129.83,130.0,129.83,130.0,142
20200804,103100,129.99,130.0,129.87,130.0,197
20200804,103200,130.0,130.2,129.98,129.98,637
20200804,103300,129.99,130.0,129.91,130.0,279
20200804,103400,129.99,130.16,129.9,130.16,462
20200804,103500,130.0,130.0,129.97,130.0,104
20200804,103600,129.92,130.19,129.92,130.19,287
20200804,103700,129.93,130.0,129.85,129.85,131
20200804,103800,129.85,129.85,129.7,129.7,337
20200804,103900,129.71,129.83,129.62,129.62,160
20200804,104000,129.67,129.7,129.54,129.55,59
20200804,104100,129.56,129.72,129.56,129.72,94
20200804,104200,129.72,129.96,129.72,129.74,8
20200804,104300,129.73,129.78,129.54,129.72,50
20200804,104400,129.72,129.87,129.72,129.8,3
20200804,104500,129.8,129.94,129.8,129.94,19
20200804,104600,129.83,129.83,129.81,129.81,26
20200804,104700,129.83,129.93,129.72,129.72,68
20200804,104800,129.7,129.86,129.7,129.86,4
20200804,104900,129.86,129.86,129.7,129.7,8
20200804,105000,129.6,129.85,129.57,129.57,147
20200804,105100,129.83,129.96,129.76,129.96,6
20200804,105200,129.98,129.98,129.98,129.98,1
20200804,105300,129.98,129.98,129.59,129.59,35
20200804,105400,129.79,129.79,129.6,129.79,5
20200804,105500,129.6,129.8,129.6,129.8,38
20200804,105600,129.8,129.99,129.61,129.99,526
20200804,105700,129.8,129.99,129.8,129.8,34
20200804,105800,129.8,129.99,129.8,129.82,121
20200804,105900,129.82,129.97,129.81,129.81,132
20200804,110000,129.8,129.93,129.8,129.93,16
20200804,110100,129.8,129.8,129.79,129.8,502
20200804,110200,129.8,129.8,129.58,129.58,34
20200804,110300,129.55,129.71,129.55,129.71,18
20200804,110400,129.55,129.69,129.5,129.5,253
20200804,110500,129.68,129.68,129.5,129.68,7
20200804,110600,129.68,129.68,129.5,129.5,443
20200804,110700,129.5,129.66,129.5,129.63,9
20200804,110800,129.52,129.67,129.52,129.52,48
20200804,110900,129.52,129.65,129.48,129.64,209
20200804,111000,129.48,129.67,129.48,129.51,47
20200804,111100,129.74,129.74,129.5,129.63,19
20200804,111200,129.63,129.63,129.5,129.5,59
20200804,111300,129.6,129.68,129.51,129.53,49
20200804,111400,129.53,129.61,129.52,129.54,19
20200804,111500,129.52,129.52,129.52,129.52,48
20200804,111600,129.52,129.58,129.5,129.58,175
20200804,111700,129.5,129.5,129.5,129.5,70
20200804,111800,129.6,129.61,129.6,129.61,83
20200804,111900,129.7,130.08,129.67,130.0,2034
20200804,112000,130.0,130.19,130.0,130.15,85
20200804,112100,130.09,130.09,130.0,130.0,1486
20200804,112200,130.0,130.0,129.65,129.65,38
20200804,112300,129.71,130.1,129.71,130.1,189
20200804,112400,130.03,130.1,130.03,130.06,55
20200804,112500,130.06,130.06,130.0,130.0,504
20200804,112600,130.0,130.0,130.0,130.0,11
20200804,112700,130.0,130.0,130.0,130.0,6
20200804,112800,130.0,130.11,130.0,130.01,36
20200804,112900,130.02,130.02,130.02,130.02,7
20200804,113000,130.02,130.02,130.01,130.01,18
20200804,130100,130.0,130.1,130.0,130.1,16
20200804,130200,130.01,130.12,130.01,130.02,8
20200804,130300,130.04,130.04,130.04,130.04,2
20200804,130400,130.04,130.25,130.03,130.25,136
20200804,130500,130.04,130.13,130.04,130.13,21
20200804,130600,130.03,130.03,130.03,130.03,4
20200804,130700,130.03,130.03,130.03,130.03,3
20200804,130800,130.05,130.25,130.05,130.25,156
20200804,130900,130.11,130.11,130.1,130.1,20
