<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,139.715,139.928,139.659,139.679,2360
20200804,94400,139.679,139.945,139.679,139.872,3620
20200804,94500,139.872,139.872,139.53,139.53,3380
20200804,94600,139.53,139.81,139.101,139.81,4260
20200804,94700,139.81,139.81,139.456,139.744,390
20200804,94800,139.744,139.86,139.714,139.732,5810
20200804,94900,140.019,140.019,139.975,139.975,390
20200804,95000,139.975,139.975,139.964,139.964,80
20200804,95100,139.964,139.964,139.733,139.793,1270
20200804,95200,139.725,139.81,139.386,139.431,1650
20200804,95300,139.603,139.871,139.564,139.869,560
20200804,95400,139.869,139.869,139.5,139.692,600
20200804,95500,139.611,139.713,139.611,139.713,340
20200804,95600,139.715,139.859,139.57,139.692,2190
20200804,95700,139.692,139.75,139.638,139.692,100
20200804,95800,139.693,139.693,139.426,139.431,2130
20200804,95900,139.431,139.671,139.428,139.428,2920
20200804,100000,139.428,139.566,139.361,139.361,2240
20200804,100100,139.3,139.372,139.113,139.359,260
20200804,100200,139.359,139.359,139.118,139.348,410
20200804,100300,139.34,139.34,138.81,138.898,5850
20200804,100400,138.898,138.95,137.933,137.97,4880
20200804,100500,137.955,137.996,137.79,137.996,1240
20200804,100600,137.734,137.775,137.397,137.551,4440
20200804,100700,137.551,137.861,137.551,137.861,1800
20200804,100800,137.787,138.259,137.787,138.117,2720
20200804,100900,137.997,138.105,137.655,137.755,1850
20200804,101000,137.932,137.932,137.886,137.932,40
20200804,101100,137.932,137.932,137.66,137.88,720
20200804,101200,137.847,137.847,137.3,137.3,3880
20200804,101300,137.2,137.697,137.077,137.697,5600
20200804,101400,137.697,137.778,137.503,137.741,321
20200804,101500,137.741,137.741,137.367,137.424,440
20200804,101600,137.424,137.474,137.154,137.187,5122
20200804,101700,137.348,137.348,137.003,137.226,2230
20200804,101800,137.226,137.226,137.128,137.128,710
20200804,101900,137.228,137.228,137.004,137.129,1590
20200804,102000,137.129,137.182,137.003,137.182,3343
20200804,102100,137.182,137.313,137.003,137.01,3570
20200804,102200,137.218,137.284,137.01,137.284,2050
20200804,102300,137.015,137.289,137.013,137.02,1040
20200804,102400,137.02,137.492,137.013,137.191,7120
20200804,102500,137.191,137.474,137.179,137.414,360
20200804,102600,137.414,137.546,137.226,137.284,250
20200804,102700,137.585,137.649,137.323,137.649,310
20200804,102800,137.655,137.8,137.448,137.787,1040
20200804,102900,137.787,137.795,137.527,137.75,740
20200804,103000,137.533,137.792,137.527,137.601,600
20200804,103100,137.601,137.743,137.529,137.601,290
20200804,103200,137.601,137.715,137.601,137.602,810
20200804,103300,137.601,137.71,137.528,137.528,4490
20200804,103400,137.599,137.6,137.53,137.6,3700
20200804,103500,137.6,137.956,137.531,137.956,4950
20200804,103600,137.956,137.956,137.663,137.663,4710
20200804,103700,137.663,137.748,137.113,137.113,2800
20200804,103800,137.113,137.429,137.113,137.158,2430
20200804,103900,137.428,137.737,137.264,137.463,810
20200804,104000,137.463,137.486,137.242,137.256,590
20200804,104100,137.251,137.54,137.251,137.51,690
20200804,104200,137.51,137.683,137.29,137.683,160
20200804,104300,137.683,137.835,137.414,137.835,1660
20200804,104400,137.899,137.998,137.702,137.998,1140
20200804,104500,137.812,138.262,137.8,138.262,22450
20200804,104600,138.211,138.356,138.151,138.2,4620
20200804,104700,138.2,138.288,138.026,138.063,2370
20200804,104800,138.063,138.269,137.902,138.269,1590
20200804,104900,138.269,138.269,138.013,138.216,430
20200804,105000,138.216,138.216,137.999,138.197,2290
20200804,105100,138.197,138.199,138.019,138.199,1520
20200804,105200,138.004,138.21,137.922,137.957,3267
20200804,105300,137.926,138.0,137.888,137.994,950
20200804,105400,137.994,138.089,137.819,137.819,10690
20200804,105500,137.819,138.093,137.817,137.995,320
20200804,105600,138.035,138.18,137.905,138.178,590
20200804,105700,138.178,138.42,137.916,138.4,4930
20200804,105800,138.399,138.4,137.91,137.91,2780
20200804,105900,137.914,138.309,137.914,138.002,160
20200804,110000,138.278,138.288,137.905,137.906,580
20200804,110100,137.906,138.2,137.906,138.2,3410
20200804,110200,138.2,138.2,138.126,138.126,1070
20200804,110300,138.196,138.2,137.936,138.199,3470
20200804,110400,138.199,138.278,138.0,138.27,5160
20200804,110500,138.27,138.27,138.0,138.0,1380
