<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,103100,112.86,112.86,112.86,112.86,1
20200803,103200,112.87,112.87,112.86,112.87,39
20200803,103300,112.87,112.87,112.86,112.86,6
20200803,103400,112.86,112.86,112.86,112.86,44
20200803,103500,112.87,112.87,112.86,112.86,4
20200803,103600,112.88,112.9,112.88,112.9,17
20200803,103900,112.88,112.88,112.88,112.88,5
20200803,104000,112.88,112.88,112.88,112.88,1
20200803,104100,112.92,112.92,112.92,112.92,15
20200803,104200,112.94,112.94,112.94,112.94,6
20200803,104300,112.96,112.96,112.89,112.89,4
20200803,104400,112.97,112.97,112.97,112.97,5
20200803,104600,112.97,112.99,112.97,112.99,153
20200803,104700,113.0,113.0,113.0,113.0,119
20200803,104900,113.0,113.0,113.0,113.0,1
20200803,105100,113.0,113.1,113.0,113.1,2
20200803,105600,113.01,113.01,113.01,113.01,1
20200803,105700,113.01,113.01,113.0,113.0,63
20200803,105800,113.08,113.08,113.08,113.08,1
20200803,105900,113.0,113.08,113.0,113.08,3
20200803,110000,113.0,113.0,112.99,112.99,119
20200803,110100,112.99,113.08,112.99,113.0,135
20200803,110600,113.01,113.01,113.01,113.01,1
20200803,110800,113.01,113.01,113.0,113.0,20
20200803,110900,113.01,113.01,113.01,113.01,17
20200803,111000,113.07,113.07,113.07,113.07,1
20200803,111100,113.0,113.07,113.0,113.07,41
20200803,111200,113.08,113.08,113.01,113.01,40
20200803,111300,113.01,113.01,113.01,113.01,3
20200803,111500,113.08,113.1,113.08,113.1,23
20200803,111700,113.13,113.13,113.13,113.13,20
20200803,111800,113.0,113.1,113.0,113.1,6
20200803,111900,113.0,113.0,113.0,113.0,1
20200803,112000,113.0,113.0,113.0,113.0,3
20200803,112100,113.0,113.0,113.0,113.0,87
20200803,112200,113.0,113.0,113.0,113.0,5
20200803,112300,113.0,113.0,113.0,113.0,1
20200803,112400,113.0,113.0,113.0,113.0,34
20200803,112500,113.0,113.0,113.0,113.0,6
20200803,112800,113.0,113.0,113.0,113.0,13
20200803,112900,113.0,113.0,113.0,113.0,6
20200803,130100,113.02,113.1,113.02,113.1,22
20200803,130200,113.1,113.1,113.1,113.1,9
20200803,130300,113.09,113.09,113.09,113.09,7
20200803,130400,113.01,113.01,113.01,113.01,23
20200803,130800,113.01,113.01,113.01,113.01,11
20200803,130900,113.01,113.01,113.0,113.0,379
20200803,131000,113.0,113.0,113.0,113.0,1
20200803,131100,113.03,113.03,113.03,113.03,1
20200803,131200,113.09,113.09,113.0,113.0,12
20200803,131300,113.0,113.0,113.0,113.0,40
20200803,131400,113.01,113.09,113.01,113.09,22
20200803,131500,113.01,113.01,113.01,113.01,1
20200803,131800,113.01,113.01,113.01,113.01,2
20200803,131900,113.01,113.01,113.01,113.01,1
20200803,132000,113.01,113.01,113.01,113.01,50
20200803,132100,113.1,113.1,113.1,113.1,119
20200803,132200,113.1,113.1,113.1,113.1,41
20200803,132400,113.1,113.1,113.1,113.1,4
20200803,132700,113.13,113.15,113.13,113.15,50
20200803,133000,113.15,113.15,113.15,113.15,1
20200803,133200,113.2,113.2,113.2,113.2,4
20200803,133300,113.3,113.5,113.3,113.3,142
20200803,133500,113.3,113.3,113.3,113.3,120
20200803,133600,113.21,113.21,113.21,113.21,2
20200803,133700,113.2,113.2,113.2,113.2,163
20200803,133800,113.21,113.21,113.2,113.2,6
20200803,134100,113.2,113.2,113.2,113.2,46
20200803,134200,113.2,113.2,113.2,113.2,3
20200803,134300,113.2,113.2,112.97,112.97,655
20200803,134400,112.89,112.89,112.89,112.89,3
20200803,134500,113.14,113.14,113.14,113.14,11
20200803,135000,113.06,113.06,113.06,113.06,3
20200803,135100,113.06,113.29,113.06,113.29,39
20200803,135200,113.15,113.15,113.15,113.15,3
20200803,135400,113.15,113.15,113.15,113.15,1
20200803,135500,113.13,113.13,113.13,113.13,658
20200803,135600,113.01,113.01,113.01,113.01,279
20200803,135700,112.94,113.0,112.94,113.0,481
20200803,140000,113.13,113.13,113.02,113.02,23
20200803,140300,113.02,113.02,113.02,113.02,500
20200803,140400,113.0,113.0,112.9,112.9,297
20200803,140500,112.99,112.99,112.99,112.99,1
20200803,140600,112.95,113.0,112.95,112.95,139
20200803,140700,113.05,113.05,113.05,113.05,135
20200803,140800,113.06,113.06,113.06,113.06,1
20200803,140900,113.29,113.3,113.29,113.3,27
20200803,141100,113.11,113.11,113.11,113.11,2
20200803,141300,113.35,113.35,113.2,113.2,4
20200803,141400,113.36,113.36,113.36,113.36,18
20200803,141500,113.39,113.4,113.39,113.4,122
20200803,141600,113.45,113.52,113.33,113.33,51
20200803,141800,113.33,113.33,113.33,113.33,1
20200803,141900,113.33,113.33,113.3,113.3,2
20200803,142000,113.33,113.33,113.33,113.33,7
20200803,142100,113.33,113.33,113.33,113.33,1
20200803,142200,113.33,113.33,113.33,113.33,1
20200803,142300,113.32,113.35,113.32,113.35,5
20200803,142400,113.4,113.4,113.4,113.4,11
20200803,142500,113.35,113.35,113.35,113.35,49
20200803,142600,113.3,113.3,113.2,113.2,972
20200803,142700,113.2,113.2,113.2,113.2,1
20200803,142800,113.2,113.2,113.2,113.2,52
20200803,142900,113.1,113.1,113.1,113.1,39
20200803,143000,113.19,113.2,113.19,113.2,2
20200803,143100,113.2,113.2,113.2,113.2,5
20200803,143200,113.2,113.21,113.2,113.21,4
