<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,94300,162.8,162.8,161.7,161.7,20320
20200804,94400,161.74,161.98,161.3,161.713,15500
20200804,94500,161.713,161.86,161.51,161.71,9780
20200804,94600,161.71,162.7,161.7,162.136,20390
20200804,94700,162.306,162.651,162.083,162.4,17082
20200804,94800,162.42,163.753,162.42,163.45,43002
20200804,94900,163.302,163.302,162.5,162.6,8330
20200804,95000,162.503,162.953,162.26,162.512,9840
20200804,95100,162.609,162.889,162.55,162.63,13040
20200804,95200,162.844,162.999,162.671,162.801,13240
20200804,95300,163.022,163.333,162.7,162.85,11754
20200804,95400,162.85,163.2,162.719,163.079,12100
20200804,95500,163.079,163.079,162.484,162.72,10310
20200804,95600,162.743,163.721,162.7,163.4,19688
20200804,95700,163.209,163.756,163.206,163.756,14780
20200804,95800,163.705,163.741,163.0,163.19,10890
20200804,95900,163.169,163.8,162.989,163.22,17278
20200804,100000,163.586,168.389,163.5,167.23,40000
20200804,100100,166.987,166.987,165.511,165.901,46760
20200804,100200,165.9,166.3,165.7,165.879,16650
20200804,100300,165.88,166.17,165.88,166.031,14945
20200804,100400,165.6,166.1,165.6,165.7,9935
20200804,100500,165.667,165.667,164.34,164.5,28344
20200804,100600,164.499,164.898,164.241,164.559,13936
20200804,100700,164.636,164.815,164.352,164.74,13040
20200804,100800,164.73,164.73,164.0,164.03,9823
20200804,100900,163.6,164.1,163.6,164.035,6890
20200804,101000,164.036,164.116,163.714,163.8,5670
20200804,101100,163.76,164.42,163.76,164.42,10617
20200804,101200,164.424,164.449,164.0,164.0,5980
20200804,101300,164.029,164.03,163.8,164.0,8500
20200804,101400,164.2,164.2,163.82,164.13,9900
20200804,101500,164.13,164.188,163.851,163.851,5950
20200804,101600,163.77,163.8,163.5,163.8,10540
20200804,101700,163.67,163.791,163.5,163.658,8610
20200804,101800,163.528,163.73,163.4,163.4,6390
20200804,101900,163.4,163.57,163.342,163.511,7890
20200804,102000,163.512,163.85,163.499,163.85,14789
20200804,102100,163.82,164.191,163.81,164.146,15500
20200804,102200,164.157,164.157,163.768,163.778,9290
20200804,102300,163.78,164.338,163.78,164.165,12250
20200804,102400,164.338,164.845,164.338,164.845,22750
20200804,102500,164.84,164.849,164.33,164.347,12870
20200804,102600,164.38,164.588,164.38,164.502,5840
20200804,102700,164.5,164.565,164.0,164.0,4480
20200804,102800,164.0,164.031,163.6,164.031,10900
20200804,102900,164.21,164.39,164.098,164.3,5980
20200804,103000,164.3,164.383,164.215,164.383,2700
20200804,103100,164.04,164.281,164.04,164.2,2970
20200804,103200,164.2,164.281,164.1,164.23,3740
20200804,103300,164.259,164.259,163.792,163.792,6460
20200804,103400,163.792,163.801,163.6,163.801,3930
20200804,103500,163.88,164.087,163.81,164.027,2460
20200804,103600,164.027,164.2,163.899,163.899,3120
20200804,103700,163.899,164.16,163.89,163.94,2720
20200804,103800,163.94,164.09,163.94,163.96,1860
20200804,103900,164.08,164.099,163.9,164.073,3710
20200804,104000,164.073,164.076,163.912,163.925,3170
20200804,104100,163.925,164.1,163.925,164.027,3100
20200804,104200,164.027,164.309,164.027,164.3,7350
20200804,104300,164.32,164.446,164.07,164.231,3800
20200804,104400,164.26,164.5,164.242,164.311,5930
20200804,104500,164.311,164.36,164.071,164.071,940
20200804,104600,164.14,164.151,164.0,164.0,2790
20200804,104700,164.012,164.135,164.0,164.0,1700
20200804,104800,163.8,163.961,163.65,163.954,5990
20200804,104900,163.99,164.0,163.81,164.0,1930
20200804,105000,164.0,164.225,163.83,164.151,4870
20200804,105100,164.151,164.357,164.121,164.15,2410
20200804,105200,164.13,164.48,164.13,164.461,5880
20200804,105300,164.461,164.461,164.021,164.26,3860
20200804,105400,164.2,164.3,164.141,164.2,1170
20200804,105500,164.2,164.2,164.041,164.061,490
20200804,105600,164.061,164.149,164.05,164.1,2750
20200804,105700,164.1,164.104,163.95,163.95,3820
20200804,105800,164.01,164.146,163.93,163.95,2460
20200804,105900,163.95,164.104,163.95,164.104,3010
20200804,110000,163.98,164.083,163.95,163.951,2730
20200804,110100,163.951,164.07,163.95,163.95,1670
20200804,110200,163.95,164.066,163.8,163.944,6290
20200804,110300,163.827,163.942,163.827,163.942,1990
20200804,110400,163.942,164.001,163.843,163.843,1190
20200804,110500,163.834,163.85,163.8,163.8,1190
20200804,110600,163.8,163.851,163.58,163.58,3470
20200804,110700,163.5,163.7,163.2,163.7,4710
20200804,110800,163.502,163.995,163.502,163.62,9090
