<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200804,93700,139.35,139.63,139.32,139.6,864
20200804,93800,139.63,139.63,139.23,139.48,585
20200804,93900,139.47,139.5,139.3,139.3,1140
20200804,94000,139.35,139.47,139.26,139.26,315
20200804,94100,139.25,139.25,139.07,139.17,717
20200804,94200,139.1,139.12,138.6,138.99,1750
20200804,94300,138.99,139.26,138.78,138.88,800
20200804,94400,138.9,139.1,138.84,138.98,270
20200804,94500,138.86,139.13,138.86,139.13,360
20200804,94600,139.15,139.15,139.0,139.09,936
20200804,94700,139.0,139.56,139.0,139.47,829
20200804,94800,139.46,139.8,139.36,139.73,450
20200804,94900,139.7,139.88,139.47,139.63,857
20200804,95000,139.77,139.96,139.61,139.61,228
20200804,95100,139.66,139.68,139.52,139.63,189
20200804,95200,139.68,139.68,139.5,139.5,181
20200804,95300,139.65,139.67,139.6,139.65,257
20200804,95400,139.66,139.77,139.51,139.75,285
20200804,95500,139.75,139.86,139.69,139.86,569
20200804,95600,139.96,140.37,139.96,140.08,1185
20200804,95700,140.15,140.36,139.81,139.81,452
20200804,95800,139.78,139.92,139.59,139.65,538
20200804,95900,139.87,139.87,139.68,139.78,229
20200804,100000,139.78,140.27,139.78,140.27,398
20200804,100100,140.05,140.25,139.92,139.95,163
20200804,100200,139.95,140.2,139.95,140.19,334
20200804,100300,140.1,140.1,139.91,140.04,139
20200804,100400,140.02,140.02,139.7,139.96,55
20200804,100500,139.85,139.86,139.5,139.65,334
20200804,100600,139.8,139.8,139.62,139.72,339
20200804,100700,139.7,139.76,139.4,139.64,1256
20200804,100800,139.51,139.64,139.41,139.45,338
20200804,100900,139.42,139.55,139.33,139.44,445
20200804,101000,139.48,139.69,139.48,139.68,72
20200804,101100,139.68,139.78,139.54,139.67,707
20200804,101200,139.67,139.7,139.49,139.68,322
20200804,101300,139.54,139.74,139.52,139.74,227
20200804,101400,139.82,139.89,139.55,139.55,420
20200804,101500,139.81,140.12,139.8,140.0,1532
20200804,101600,140.0,140.0,139.64,139.78,177
20200804,101700,139.78,139.84,139.6,139.71,356
20200804,101800,139.73,140.08,139.6,139.93,751
20200804,101900,139.93,140.0,139.77,139.95,26
20200804,102000,139.83,140.18,139.83,140.18,661
20200804,102100,140.18,140.18,139.83,139.83,365
20200804,102200,139.88,139.88,139.6,139.6,533
20200804,102300,139.55,139.59,139.22,139.39,293
20200804,102400,139.37,139.39,139.28,139.31,336
20200804,102500,139.28,139.31,139.0,139.31,748
20200804,102600,139.3,139.57,139.3,139.57,54
20200804,102700,139.57,139.81,139.54,139.66,123
20200804,102800,139.65,139.65,139.41,139.41,73
20200804,102900,139.54,139.54,139.3,139.31,186
20200804,103000,139.22,139.39,139.22,139.37,35
20200804,103100,139.4,139.4,139.39,139.4,7
20200804,103200,139.3,139.6,139.3,139.6,137
20200804,103300,139.57,139.57,139.44,139.44,71
20200804,103400,139.4,139.43,139.26,139.26,37
20200804,103500,139.41,139.79,139.41,139.56,255
20200804,103600,139.73,139.73,139.64,139.64,21
20200804,103700,139.5,139.62,139.5,139.62,5
