<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200803,111700,133.85,133.85,133.85,133.85,3
20200803,111800,133.83,133.83,133.83,133.83,27
20200803,112000,133.83,133.83,133.83,133.83,15
20200803,112100,133.83,133.83,133.83,133.83,1
20200803,112300,133.88,133.88,133.88,133.88,11
20200803,112400,133.85,134.04,133.85,134.04,12
20200803,112500,134.04,134.04,134.04,134.04,2
20200803,112800,133.83,133.83,133.83,133.83,63
20200803,112900,133.83,133.83,133.83,133.83,12
20200803,113000,133.83,133.83,133.83,133.83,3
20200803,130100,133.83,134.2,133.83,134.2,14
20200803,130200,134.21,134.21,134.21,134.21,3
20200803,130300,134.2,134.2,134.2,134.2,2
20200803,130500,134.1,134.1,134.1,134.1,1
20200803,130700,133.83,133.83,133.83,133.83,5
20200803,130800,133.87,134.48,133.87,134.48,61
20200803,130900,134.48,134.48,134.3,134.3,2
20200803,131000,134.48,134.48,134.48,134.48,6
20200803,131200,134.21,134.21,134.2,134.2,19
20200803,131400,134.39,134.39,134.39,134.39,31
20200803,131500,134.39,134.39,134.39,134.39,1
20200803,132700,134.33,134.33,134.33,134.33,3
20200803,132800,133.94,133.94,133.94,133.94,1
20200803,132900,133.94,133.94,133.94,133.94,1
20200803,133400,133.96,133.96,133.96,133.96,2
20200803,133700,133.97,133.97,133.97,133.97,1
20200803,133800,133.95,133.95,133.94,133.94,9
20200803,133900,133.95,133.95,133.95,133.95,10
20200803,134100,133.83,133.83,133.83,133.83,26
20200803,134600,133.99,134.0,133.99,134.0,13
20200803,134800,134.18,134.18,134.16,134.16,37
20200803,135000,133.94,133.94,133.94,133.94,1
20200803,135100,134.19,134.67,134.19,134.67,62
20200803,135200,134.68,134.98,134.68,134.98,365
20200803,135300,134.98,135.5,134.9,135.5,178
20200803,135400,135.5,135.51,134.98,134.98,54
20200803,135600,135.28,135.51,135.28,135.3,152
20200803,135700,135.74,135.74,135.74,135.74,1
20200803,135800,134.73,135.9,134.73,135.9,270
20200803,135900,136.0,136.49,136.0,136.43,133
20200803,140000,136.03,136.03,136.0,136.0,328
20200803,140100,135.98,135.98,135.52,135.52,33
20200803,140200,135.52,135.52,135.52,135.52,2
20200803,140300,135.51,135.51,135.5,135.51,27
20200803,140400,135.51,135.51,134.84,134.84,5
20200803,140900,134.98,134.98,134.98,134.98,4
20200803,141000,135.13,135.13,135.13,135.13,7
20200803,141100,135.14,135.14,135.14,135.14,2
20200803,141200,135.14,135.14,135.14,135.14,5
20200803,141300,135.14,135.14,135.14,135.14,22
20200803,141400,135.14,135.14,135.14,135.14,5
20200803,141500,134.97,134.97,134.97,134.97,49
20200803,141600,134.97,134.98,134.97,134.98,7
20200803,141800,135.0,135.03,135.0,135.03,2
20200803,142000,134.93,134.93,134.93,134.93,1
20200803,142400,134.93,134.93,134.23,134.23,25
20200803,142800,134.55,134.55,134.3,134.31,4
20200803,143000,134.44,134.44,134.44,134.44,1
20200803,143100,134.55,134.55,134.54,134.54,3
20200803,143200,134.3,134.54,134.3,134.54,6
20200803,143400,134.99,134.99,134.99,134.99,1
20200803,143500,134.51,134.51,134.51,134.51,1
20200803,143700,134.51,134.51,134.51,134.51,1
20200803,144300,134.61,134.61,134.61,134.61,1
20200803,144400,134.62,134.62,134.62,134.62,4
20200803,144500,134.62,134.62,134.62,134.62,1
20200803,144700,134.6,134.7,134.6,134.7,17
20200803,144800,134.85,134.85,134.58,134.58,3
20200803,145100,134.63,134.63,134.63,134.63,73
20200803,145200,134.22,134.23,134.2,134.23,239
20200803,145300,134.57,134.57,134.57,134.57,7
20200803,145400,134.55,134.62,134.2,134.2,87
20200803,145500,134.52,134.58,134.21,134.21,26
20200803,145600,134.21,134.22,134.19,134.19,648
20200803,145700,133.84,133.84,133.83,133.83,45
20200803,145800,134.21,134.21,134.21,134.21,291
20200803,145900,134.22,134.7,133.1,134.7,209
20200803,150000,134.3,134.69,133.62,134.17,167
20200804,93300,133.2,133.2,133.2,133.2,1
20200804,93400,133.2,133.2,133.2,133.2,2
20200804,93600,133.31,133.31,133.31,133.31,3
20200804,93700,133.31,133.31,133.31,133.31,1
20200804,93800,133.85,133.85,133.85,133.85,1
20200804,93900,133.0,133.27,133.0,133.27,215
20200804,94000,133.2,133.31,133.02,133.31,60
20200804,94100,133.04,133.05,133.01,133.01,140
20200804,94200,133.03,133.26,133.01,133.04,81
20200804,94300,133.0,133.18,133.0,133.18,74
20200804,94400,133.18,133.18,133.18,133.18,2
20200804,94500,133.0,133.0,132.7,132.7,19
20200804,94600,132.97,132.97,132.97,132.97,2
20200804,94700,132.95,132.95,132.95,132.95,2
20200804,94800,132.93,132.93,132.71,132.71,19
20200804,94900,132.92,132.92,132.7,132.7,19
20200804,95000,132.7,132.7,132.69,132.69,29
20200804,95100,132.55,132.55,132.55,132.55,1
20200804,95200,132.58,132.65,132.33,132.33,8
20200804,95300,132.6,132.6,132.33,132.59,86
20200804,95400,132.59,132.66,132.58,132.65,110
20200804,95500,132.86,132.86,132.66,132.86,3
20200804,95600,132.86,132.87,132.86,132.86,103
20200804,95700,132.86,132.87,132.86,132.87,55
20200804,95800,132.87,132.93,132.87,132.93,2
20200804,95900,132.93,132.93,132.93,132.93,1
20200804,100000,132.98,132.98,132.97,132.97,77
20200804,100100,132.97,132.97,132.97,132.97,2
20200804,100200,132.93,132.93,132.62,132.62,68
20200804,100300,132.62,132.89,132.59,132.59,11
